time_stamp,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
12:37:52,AUTO,200.0,-0.0007065306999720633,0.0009789654577616602,0.021025465801358223,0.000353292707586661,0.0002531275385990739,0.001409701188094914,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0,0.0,1.5,-1000.0,1.0,1.0,1.0
12:37:53,AUTO,300000.0,-0.0006865196919534355,0.001059745845850557,0.020885396283119917,0.00027494775713421404,0.0002765183162409812,0.001380921807140112,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,0.0,1.25,-1000.0,0.25,0.5,0.75
12:37:54,AUTO,300000.0,-0.0004494823224376887,0.0013767460477538407,0.020640498958528042,0.0002944484876934439,0.0002791013685055077,0.0013282173313200474,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,0.0,1.0,-1000.0,0.5,1.0,0.5
12:37:56,AUTO,300000.0,0.0025325636379420757,0.0006212795924511738,0.02030049730092287,-0.004855978739215061,0.0036929610650986433,0.0008810806029941887,-35.3632621,149.1652375,287.5,0.0,0.0,-83.5,0.0,0.0,-1119.5,-4.0,4.0,0.0
12:37:57,AUTO,101889.0,0.016448981128633022,-0.00022861722391098738,0.02006195019930601,0.03473154608218465,-0.004912253250950016,0.0017202113231178373,-35.363262049999996,149.16523755,1202.25,0.25,4.0,-137.25,0.0,-0.25,-1039.0,35.0,-4.5,0.75
12:37:58,AUTO,101889.0,0.053060613572597504,0.0008448720909655094,-0.018452817806974053,-0.06469761743210256,0.0578702325001359,-0.06806003116071224,-35.3632615,149.16524025,3097.5,8.5,47.0,-146.0,2.0,-9.5,-992.0,-63.5,58.0,-67.5
12:38:00,AUTO,101889.0,-0.06336958892643452,-0.011062013451009989,-0.08877307921648026,0.04761135205626488,0.002288226271048188,-0.0045116638066247106,-35.36326115,149.1652455,6155.0,-2.5,-31.5,-148.0,-2.0,4.5,-1001.5,48.0,2.5,-4.5
12:38:01,AUTO,200.0,-0.01880221243482083,-0.005584912869380787,-0.09075366333127022,0.06431365571916103,0.011745184776373208,0.001513352952315472,-35.363261275,149.16524155000002,7307.75,-0.75,-56.0,-149.0,-6.0,10.25,-1002.5,64.5,11.5,1.0
12:38:02,AUTO,200.0,0.06054132431745529,0.008908257819712162,-0.08694016560912132,0.054619453847408295,0.005841615376994014,0.0015385751612484455,-35.36326165,149.16523475,9258.5,-6.5,-22.0,-152.0,-2.5,5.5,-1001.0,55.0,6.0,1.0
12:38:04,AUTO,200.0,-0.01448247255757451,-0.004379399819299579,-0.10365823283791542,0.002791270730085671,0.003128215321339667,-0.023636908270418644,-35.3632624,149.1652364,12348.0,1.5,7.5,-151.0,0.5,-1.5,-1001.5,3.5,3.0,-23.5
12:38:05,AUTO,162798.0,-0.005569330700382125,-0.000908554662601091,-0.12305431626737118,0.015329152811318636,0.007096551009453833,-0.02411003690212965,-35.363262250000005,149.16523647499997,13516.25,3.25,-2.75,-151.5,-1.0,0.0,-1000.25,15.5,7.25,-23.75
12:38:06,AUTO,162798.0,0.00867904955521226,0.006062448723241687,-0.15005996823310852,0.004987996304407716,0.0030045807361602783,-0.016545827500522137,-35.36326175,149.16523565,15472.5,0.5,-2.5,-152.0,-1.0,0.0,-999.5,5.0,3.0,-16.5
12:38:08,AUTO,162798.0,0.004716575378552079,0.004404399311169982,-0.17796123027801514,-0.004336050013080239,0.00038628364563919604,-0.016639175824820995,-35.3632616,149.16523565,18589.0,-2.5,6.0,-152.0,0.0,0.0,-999.5,-3.0,0.5,-16.5
12:38:09,AUTO,211774.0,-0.03441624529659748,0.016327937017194927,-0.16112332604825497,-0.05533436918631196,0.04444833208981436,0.13857884472236037,-35.363261725,149.165235575,19745.75,-7.25,-6.75,-147.5,-0.25,1.5,-989.0,-54.25,44.5,138.5
12:38:10,AUTO,211774.0,0.03666822146624327,-0.03046376071870327,0.08184259757399559,0.08841634541749954,-0.07034423388540745,-0.021736070048063993,-35.36326390000001,149.165232,21427.5,-26.5,-24.5,-106.5,1.5,8.5,-959.5,89.0,-69.0,-22.0
12:38:12,AUTO,211774.0,0.006608077324926853,0.004659588623326272,0.051088886335492134,-0.032588752917945385,0.02445575688034296,0.001690521603450179,-35.36326325,149.1652353,22930.0,18.0,38.5,-47.0,0.0,-10.0,-977.5,-31.5,24.5,1.5
12:38:13,AUTO,237473.0,-0.008234500885009766,0.013834306504577398,0.0488395132124424,-0.0037257971707731485,0.005134241713676602,-0.0007490358111681417,-35.363262074999994,149.16523795,23215.75,12.25,27.25,-29.75,0.0,-6.5,-975.25,-2.5,5.5,-0.75
12:38:14,AUTO,237473.0,-0.037108324468135834,0.025374525226652622,0.04381364583969116,0.21993062645196915,0.022735200822353363,-0.004857666557654738,-35.36326115,149.16524005000002,23362.5,-2.0,0.0,13.5,0.0,4.5,-939.0,220.5,23.5,-4.5
12:38:16,AUTO,237473.0,-0.06156528182327747,0.0007716268301010132,-0.05446971859782934,0.07020604610443115,-0.008108958369120955,-0.4690970182418823,-35.3632635,149.16523180000002,23105.5,-23.0,-72.0,1.5,-4.5,30.5,-1003.5,71.5,-7.5,-468.5
12:38:17,AUTO,79490.0,-0.08871020562946796,-0.03919452475383878,-0.47504597157239914,-0.03839100897312164,-0.022333333268761635,-0.36858915351331234,-35.36326555,149.1652239,23076.0,-33.25,-115.25,2.25,-21.0,17.0,-996.75,-37.25,-21.0,-368.25
