,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
05:29:22.018,177022.0,0.0,1.2,5.3,0.25
05:29:26.031,200.0,0.4,0.6,-7.2,0.25
05:29:30.051,78716.0,0.0,1.0,1.8,0.25
05:29:34.071,83418.0,0.2,0.2,-8.9,0.25
05:29:38.099,194763.0,0.9,0.7,7.2,0.25
05:29:42.121,127424.0,0.3,0.8,5.8,0.25
05:29:46.146,215082.0,0.4,2.0,-10.0,0.25
05:29:50.177,300000.0,1.0,0.3,10.1,0.25
05:29:54.214,300000.0,0.3,0.0,2.9,0.25
05:29:58.238,226032.0,0.6,1.1,-1.0,0.25
05:30:02.255,86375.0,0.5,1.1,-6.8,0.25
05:30:06.283,300000.0,0.7,1.6,10.1,0.25
05:30:10.307,214272.0,0.8,0.0,-2.5,0.25
05:30:14.322,82883.0,0.2,1.6,-10.0,0.25
05:30:18.345,196409.0,0.8,0.0,-10.0,0.25
05:30:22.405,300000.0,0.7,0.6,-10.0,0.25
05:30:26.434,254827.0,0.1,1.3,-2.0,0.25
05:30:30.449,96884.0,0.3,0.6,10.1,0.25
05:30:34.481,215249.0,0.5,1.6,10.1,0.25
05:30:38.018,300000.0,1.1,0.3,-9.6,0.25
05:30:42.044,300000.0,0.8,0.0,-6.4,0.25
05:30:46.060,19585.0,1.1,2.0,3.2,0.25
05:30:50.073,11018.0,0.5,1.0,6.6,0.25
05:30:54.119,263878.0,0.5,1.8,10.1,0.25
05:30:58.146,184383.0,0.0,1.8,10.1,0.25
05:31:02.182,248483.0,0.9,0.0,10.1,0.25
05:31:06.218,209037.0,0.3,1.0,-10.0,0.25
05:31:10.237,127097.0,0.5,1.1,10.1,0.25
05:31:14.260,153098.0,0.2,1.5,-5.7,0.25
05:31:18.291,300000.0,0.2,0.7,-4.5,0.25
05:31:22.304,43701.0,1.1,0.8,-10.0,0.25
05:31:26.328,256839.0,1.1,2.0,-8.1,0.25
05:31:30.346,200.0,0.0,1.3,10.1,0.25
05:31:34.373,300000.0,1.1,0.0,10.1,0.25
05:31:38.406,284304.0,0.2,0.0,5.5,0.25
05:31:42.424,79975.0,1.0,0.4,-1.7,0.25
05:31:46.456,183292.0,1.1,0.0,-10.0,0.25
05:31:50.480,170816.0,1.1,1.8,1.7,0.25
05:31:54.523,300000.0,0.4,1.5,-10.0,0.25
05:31:58.049,244923.0,0.9,1.3,-1.5,0.25
