,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
01:32:14.835,3126.0,0.9,0.5,-8.8,0.25,1.0,0.0,11893.0,340.0,1.0,0.1,50.0,50.0,60.0,0.0
01:32:19.672,2537.0,0.2,0.5,-5.6,0.25,0.6,0.0,17085.0,750.0,1.0,0.1,50.0,50.0,2.0,0.0
01:32:24.843,187589.0,0.2,1.3,-1.4,0.25,1.9,0.0,12386.0,390.0,1.0,0.1,50.0,50.0,538.0,0.0
01:32:29.594,7861.0,0.4,0.5,0.2,0.25,4.1,0.0,28125.0,320.0,1.0,0.1,50.0,50.0,119.0,0.0
01:32:34.741,91989.0,0.7,1.3,-8.7,0.25,0.8,0.0,2189.0,780.0,1.0,0.1,50.0,50.0,105.0,0.0
01:32:39.462,81952.0,0.3,0.5,-4.9,0.25,0.6,0.0,10726.0,250.0,1.0,0.1,50.0,50.0,408.0,0.0
01:32:45.207,297606.0,0.5,1.2,8.4,0.25,2.8,0.0,1369.0,480.0,1.0,0.1,50.0,50.0,64.0,0.0
01:32:51.026,264220.0,0.7,0.9,-4.3,0.25,1.6,0.0,2603.0,40.0,1.0,0.1,50.0,50.0,217.0,0.0
01:32:56.721,252756.0,0.3,0.9,-3.8,0.25,2.6,0.0,12678.0,160.0,1.0,0.1,50.0,50.0,17.0,0.0
01:33:01.491,25381.0,0.9,0.7,4.7,0.25,0.8,0.0,1622.0,80.0,1.0,0.1,50.0,50.0,633.0,0.0
01:33:07.245,252962.0,0.5,0.2,-9.6,0.25,1.6,0.0,3619.0,640.0,1.0,0.1,50.0,50.0,561.0,0.0
