,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
14:28:52.526,1.2,0.1,233.0,1575.0,0.1,0.0,0.0,80.0,20.0,80.0,8.0,11.0,20.0,23.0,70.0,41.0,80.0,66.0,43.0,21.0,23.0,15.0,0.0,1.0,15.0
14:28:57.016,0.5,0.1,159.0,354.0,0.1,0.0,0.0,40.0,80.0,80.0,25.0,25.0,14.0,53.0,120.0,25.0,49.0,10.0,86.0,25.0,66.0,30.0,0.0,1.0,30.0
14:29:01.987,0.4,0.1,76.0,993.0,0.1,0.0,0.0,130.0,20.0,30.0,59.0,100.0,12.0,12.0,116.0,57.0,60.0,37.0,12.0,105.0,34.0,12.0,0.0,1.0,25.0
14:29:07.227,0.4,0.1,66.0,1430.0,0.1,0.0,0.0,70.0,20.0,240.0,3.0,38.0,4.0,25.0,15.0,83.0,50.0,39.0,65.0,31.0,42.0,83.0,0.0,1.0,30.0
14:29:12.179,0.9,0.1,113.0,444.0,0.1,0.0,0.0,10.0,50.0,60.0,16.0,44.0,9.0,82.0,7.0,6.0,68.0,99.0,61.0,6.0,83.0,29.0,0.0,1.0,25.0
14:29:16.097,1.8,0.1,55.0,607.0,0.1,0.0,0.0,70.0,70.0,60.0,98.0,64.0,13.0,27.0,61.0,37.0,14.0,66.0,50.0,10.0,23.0,38.0,0.0,1.0,15.0
14:29:20.104,0.7,0.1,241.0,710.0,0.1,0.0,0.0,40.0,100.0,30.0,16.0,100.0,7.0,15.0,107.0,112.0,27.0,17.0,29.0,8.0,93.0,23.0,0.0,1.0,35.0
14:29:24.048,1.9,0.1,233.0,673.0,0.1,0.0,0.0,40.0,20.0,30.0,32.0,15.0,7.0,60.0,50.0,3.0,98.0,15.0,61.0,89.0,83.0,19.0,0.0,1.0,15.0
14:29:27.984,0.5,0.1,216.0,2486.0,0.1,0.0,0.0,70.0,130.0,80.0,76.0,83.0,4.0,45.0,58.0,90.0,21.0,63.0,63.0,105.0,86.0,29.0,0.0,1.0,20.0
14:29:32.998,0.5,0.1,181.0,4761.0,0.1,0.0,0.0,100.0,40.0,80.0,63.0,6.0,33.0,69.0,2.0,15.0,35.0,15.0,5.0,17.0,63.0,82.0,0.0,1.0,20.0
14:29:37.930,1.8,0.1,110.0,470.0,0.1,0.0,0.0,20.0,130.0,120.0,11.0,25.0,23.0,35.0,74.0,15.0,23.0,29.0,11.0,49.0,42.0,90.0,0.0,1.0,15.0
14:29:43.159,0.9,0.1,79.0,4012.0,0.1,0.0,0.0,10.0,80.0,160.0,34.0,44.0,38.0,9.0,34.0,105.0,23.0,53.0,34.0,2.0,42.0,43.0,0.0,1.0,25.0
14:29:48.070,1.3,0.1,79.0,3389.0,0.1,0.0,0.0,130.0,20.0,240.0,24.0,13.0,17.0,34.0,3.0,27.0,100.0,19.0,14.0,2.0,68.0,49.0,0.0,1.0,20.0
14:29:52.016,0.7,0.1,34.0,492.0,0.1,0.0,0.0,40.0,80.0,60.0,44.0,62.0,9.0,21.0,45.0,76.0,11.0,68.0,8.0,30.0,39.0,74.0,0.0,1.0,35.0
14:29:56.008,0.3,0.1,93.0,2589.0,0.1,0.0,0.0,10.0,80.0,110.0,24.0,63.0,4.0,67.0,115.0,82.0,12.0,54.0,7.0,17.0,69.0,53.0,0.0,1.0,20.0
14:29:59.973,0.2,0.1,71.0,2121.0,0.1,0.0,0.0,50.0,40.0,60.0,13.0,95.0,9.0,42.0,68.0,99.0,57.0,13.0,42.0,14.0,15.0,25.0,0.0,1.0,15.0
14:30:05.002,0.9,0.1,194.0,4096.0,0.1,0.0,0.0,20.0,20.0,40.0,42.0,31.0,5.0,62.0,60.0,27.0,76.0,75.0,67.0,21.0,42.0,49.0,0.0,1.0,15.0
