,A.BRAKE1
14:28:21.375,-1
14:28:21.576,-1
14:28:21.777,-1
14:28:21.978,-1
14:28:22.179,-1
14:28:22.380,-1
14:28:22.581,-1
14:28:22.782,-1
14:28:22.982,-1
14:28:23.183,-1
14:28:23.384,-1
14:28:23.585,-1
14:28:23.787,-1
14:28:23.987,-1
14:28:24.188,-1
14:28:24.389,-1
14:28:24.591,-1
14:28:24.793,-1
14:28:24.993,-1
14:28:25.194,-1
14:28:25.395,-1
14:28:25.596,-1
14:28:25.797,-1
14:28:25.997,-1
14:28:26.198,-1
14:28:26.399,-1
14:28:26.601,-1
14:28:26.802,-1
14:28:27.003,-1
14:28:27.204,-1
14:28:27.405,-1
14:28:27.606,-1
14:28:27.807,-1
14:28:28.008,-1
14:28:28.210,-1
14:28:28.411,-1
14:28:28.612,-1
14:28:28.813,-1
14:28:29.013,-1
14:28:29.214,-1
14:28:29.417,-1
14:28:29.618,-1
14:28:29.819,-1
14:28:30.020,-1
14:28:30.220,-1
14:28:30.423,-1
14:28:30.624,-1
14:28:30.825,-1
14:28:31.026,-1
14:28:31.227,-1
14:28:31.427,-1
14:28:31.628,-1
14:28:31.829,-1
14:28:32.030,-1
14:28:32.231,-1
14:28:32.431,-1
14:28:32.632,-1
14:28:32.833,-1
14:28:33.033,-1
14:28:33.234,-1
14:28:33.435,-1
14:28:33.636,-1
14:28:33.836,-1
14:28:34.037,-1
14:28:34.239,-1
14:28:34.440,-1
14:28:34.641,-1
14:28:34.842,-1
14:28:35.043,-1
14:28:35.244,-1
14:28:35.445,-1
14:28:35.646,-1
14:28:35.847,-1
14:28:36.048,-1
14:28:36.251,-1
14:28:36.453,-1
14:28:36.654,-1
14:28:36.856,-1
14:28:37.057,-1
14:28:37.257,-1
14:28:37.458,-1
14:28:37.659,-1
14:28:37.860,-1
14:28:38.060,-1
14:28:38.262,-1
14:28:38.463,-1
14:28:38.665,-1
14:28:38.866,-1
14:28:39.067,-1
14:28:39.268,-1
14:28:39.469,-1
14:28:39.670,-1
14:28:39.871,-1
14:28:40.072,-1
14:28:40.273,-1
14:28:40.474,-1
14:28:40.676,-1
14:28:40.877,-1
14:28:41.078,-1
14:28:41.279,-1
14:28:41.480,-1
14:28:41.681,-1
14:28:41.881,-1
14:28:42.082,-1
14:28:42.284,-1
14:28:42.485,-1
14:28:42.686,-1
14:28:42.887,-1
14:28:43.088,-1
14:28:43.289,-1
14:28:43.490,-1
14:28:43.691,-1
14:28:43.892,-1
14:28:44.092,-1
14:28:44.293,-1
14:28:44.495,-1
14:28:44.696,-1
14:28:44.897,-1
14:28:45.098,-1
14:28:45.298,-1
14:28:45.499,-1
14:28:45.700,-1
14:28:45.901,-1
14:28:46.102,-1
14:28:46.302,-1
14:28:46.505,-1
14:28:46.706,-1
14:28:46.908,-1
14:28:47.109,-1
14:28:47.309,-1
14:28:47.510,-1
14:28:47.711,-1
14:28:47.912,-1
14:28:48.113,-1
14:28:48.314,-1
14:28:48.515,-1
14:28:48.716,-1
14:28:48.917,-1
14:28:49.118,-1
14:28:49.319,-1
14:28:49.520,-1
14:28:49.721,-1
