,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
16:51:58.518,190757.0,0.5,1.4,-2.4,0.25,2.0,0.0,26561.0,200.0,1.0,0.1,50.0,50.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:02.078,300000.0,0.0,0.2,7.4,0.25,2.0,0.0,0.0,270.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:06.104,241754.0,1.1,2.0,7.7,0.25,1.4,0.0,32000.0,800.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:10.126,142625.0,1.0,0.4,10.1,0.25,5.1,0.0,14794.0,0.0,1.0,0.1,50.0,50.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:14.148,200.0,0.0,0.4,0.3,0.25,5.1,0.0,32000.0,170.0,1.0,0.1,50.0,50.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:18.176,300000.0,0.4,2.0,-5.3,0.25,1.4,0.0,19325.0,240.0,1.0,0.1,50.0,50.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:22.197,130254.0,0.6,1.4,0.7,0.25,3.7,0.0,12082.0,770.0,1.0,0.1,50.0,50.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:26.223,274951.0,0.6,2.0,-1.2,0.25,5.1,0.0,0.0,370.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:30.246,196009.0,0.6,1.4,-4.6,0.25,1.0,0.0,4885.0,410.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:34.276,300000.0,0.3,1.0,-5.1,0.25,0.8,0.0,18500.0,90.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:38.300,103930.0,1.1,1.8,10.1,0.25,4.9,0.0,7619.0,220.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:42.314,200.0,1.1,1.0,8.4,0.25,5.1,0.0,15216.0,540.0,1.0,0.1,50.0,50.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:46.353,285218.0,0.5,0.0,-10.0,0.25,3.4,0.0,1958.0,120.0,1.0,0.1,50.0,50.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:50.370,200.0,1.1,0.8,8.2,0.25,5.1,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0
16:52:54.400,205390.0,1.1,0.0,7.0,0.25,0.0,0.0,11135.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
