,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:19:28.017,46946.0,0.5,0.3,-8.1,0.25,1.9,0.0,18484.0,420.0,1.0
01:19:33.733,77203.0,0.5,0.3,-9.2,0.25,1.1,0.0,410.0,220.0,1.0
01:19:38.439,24762.0,0.3,0.2,-5.9,0.25,0.3,0.0,3597.0,190.0,1.0
01:19:44.136,83880.0,0.7,0.3,-8.9,0.25,5.0,0.0,14289.0,80.0,1.0
01:19:49.764,22029.0,0.7,0.2,-5.5,0.25,1.8,0.0,6641.0,370.0,1.0
01:19:54.454,53289.0,0.2,0.5,-4.8,0.25,0.4,0.0,3013.0,390.0,1.0
01:20:00.027,186464.0,0.9,1.2,-9.7,0.25,2.1,0.0,6614.0,80.0,1.0
01:20:05.544,115396.0,0.2,0.5,2.8,0.25,2.1,0.0,14101.0,160.0,1.0
01:20:10.246,9858.0,0.2,0.4,-7.4,0.25,4.7,0.0,6114.0,210.0,1.0
01:20:15.965,287831.0,0.5,0.3,-9.7,0.25,1.6,0.0,11521.0,290.0,1.0
01:20:20.680,147451.0,0.3,1.1,-9.4,0.25,1.6,0.0,1270.0,80.0,1.0
01:20:25.779,1647.0,0.2,0.9,-9.8,0.25,2.4,0.0,1808.0,210.0,1.0
01:20:30.546,95734.0,0.3,0.2,-7.1,0.25,3.8,0.0,9341.0,110.0,1.0
01:20:35.732,91306.0,0.3,0.2,-2.6,0.25,1.9,0.0,1545.0,60.0,1.0
01:20:40.241,5674.0,0.2,0.3,-9.2,0.25,1.6,0.0,17132.0,750.0,1.0
01:20:45.875,35545.0,0.5,1.3,-1.1,0.25,0.1,0.0,4404.0,10.0,1.0
01:20:50.667,32766.0,0.3,0.2,-0.6,0.25,0.3,0.0,2313.0,250.0,1.0
01:20:55.845,20214.0,0.2,1.4,-5.6,0.25,0.8,0.0,10841.0,940.0,1.0
01:21:00.579,37102.0,0.5,0.9,-4.3,0.25,1.1,0.0,1459.0,760.0,1.0
01:21:05.718,41503.0,0.9,0.5,-2.0,0.25,1.1,0.0,1895.0,160.0,1.0
01:21:10.416,5853.0,0.5,1.3,-3.1,0.25,1.2,0.0,7426.0,20.0,1.0
01:21:16.191,101185.0,0.7,0.3,-4.5,0.25,1.2,0.0,2577.0,760.0,1.0
01:21:21.927,37338.0,0.5,0.4,-6.5,0.25,1.1,0.0,13994.0,160.0,1.0
01:21:26.770,15270.0,0.3,0.2,-7.8,0.25,1.9,0.0,22619.0,190.0,1.0
