time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
16:51:24,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0009335833310615271,0.0010675766970962286,0.025668198242783546,0.00017580075655132532,0.000273353245574981,0.0020552034256979823
16:51:28,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.5,-0.0010750540144120653,0.0009612845024093986,0.024372829745213192,0.0007910892212142547,0.0002595752982112269,0.001829603376487891
16:51:36,1500.0,STABILIZE,-35.3632622,149.16523748,0.0,-1.0,0.4,-1.8,0.0,1.75,-1000.0,0.25,0.5,0.25,-0.0010178870579693466,0.0009887009218800813,0.022364021744579077,0.0003173504228470847,0.0002930642367573455,0.0015394317160826176
16:51:38,1500.0,AUTO,-35.3632622,149.16523750000002,0.2857142857142857,-1.0,0.7142857142857143,-1.5714285714285714,0.0,1.2857142857142858,-1000.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,-0.0006577030206764383,0.0009935067667226707,0.021883066477520124,0.00026050461955102425,0.00023317861736619046,0.0014528997874419605
16:51:46,1500.0,AUTO,-35.3632622,149.1652375,22.0,0.0,0.0,-11.0,0.0,0.8333333333333334,-1046.8333333333333,3.0,-0.5,0.3333333333333333,0.001002153250738047,0.0010363507123353581,0.020719447794059914,0.0028387740118584284,-0.0012154407741036266,0.0012493753747548908
16:51:48,1500.0,AUTO,-35.363262,149.1652378,2000.0,2.0,15.0,-148.0,0.0,-1.0,-1004.0,44.0,-7.0,2.0,0.039658453315496445,-0.003595455549657345,0.020489133894443512,0.04408721625804901,-0.008501166477799416,0.0031492782291024923
16:51:50,1500.0,AUTO,-35.36326102857142,149.16524381428573,4204.714285714285,5.142857142857143,37.857142857142854,-147.28571428571428,2.7142857142857144,-8.714285714285714,-1000.5714285714286,-72.14285714285714,10.571428571428571,-50.42857142857143,-0.010269585331635816,0.007258487981744111,-0.053965674846300056,-0.07351695852620262,0.009988524152764253,-0.05066879333129951
16:51:52,1500.0,AUTO,-35.36326125,149.1652409333333,7530.5,-13.666666666666666,-54.0,-149.5,-4.666666666666667,10.666666666666666,-1002.3333333333334,65.0,6.833333333333333,-6.666666666666667,-0.01468921274257203,0.009650000603869557,-0.11379165947437286,0.0648336336016655,0.006631603309263785,-0.006859730385864775
16:51:54,1500.0,AUTO,-35.36326423333334,149.1652353,10483.666666666666,-1.0,14.5,-149.16666666666666,1.8333333333333333,-0.5,-998.0,-52.166666666666664,-24.0,39.333333333333336,0.03674581895271937,-0.03638623453055819,-0.06985841070612271,-0.05302991159260273,-0.024584746609131496,0.03987294218192498
16:51:56,1500.0,AUTO,-35.363260016666665,149.16523661666665,13580.833333333334,16.166666666666668,-12.0,-152.16666666666666,-5.666666666666667,-1.1666666666666667,-1001.5,33.833333333333336,14.333333333333334,-41.333333333333336,-0.008614419804265102,0.024486796619991463,-0.17042429745197296,0.03354667515183488,0.014018243450360993,-0.04179666187458982
