,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
16:52:11.421,2.0,0.1,25.0,3520.0,0.1,0.0,0.0,50.0,70.0,200.0,0.0,100.0,1.0,120.0,0.0,37.0,31.0,3.0,0.0,120.0,53.0,66.0,0.0,1.0,15.0
16:52:15.881,2.0,0.1,250.0,5000.0,0.1,0.0,0.0,80.0,100.0,20.0,0.0,62.0,0.0,120.0,75.0,24.0,65.0,79.0,120.0,120.0,98.0,120.0,0.0,1.0,35.0
16:52:23.972,0.8,0.1,176.0,4637.0,0.1,0.0,0.0,0.0,90.0,130.0,0.0,94.0,40.0,120.0,72.0,120.0,22.0,64.0,105.0,69.0,50.0,0.0,0.0,1.0,10.0
16:52:28.150,0.0,0.1,250.0,0.0,0.1,0.0,0.0,10.0,30.0,220.0,100.0,52.0,30.0,102.0,91.0,0.0,28.0,59.0,46.0,49.0,64.0,67.0,0.0,1.0,20.0
16:52:34.418,2.0,0.1,25.0,0.0,0.1,0.0,0.0,130.0,100.0,200.0,0.0,53.0,23.0,7.0,0.0,77.0,55.0,22.0,26.0,82.0,120.0,115.0,0.0,1.0,50.0
16:52:39.247,0.0,0.1,186.0,539.0,0.1,0.0,0.0,130.0,110.0,250.0,28.0,0.0,0.0,0.0,0.0,43.0,87.0,83.0,74.0,6.0,35.0,60.0,0.0,1.0,50.0
16:52:45.320,1.7,0.1,93.0,0.0,0.1,0.0,0.0,30.0,80.0,120.0,19.0,5.0,25.0,46.0,0.0,120.0,44.0,120.0,37.0,120.0,43.0,120.0,0.0,1.0,30.0
16:52:50.128,1.5,0.1,143.0,652.0,0.1,0.0,0.0,120.0,0.0,0.0,49.0,100.0,24.0,120.0,44.0,107.0,120.0,120.0,69.0,109.0,48.0,0.0,0.0,1.0,30.0
16:52:58.294,0.3,0.1,250.0,1316.0,0.1,0.0,0.0,0.0,70.0,110.0,5.0,0.0,13.0,29.0,120.0,120.0,20.0,52.0,61.0,120.0,74.0,120.0,0.0,1.0,20.0
16:53:03.460,0.6,0.1,73.0,2781.0,0.1,0.0,0.0,120.0,0.0,130.0,87.0,0.0,9.0,7.0,93.0,25.0,48.0,95.0,61.0,42.0,54.0,0.0,0.0,1.0,40.0
16:53:07.718,2.0,0.1,123.0,4655.0,0.1,0.0,0.0,130.0,130.0,250.0,26.0,0.0,0.0,12.0,68.0,49.0,0.0,37.0,0.0,48.0,11.0,120.0,0.0,1.0,45.0
16:53:13.200,1.0,0.1,250.0,5000.0,0.1,0.0,0.0,80.0,90.0,250.0,100.0,95.0,19.0,14.0,30.0,120.0,65.0,111.0,43.0,0.0,16.0,76.0,0.0,1.0,30.0
16:53:20.171,1.8,0.1,221.0,2194.0,0.1,0.0,0.0,80.0,130.0,220.0,14.0,100.0,40.0,120.0,0.0,66.0,67.0,120.0,65.0,120.0,48.0,0.0,0.0,1.0,35.0
