,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
23:59:33.826,40908.0,0.3,0.7,-8.4,0.25
23:59:38.357,20114.0,0.2,1.7,-3.8,0.25
23:59:44.134,100161.0,0.3,0.5,-7.2,0.25
23:59:49.802,36305.0,0.2,0.5,-8.9,0.25
23:59:54.426,6145.0,0.5,0.2,2.5,0.25
00:00:00.112,5727.0,0.5,0.2,2.7,0.25
00:00:05.759,68030.0,0.7,0.2,-8.4,0.25
00:00:10.370,36738.0,0.2,1.3,-6.8,0.25
00:00:16.016,16729.0,0.2,1.1,-7.6,0.25
00:00:21.594,37989.0,0.2,0.7,-9.2,0.25
00:00:26.236,121675.0,0.3,0.3,-6.1,0.25
00:00:32.027,46441.0,0.2,0.4,0.4,0.25
00:00:37.624,77207.0,0.2,0.4,-1.8,0.25
00:00:42.308,35286.0,0.2,0.5,-3.8,0.25
00:00:47.981,60510.0,0.2,0.4,-5.6,0.25
00:00:52.533,52948.0,0.3,0.9,-8.4,0.25
00:00:57.619,17988.0,0.3,0.9,-5.3,0.25
00:01:02.181,19495.0,0.5,0.3,-4.5,0.25
00:01:07.831,14091.0,0.2,0.2,4.1,0.25
00:01:12.456,61994.0,0.4,0.2,-6.8,0.25
00:01:18.052,5451.0,0.3,0.9,-7.1,0.25
00:01:23.568,89536.0,0.5,0.3,-7.4,0.25
00:01:28.242,79545.0,0.5,0.2,-1.6,0.25
00:01:33.816,45613.0,0.3,0.2,-6.1,0.25
00:01:38.412,21000.0,0.3,0.9,-4.9,0.25
00:01:43.985,19461.0,0.2,0.2,3.6,0.25
00:01:48.587,12396.0,0.5,0.4,-6.3,0.25
00:01:53.740,17294.0,0.2,0.7,-7.1,0.25
00:01:58.371,25681.0,0.3,0.5,-8.5,0.25
