,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:14:28.105,350.0,0.08793690442282065,13.474514263611733,9.937156970381158,-68.0,477.42262141583524,26677.567893648255,24610.79574329244,20536.10223188097,23375.626948279532
13:14:31.115,460.0,4.193454484509196,12.87469358820729,3.811913114326395,15.0,826.8553980290342,24274.8561603694,2393.048787094551,3514.383220502215,1527.1194768968112
13:14:34.120,290.0,7.814846501897944,5.566333047573786,8.779329788439862,48.0,88.56942417183188,11568.630884597324,1248.1643157744058,17608.868253337296,15086.425124922513
13:14:37.125,140.0,3.89772884191422,8.993041879221266,6.329653211892858,-55.0,281.95663112370164,12437.780805179567,32041.817976641167,7414.27478621338,10973.154722955014
13:14:40.132,200.0,4.297350372694325,16.068263562256686,8.156238050271032,21.0,986.4828207549799,11182.2273824517,10695.524462701334,26230.21000365175,8453.431407123671
13:14:43.137,430.0,8.4375333655031,4.242077697265723,2.221458328059882,86.0,607.0587857576323,31421.33826964601,15838.259646972194,25016.661200409835,24911.731878333823
13:14:46.147,210.0,3.011052639225331,4.182167881744377,8.303025437921157,-23.0,658.4552630704654,16178.417427718017,24748.887592595656,17803.955312114635,14763.581061673032
13:14:49.158,40.0,8.418905440785077,10.654924481306997,9.294587326772582,83.0,40.85695449347326,28369.51163050869,10425.425826302284,6549.12596747613,29526.70635242548
13:14:52.169,10.0,2.0450045636641736,19.632408749463156,7.32892188179684,64.0,119.83504866276151,21032.102918430497,10928.656988236538,14571.928680550753,21003.39782756599
13:14:55.175,300.0,8.890423590159699,0.8255294979424632,7.479395352458669,-7.0,665.405146642879,3146.467379306465,17000.262706390604,5704.226625186255,12733.708294976184
13:15:00.339,120.0,7.903633389013619,17.193218019751477,7.631405024494278,-7.0,855.9480991878144,16055.757613679836,27920.972247101265,15655.923916908623,958.784602249412
13:15:03.350,500.0,5.179676836476975,9.680931091321426,2.274848379709381,44.0,564.5416872212955,19875.465911843185,20866.099156492295,3505.6542880032594,12603.705530958001
13:15:06.358,440.0,2.1900095320744875,10.731252506774485,1.2619203605291978,-82.0,53.270751450655965,3577.4856740248206,16369.576370228411,24290.852707929524,1729.3486045276532
13:15:09.367,170.0,4.455929913902371,5.999570198131609,3.9371215301920532,-32.0,119.81706410152736,8879.775486323097,14463.562991798672,18776.587978299707,12021.606402667147
13:15:12.376,400.0,6.289186955467894,10.233600908075374,4.174679356151569,93.0,215.44707887473157,21067.79299851279,737.2557944184615,16251.44590294749,12132.230293332643
13:15:15.384,30.0,6.511901277913998,19.625206171581656,7.380239559761235,-97.0,370.79607438312235,7991.065507253185,7083.707070191147,19932.835210865524,1598.5362923437606
13:15:18.393,70.0,6.544718482027216,13.130760701751242,8.305280048306912,40.0,457.2536711459576,10906.16603007392,13710.731658737255,28833.22755216464,30390.784628710007
13:15:21.407,210.0,9.57329685359148,6.1176977409381,5.130980067427853,-37.0,337.4660983981602,27181.183015793333,25338.321651824986,20511.660430936365,26018.31974851637
13:15:24.414,50.0,2.919857508587589,0.6259173610541224,8.019258916854739,82.0,65.55108728250003,6279.68370534099,6488.446132311943,2394.066694074524,7276.4618074517975
13:15:27.429,260.0,2.2298455499269467,3.668451723576549,9.854342692767236,85.0,468.26737456458534,18574.1185508375,7172.4387257166145,28785.35179021619,7766.19583849221
13:15:30.441,120.0,7.476065428582524,13.741554022704722,2.492885715143747,52.0,522.0745752999776,28927.731961993566,25473.42842494481,4511.896227470066,29592.406534999467
13:15:35.628,320.0,3.771564153894574,13.317544738305806,6.241539086722584,-14.0,786.2767201254301,8127.834867277381,32005.664443218866,17025.892741840584,22197.29564713887
