,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
13:20:16.991,37752.0,0.4,0.7,-2.4,0.25
13:20:21.871,61385.0,0.3,0.2,-9.9,0.25
13:20:27.229,22829.0,0.9,0.2,-6.9,0.25
13:20:33.088,101902.0,0.3,0.5,-6.9,0.25
13:20:38.934,126778.0,0.2,0.5,-8.9,0.25
13:20:43.902,89909.0,0.3,0.2,-3.9,0.25
13:20:49.348,6572.0,0.2,1.3,-2.2,0.25
13:20:55.164,28678.0,0.2,0.7,-8.4,0.25
13:21:01.089,212371.0,0.5,0.2,-8.2,0.25
13:21:07.006,32212.0,0.3,0.5,-9.7,0.25
13:21:12.814,45020.0,0.2,1.3,-8.9,0.25
13:21:17.584,84788.0,0.3,0.2,-9.2,0.25
13:21:22.934,8320.0,0.2,0.7,-8.7,0.25
13:21:27.847,21398.0,0.5,0.4,-4.7,0.25
13:21:33.341,89699.0,0.4,0.4,-8.4,0.25
13:21:39.214,3750.0,0.4,0.5,-5.8,0.25
13:21:45.141,47740.0,0.2,1.1,-7.6,0.25
13:21:51.071,221959.0,0.2,0.3,-7.1,0.25
13:21:56.959,19350.0,0.2,0.3,1.6,0.25
13:22:01.891,173281.0,0.3,0.3,-6.6,0.25
13:22:07.408,103625.0,0.4,0.9,-1.0,0.25
13:22:13.279,48594.0,0.2,0.7,-8.4,0.25
13:22:19.294,11445.0,0.4,1.1,-8.1,0.25
13:22:25.260,59982.0,0.4,0.4,-5.8,0.25
13:22:31.192,172670.0,0.2,0.3,-3.2,0.25
13:22:37.187,122764.0,0.3,0.5,-9.4,0.25
13:22:43.124,57395.0,0.5,0.7,-9.2,0.25
13:22:49.028,170914.0,0.2,0.3,-7.4,0.25
13:22:54.954,126827.0,0.3,0.3,-1.6,0.25
13:23:05.321,120500.0,0.2,0.3,-1.7,0.25
13:23:11.243,97823.0,0.3,0.4,-4.1,0.25
13:23:17.220,87386.0,0.4,0.2,-6.8,0.25
13:23:23.129,72982.0,0.3,0.2,-7.9,0.25
13:23:29.088,108347.0,0.2,0.3,-7.4,0.25
13:23:35.084,16391.0,0.3,0.9,-0.4,0.25
13:23:41.115,96015.0,0.3,0.5,-0.7,0.25
13:23:47.106,12334.0,0.4,0.4,-3.5,0.25
13:23:53.060,117575.0,0.2,1.3,-6.2,0.25
13:23:58.994,29919.0,0.2,0.2,-7.6,0.25
13:24:04.043,56004.0,0.4,0.4,-9.8,0.25
13:24:09.004,27122.0,0.2,0.9,-8.4,0.25
13:24:15.004,22527.0,0.5,0.2,-8.9,0.25
13:24:20.897,9703.0,0.7,0.5,-5.3,0.25
13:24:25.757,45397.0,0.5,0.9,-9.0,0.25
13:24:31.191,25100.0,0.2,1.3,-9.6,0.25
13:24:36.978,42068.0,0.5,0.3,-8.4,0.25
13:24:41.830,48633.0,0.2,0.7,-5.2,0.25
13:24:47.391,39585.0,0.2,1.3,-6.1,0.25
13:24:53.421,77078.0,0.2,1.2,-9.4,0.25
13:24:59.345,196663.0,0.2,0.2,-9.0,0.25
13:25:05.178,114438.0,0.2,1.2,-5.2,0.25
13:25:11.137,60895.0,0.2,0.7,-8.1,0.25
13:25:17.125,62110.0,0.2,0.7,-8.1,0.25
13:25:22.990,80139.0,0.4,0.3,-9.7,0.25
13:25:27.915,37253.0,0.5,0.4,-1.2,0.25
13:25:33.506,1058.0,0.7,0.2,-9.4,0.25
13:25:39.109,261995.0,0.2,0.5,-5.5,0.25
13:25:44.918,8712.0,0.2,0.7,-3.6,0.25
13:25:49.753,62239.0,0.5,0.9,-7.4,0.25
13:25:55.257,256.0,0.3,0.7,-6.1,0.25
13:26:01.212,41159.0,0.3,1.1,-6.8,0.25
13:26:07.142,147227.0,0.2,0.2,-9.2,0.25
13:26:13.149,143062.0,0.4,0.3,-9.0,0.25
13:26:18.946,12561.0,0.2,0.5,-3.1,0.25
13:26:23.820,38785.0,0.2,0.9,-9.0,0.25
13:26:29.131,12965.0,0.3,0.5,-7.6,0.25
13:26:35.067,161296.0,0.3,0.2,-5.6,0.25
13:26:41.031,69837.0,0.2,0.7,-6.8,0.25
13:26:46.916,100118.0,0.3,0.7,-5.5,0.25
13:26:51.753,61878.0,0.2,0.4,-9.2,0.25
13:26:57.081,35400.0,0.4,0.5,-8.9,0.25
13:27:03.022,1438.0,0.7,0.4,-9.0,0.25
13:27:09.923,91809.0,0.2,0.7,-7.4,0.25
13:27:14.983,52515.0,0.5,0.5,-8.8,0.25
13:27:20.351,27962.0,0.3,0.4,-9.4,0.25
13:27:26.292,115283.0,0.5,1.9,2.4,0.25
13:27:32.051,31033.0,0.2,0.7,-9.7,0.25
13:27:37.970,3925.0,0.4,0.5,-9.2,0.25
13:27:42.771,48758.0,0.4,0.7,-9.2,0.25
13:27:48.201,171294.0,0.3,0.5,-8.9,0.25
13:27:54.142,68406.0,0.3,1.1,-9.2,0.25
13:28:00.248,77840.0,0.2,0.3,-7.4,0.25
13:28:06.255,42751.0,0.4,0.9,-6.8,0.25
