,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
18:14:53.991,257581.0,0.3,1.3,-3.1,0.25,5.1,0.0,15044.0,0.0,1.0,0.1,50.0,50.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0
18:14:57.019,250897.0,1.1,0.0,-1.7,0.25,4.0,0.0,0.0,690.0,1.0,0.1,50.0,50.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:01.053,199479.0,0.7,0.5,6.1,0.25,5.1,0.0,1506.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:05.096,185931.0,0.8,0.5,10.1,0.25,5.1,0.0,20877.0,360.0,1.0,0.1,50.0,50.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:09.129,300000.0,0.4,1.2,1.7,0.25,3.0,0.0,21413.0,160.0,1.0,0.1,50.0,50.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:13.150,164543.0,0.7,2.0,0.2,0.25,2.5,0.0,20982.0,440.0,1.0,0.1,50.0,50.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:17.170,99163.0,1.0,2.0,4.2,0.25,5.1,0.0,15830.0,860.0,1.0,0.1,50.0,50.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:21.196,68997.0,0.9,0.3,-6.2,0.25,1.0,0.0,17929.0,920.0,1.0,0.1,50.0,50.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:25.225,300000.0,0.2,0.2,10.1,0.25,0.0,0.0,15128.0,0.0,1.0,0.1,50.0,50.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:29.252,218089.0,0.2,1.7,-10.0,0.25,3.7,0.0,30509.0,0.0,1.0,0.1,50.0,50.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:33.285,258405.0,0.6,2.0,-5.4,0.25,4.5,0.0,0.0,490.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:37.302,72721.0,0.7,0.6,-0.9,0.25,5.1,0.0,0.0,390.0,1.0,0.1,50.0,50.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:41.321,122542.0,0.8,0.2,-7.4,0.25,5.1,0.0,0.0,990.0,1.0,0.1,50.0,50.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:45.348,300000.0,0.6,2.0,-2.8,0.25,4.5,0.0,0.0,630.0,1.0,0.1,50.0,50.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:49.369,162832.0,0.7,1.3,-5.4,0.25,3.5,0.0,18519.0,570.0,1.0,0.1,50.0,50.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:53.384,41919.0,1.1,1.7,-3.7,0.25,1.2,0.0,0.0,700.0,1.0,0.1,50.0,50.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15:57.403,118515.0,1.0,1.6,8.3,0.25,0.6,0.0,11974.0,560.0,1.0,0.1,50.0,50.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:01.430,238696.0,0.6,0.4,2.4,0.25,0.0,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:05.444,18940.0,0.0,0.0,0.1,0.25,5.1,0.0,9407.0,740.0,1.0,0.1,50.0,50.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:09.474,300000.0,0.2,1.5,7.3,0.25,0.0,0.0,12582.0,790.0,1.0,0.1,50.0,50.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:13.499,112663.0,0.7,1.7,1.8,0.25,3.7,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:17.032,239311.0,0.8,0.9,-1.4,0.25,3.0,0.0,19149.0,670.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:21.056,120967.0,0.0,1.5,8.1,0.25,0.0,0.0,11927.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:25.091,114615.0,0.4,1.1,2.8,0.25,4.1,0.0,11518.0,1000.0,1.0,0.1,50.0,50.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:29.140,300000.0,1.0,2.0,1.3,0.25,2.7,0.0,3799.0,0.0,1.0,0.1,50.0,50.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:33.172,281223.0,0.5,0.0,9.4,0.25,1.7,0.0,0.0,740.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:37.197,200.0,0.7,0.0,10.1,0.25,5.0,0.0,20371.0,1000.0,1.0,0.1,50.0,50.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:41.219,67668.0,1.1,1.2,-6.6,0.25,3.3,0.0,11016.0,730.0,1.0,0.1,50.0,50.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:45.240,80101.0,0.7,2.0,-10.0,0.25,0.0,0.0,3705.0,770.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:49.261,98537.0,0.9,0.2,10.1,0.25,0.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:53.285,150645.0,0.9,0.5,-4.3,0.25,2.4,0.0,1991.0,290.0,1.0,0.1,50.0,50.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0
18:16:57.316,300000.0,0.4,0.6,-1.2,0.25,4.6,0.0,16537.0,380.0,1.0,0.1,50.0,50.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:01.335,60933.0,0.7,0.1,2.5,0.25,5.1,0.0,7828.0,770.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:05.349,19232.0,0.3,0.0,-10.0,0.25,2.4,0.0,0.0,190.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:09.379,276484.0,0.9,2.0,4.4,0.25,2.7,0.0,15785.0,810.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:13.408,219757.0,0.0,1.9,6.3,0.25,3.4,0.0,0.0,0.0,1.0,0.1,50.0,50.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:17.438,300000.0,0.8,0.6,5.3,0.25,0.4,0.0,1032.0,1000.0,1.0,0.1,50.0,50.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:21.457,96506.0,0.0,1.5,10.1,0.25,3.8,0.0,8892.0,960.0,1.0,0.1,50.0,50.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:25.474,31427.0,1.1,0.0,-1.5,0.25,1.0,0.0,21607.0,410.0,1.0,0.1,50.0,50.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:29.495,64569.0,0.0,1.3,0.2,0.25,2.3,0.0,32000.0,750.0,1.0,0.1,50.0,50.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:33.026,210553.0,0.0,2.0,5.5,0.25,4.6,0.0,22662.0,560.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:37.052,42796.0,0.6,0.0,2.8,0.25,2.2,0.0,862.0,0.0,1.0,0.1,50.0,50.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:41.081,291674.0,0.0,0.2,-3.2,0.25,1.1,0.0,7717.0,0.0,1.0,0.1,50.0,50.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:45.104,168330.0,0.7,0.4,3.8,0.25,5.1,0.0,3610.0,480.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:49.128,164254.0,1.1,2.0,10.1,0.25,5.1,0.0,17370.0,470.0,1.0,0.1,50.0,50.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:53.178,300000.0,0.2,0.0,-10.0,0.25,5.1,0.0,28295.0,120.0,1.0,0.1,50.0,50.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
18:17:57.217,300000.0,0.4,1.5,1.1,0.25,2.8,0.0,14294.0,300.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:01.246,290389.0,0.8,2.0,-1.5,0.25,1.6,0.0,22628.0,490.0,1.0,0.1,50.0,50.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:05.272,200.0,0.7,0.0,-10.0,0.25,0.0,0.0,0.0,0.0,1.0,0.1,50.0,50.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:09.305,203188.0,0.0,1.2,-10.0,0.25,0.0,0.0,29730.0,440.0,1.0,0.1,50.0,50.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:13.320,49438.0,0.2,2.0,-10.0,0.25,4.1,0.0,11490.0,500.0,1.0,0.1,50.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:17.369,300000.0,0.7,0.0,-10.0,0.25,1.4,0.0,9721.0,480.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:21.400,232423.0,0.1,1.0,-5.9,0.25,3.9,0.0,24119.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:25.433,300000.0,0.0,1.3,1.0,0.25,5.1,0.0,21588.0,160.0,1.0,0.1,50.0,50.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:29.469,300000.0,1.0,2.0,-1.1,0.25,3.7,0.0,31297.0,50.0,1.0,0.1,50.0,50.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:33.501,245183.0,0.6,1.1,0.9,0.25,0.4,0.0,3611.0,0.0,1.0,0.1,50.0,50.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:37.017,200.0,0.2,0.2,10.1,0.25,0.0,0.0,26234.0,670.0,1.0,0.1,50.0,50.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:41.030,200.0,0.0,1.1,-3.5,0.25,3.4,0.0,30906.0,540.0,1.0,0.1,50.0,50.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:45.050,89076.0,0.5,1.9,-2.2,0.25,5.1,0.0,32000.0,480.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:49.084,19978.0,0.8,0.0,2.5,0.25,5.1,0.0,15400.0,0.0,1.0,0.1,50.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:53.125,300000.0,0.6,0.2,-10.0,0.25,2.4,0.0,15504.0,940.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:18:57.160,300000.0,0.6,2.0,9.4,0.25,2.8,0.0,13503.0,400.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:01.194,146339.0,1.1,2.0,10.1,0.25,2.5,0.0,18119.0,450.0,1.0,0.1,50.0,50.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:05.213,200.0,0.5,0.0,2.6,0.25,3.1,0.0,5480.0,880.0,1.0,0.1,50.0,50.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:09.228,200.0,1.1,1.7,3.2,0.25,2.2,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:13.259,300000.0,1.1,0.0,10.1,0.25,2.9,0.0,23109.0,730.0,1.0,0.1,50.0,50.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:17.291,99066.0,0.0,1.1,10.1,0.25,2.9,0.0,6758.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:21.326,300000.0,0.5,0.8,7.7,0.25,1.1,0.0,3688.0,210.0,1.0,0.1,50.0,50.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:25.356,288396.0,0.2,0.4,-10.0,0.25,1.6,0.0,7797.0,330.0,1.0,0.1,50.0,50.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:29.397,300000.0,0.0,1.6,7.5,0.25,4.6,0.0,32000.0,630.0,1.0,0.1,50.0,50.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:33.426,227371.0,0.8,0.8,-3.7,0.25,0.0,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:37.458,300000.0,0.5,1.6,5.2,0.25,5.0,0.0,17321.0,800.0,1.0,0.1,50.0,50.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:41.485,171835.0,0.8,1.4,6.1,0.25,1.1,0.0,0.0,380.0,1.0,0.1,50.0,50.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:45.030,248753.0,0.7,2.0,-0.6,0.25,2.8,0.0,20005.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:49.058,272815.0,0.8,2.0,-2.1,0.25,5.1,0.0,3955.0,1000.0,1.0,0.1,50.0,50.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:53.077,200.0,0.0,1.6,2.7,0.25,1.1,0.0,11865.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19:57.122,124997.0,0.5,1.4,-10.0,0.25,1.1,0.0,15687.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:01.145,124645.0,1.1,0.8,-10.0,0.25,3.1,0.0,5005.0,0.0,1.0,0.1,50.0,50.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:04.167,200.0,0.0,0.2,1.3,0.25,3.6,0.0,23645.0,0.0,1.0,0.1,50.0,50.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:08.211,300000.0,0.4,0.5,-2.6,0.25,3.2,0.0,14933.0,0.0,1.0,0.1,50.0,50.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:12.246,277365.0,0.4,0.9,6.4,0.25,1.3,0.0,32000.0,410.0,1.0,0.1,50.0,50.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:16.283,297282.0,1.0,0.5,9.8,0.25,3.9,0.0,0.0,560.0,1.0,0.1,50.0,50.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:20.313,300000.0,1.1,1.0,-10.0,0.25,3.2,0.0,21190.0,560.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:24.341,183867.0,0.9,1.4,10.1,0.25,3.3,0.0,7020.0,610.0,1.0,0.1,50.0,50.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:28.371,181094.0,0.3,0.3,-5.3,0.25,0.0,0.0,0.0,40.0,1.0,0.1,50.0,50.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:32.385,200.0,0.6,1.3,-10.0,0.25,0.0,0.0,17864.0,760.0,1.0,0.1,50.0,50.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:36.405,200.0,0.0,1.0,-6.7,0.25,3.3,0.0,8372.0,1000.0,1.0,0.1,50.0,50.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:40.425,200.0,0.5,1.1,1.6,0.25,5.1,0.0,26646.0,110.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:44.457,249063.0,0.0,1.0,-0.4,0.25,3.7,0.0,0.0,0.0,1.0,0.1,50.0,50.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:48.491,300000.0,0.2,0.5,-0.0,0.25,3.9,0.0,0.0,740.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:52.008,200.0,0.8,0.0,-6.1,0.25,0.0,0.0,20882.0,1000.0,1.0,0.1,50.0,50.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0
18:20:56.030,200.0,0.3,2.0,10.1,0.25,2.6,0.0,14815.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:00.049,63884.0,0.5,1.7,-6.9,0.25,0.0,0.0,0.0,270.0,1.0,0.1,50.0,50.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:04.080,252915.0,0.7,1.1,-6.5,0.25,5.1,0.0,32000.0,700.0,1.0,0.1,50.0,50.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:08.114,192178.0,1.1,1.1,-8.2,0.25,0.0,0.0,32000.0,150.0,1.0,0.1,50.0,50.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:12.135,30772.0,0.1,0.0,-10.0,0.25,2.9,0.0,26888.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:16.177,300000.0,0.1,0.0,-6.7,0.25,4.6,0.0,27709.0,820.0,1.0,0.1,50.0,50.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:20.193,200.0,0.2,0.4,6.1,0.25,2.0,0.0,25294.0,250.0,1.0,0.1,50.0,50.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:24.223,72606.0,1.1,1.3,-4.4,0.25,1.0,0.0,29685.0,700.0,1.0,0.1,50.0,50.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:28.258,96698.0,1.0,0.0,0.5,0.25,3.6,0.0,0.0,530.0,1.0,0.1,50.0,50.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:32.298,124224.0,0.3,1.3,10.1,0.25,0.0,0.0,32000.0,800.0,1.0,0.1,50.0,50.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:36.332,256466.0,0.0,0.0,-8.1,0.25,0.0,0.0,10854.0,280.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:40.356,85682.0,0.6,0.0,10.1,0.25,2.0,0.0,16834.0,850.0,1.0,0.1,50.0,50.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:44.376,200.0,0.5,1.5,-0.9,0.25,2.3,0.0,6151.0,970.0,1.0,0.1,50.0,50.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:48.394,200.0,0.3,1.4,3.5,0.25,1.0,0.0,2390.0,1000.0,1.0,0.1,50.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:52.411,200.0,0.7,0.8,-0.8,0.25,4.7,0.0,24059.0,0.0,1.0,0.1,50.0,50.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0
18:21:56.442,128283.0,1.0,2.0,9.5,0.25,4.9,0.0,25560.0,410.0,1.0,0.1,50.0,50.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:00.474,153084.0,0.0,1.4,10.1,0.25,4.2,0.0,0.0,190.0,1.0,0.1,50.0,50.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:04.506,147015.0,0.6,1.2,-10.0,0.25,1.2,0.0,28442.0,80.0,1.0,0.1,50.0,50.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:08.031,131907.0,0.2,1.2,-0.0,0.25,5.1,0.0,0.0,310.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:12.057,167470.0,0.7,2.0,-4.9,0.25,1.6,0.0,25241.0,510.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:16.088,98690.0,0.6,0.2,-4.6,0.25,4.3,0.0,0.0,570.0,1.0,0.1,50.0,50.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:20.143,232261.0,0.0,2.0,-2.3,0.25,0.0,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:24.197,284091.0,0.0,1.3,-10.0,0.25,3.5,0.0,30791.0,470.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:28.221,34201.0,0.1,1.7,-1.3,0.25,0.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:32.252,176183.0,1.1,2.0,-10.0,0.25,3.2,0.0,14829.0,90.0,1.0,0.1,50.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:36.274,87138.0,0.7,0.0,-2.6,0.25,3.4,0.0,1728.0,1000.0,1.0,0.1,50.0,50.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:40.298,88732.0,0.0,0.8,10.1,0.25,3.0,0.0,3979.0,670.0,1.0,0.1,50.0,50.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:44.326,183335.0,0.2,0.0,-10.0,0.25,5.1,0.0,13759.0,50.0,1.0,0.1,50.0,50.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:48.342,200.0,0.0,0.0,10.1,0.25,1.8,0.0,17380.0,510.0,1.0,0.1,50.0,50.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:52.362,200.0,1.1,0.0,-7.9,0.25,4.8,0.0,15072.0,620.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:22:56.409,223890.0,1.1,0.0,5.5,0.25,3.6,0.0,18197.0,560.0,1.0,0.1,50.0,50.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:00.428,200.0,0.0,0.6,-10.0,0.25,4.3,0.0,23505.0,140.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:04.458,197038.0,0.0,0.4,-0.4,0.25,0.0,0.0,18032.0,660.0,1.0,0.1,50.0,50.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:08.489,265900.0,0.7,1.6,-8.0,0.25,2.9,0.0,5478.0,390.0,1.0,0.1,50.0,50.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:12.008,200.0,0.3,0.9,10.1,0.25,4.6,0.0,1935.0,740.0,1.0,0.1,50.0,50.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:16.032,152949.0,0.7,0.1,-10.0,0.25,1.2,0.0,21372.0,1000.0,1.0,0.1,50.0,50.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:20.060,200834.0,0.4,1.1,-2.6,0.25,3.8,0.0,0.0,580.0,1.0,0.1,50.0,50.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:24.093,43641.0,1.0,0.7,-6.4,0.25,0.0,0.0,2441.0,850.0,1.0,0.1,50.0,50.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:28.127,300000.0,0.8,0.6,-1.2,0.25,4.1,0.0,24648.0,660.0,1.0,0.1,50.0,50.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:32.151,41207.0,1.0,0.9,-10.0,0.25,0.7,0.0,32000.0,650.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:36.178,66434.0,1.0,0.0,-10.0,0.25,0.4,0.0,31927.0,470.0,1.0,0.1,50.0,50.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:40.221,296129.0,0.0,2.0,-0.1,0.25,5.1,0.0,119.0,760.0,1.0,0.1,50.0,50.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:44.251,237446.0,0.2,2.0,-10.0,0.25,0.0,0.0,15755.0,140.0,1.0,0.1,50.0,50.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23:48.267,1993.0,1.0,1.4,-10.0,0.25,1.5,0.0,2180.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
