,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
14:55:23.265,100637.0,0.4,0.3,-4.3,0.25,0.1,0.0,6992.0,410.0,1.0
14:55:29.303,33217.0,0.4,1.3,4.2,0.25,0.1,0.0,18217.0,210.0,1.0
14:55:35.346,31355.0,0.3,0.9,-4.5,0.25,2.6,0.0,6790.0,60.0,1.0
14:55:41.394,106727.0,0.2,1.3,-8.1,0.25,2.1,0.0,47.0,30.0,1.0
14:55:47.528,104411.0,0.3,0.7,-8.8,0.25,0.1,0.0,1849.0,530.0,1.0
14:55:52.956,59464.0,0.5,0.4,-6.5,0.25,2.4,0.0,12091.0,60.0,1.0
14:55:57.927,102447.0,0.4,0.4,-7.8,0.25,0.4,0.0,8089.0,80.0,1.0
14:56:03.404,196703.0,0.3,0.9,-0.5,0.25,0.6,0.0,3234.0,60.0,1.0
14:56:09.503,252554.0,0.3,0.3,-2.3,0.25,0.1,0.0,20243.0,30.0,1.0
14:56:15.089,80060.0,0.2,0.4,-1.8,0.25,0.8,0.0,14454.0,60.0,1.0
14:56:21.158,295680.0,0.5,0.4,-5.8,0.25,0.6,0.0,10527.0,350.0,1.0
14:56:27.140,136061.0,0.3,0.3,-6.1,0.25,3.1,0.0,11530.0,310.0,1.0
14:56:33.348,116178.0,0.4,1.8,-9.6,0.25,0.1,0.0,10563.0,10.0,1.0
14:56:39.350,125183.0,0.7,0.2,-8.9,0.25,1.9,0.0,1209.0,440.0,1.0
14:56:45.372,26300.0,0.9,0.3,-4.9,0.25,3.4,0.0,18764.0,20.0,1.0
14:56:51.427,118469.0,0.3,0.3,-5.8,0.25,1.6,0.0,23453.0,150.0,1.0
14:56:57.410,44485.0,0.5,0.5,-7.2,0.25,1.3,0.0,17761.0,60.0,1.0
14:57:03.592,75226.0,0.5,0.2,-5.6,0.25,2.2,0.0,729.0,130.0,1.0
14:57:09.235,22621.0,0.3,0.2,-2.0,0.25,2.9,0.0,2656.0,650.0,1.0
14:57:15.297,147281.0,0.2,0.9,4.3,0.25,0.8,0.0,5860.0,100.0,1.0
14:57:21.333,145502.0,0.2,0.7,-5.8,0.25,1.0,0.0,7393.0,10.0,1.0
14:57:27.464,185408.0,0.5,0.5,-8.9,0.25,0.8,0.0,8608.0,160.0,1.0
14:57:33.444,125318.0,0.5,0.4,3.8,0.25,2.8,0.0,3149.0,190.0,1.0
14:57:39.380,230049.0,0.3,0.4,1.3,0.25,1.9,0.0,5137.0,290.0,1.0
14:57:45.399,155940.0,0.4,0.3,-3.7,0.25,0.4,0.0,15827.0,150.0,1.0
14:57:51.439,256845.0,0.7,0.7,-5.3,0.25,0.6,0.0,2131.0,10.0,1.0
