,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
13:25:57.460,95343.0,0.25,0.1,1000.0,30.0,1.8,5800.0,1000.0,20882.0,2490.0
13:26:01.027,45747.0,0.25,0.1,1000.0,30.0,0.9,5900.0,1000.0,32000.0,300.0
13:26:05.058,300000.0,0.25,0.1,1000.0,30.0,5.1,5500.0,1000.0,32000.0,1060.0
13:26:09.089,300000.0,0.25,0.1,1000.0,30.0,0.0,3400.0,1000.0,32000.0,3000.0
13:26:13.105,32511.0,0.25,0.1,1000.0,30.0,4.0,6000.0,1000.0,7300.0,3000.0
13:26:17.124,43782.0,0.25,0.1,1000.0,30.0,0.0,15400.0,1000.0,17962.0,3000.0
13:26:21.139,34365.0,0.25,0.1,1000.0,30.0,5.1,13600.0,1000.0,32000.0,1890.0
13:26:25.155,24952.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,2370.0
13:26:29.176,200.0,0.25,0.1,1000.0,30.0,0.6,2500.0,1000.0,16114.0,580.0
13:26:33.207,200514.0,0.25,0.1,1000.0,30.0,5.1,4800.0,1000.0,5503.0,240.0
13:26:37.236,300000.0,0.25,0.1,1000.0,30.0,5.1,4000.0,1000.0,0.0,1250.0
13:26:41.246,200.0,0.25,0.1,1000.0,30.0,2.0,18000.0,1000.0,14514.0,50.0
13:26:45.260,200.0,0.25,0.1,1000.0,30.0,0.0,15100.0,1000.0,5325.0,3000.0
13:26:49.292,166009.0,0.25,0.1,1000.0,30.0,1.4,18000.0,1000.0,32000.0,1230.0
13:26:53.311,200.0,0.25,0.1,1000.0,30.0,0.0,9800.0,1000.0,32000.0,2360.0
13:26:57.340,300000.0,0.25,0.1,1000.0,30.0,5.1,4000.0,1000.0,4895.0,1670.0
13:27:01.357,200.0,0.25,0.1,1000.0,30.0,2.7,13700.0,1000.0,32000.0,1910.0
13:27:05.371,200.0,0.25,0.1,1000.0,30.0,1.9,15600.0,1000.0,12891.0,1550.0
13:27:09.430,300000.0,0.25,0.1,1000.0,30.0,1.6,2000.0,1000.0,32000.0,2010.0
13:27:13.448,126872.0,0.25,0.1,1000.0,30.0,2.8,8300.0,1000.0,15561.0,1370.0
13:27:17.478,279750.0,0.25,0.1,1000.0,30.0,0.0,7600.0,1000.0,0.0,3000.0
13:27:21.515,253205.0,0.25,0.1,1000.0,30.0,1.9,15100.0,1000.0,18215.0,0.0
13:27:25.034,108416.0,0.25,0.1,1000.0,30.0,5.1,8100.0,1000.0,20731.0,960.0
13:27:29.063,300000.0,0.25,0.1,1000.0,30.0,1.6,8600.0,1000.0,17636.0,2440.0
13:27:33.091,233022.0,0.25,0.1,1000.0,30.0,5.1,15100.0,1000.0,27016.0,0.0
13:27:37.120,156239.0,0.25,0.1,1000.0,30.0,2.1,1800.0,1000.0,15209.0,140.0
13:27:41.134,200.0,0.25,0.1,1000.0,30.0,5.1,9200.0,1000.0,21217.0,2490.0
13:27:45.161,300000.0,0.25,0.1,1000.0,30.0,1.6,6800.0,1000.0,7591.0,2130.0
13:27:49.177,51855.0,0.25,0.1,1000.0,30.0,2.9,5000.0,1000.0,0.0,1020.0
13:27:53.212,142301.0,0.25,0.1,1000.0,30.0,4.8,500.0,1000.0,6909.0,1940.0
13:27:57.240,300000.0,0.25,0.1,1000.0,30.0,2.4,5700.0,1000.0,0.0,590.0
13:28:01.256,51547.0,0.25,0.1,1000.0,30.0,3.9,13600.0,1000.0,17121.0,220.0
13:28:05.287,246492.0,0.25,0.1,1000.0,30.0,5.1,11500.0,1000.0,0.0,0.0
13:28:09.318,299313.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,0.0
13:28:13.333,51596.0,0.25,0.1,1000.0,30.0,3.0,2600.0,1000.0,9523.0,1680.0
