,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:42:27.710,7220.0,0.0,0.0,0.3,0.5,950.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,4.9,3.1,470.0,2.5,3.0
12:42:32.607,20431.0,0.0,0.0,1.1,0.7,500.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,9.2,1.1,401.0,4.5,4.5
12:42:38.549,7615.0,0.0,0.0,0.7,0.7,180.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.2,4.7,695.0,3.5,3.5
12:42:43.418,11124.0,0.0,0.0,0.3,0.9,320.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,4.4,3.8,278.0,4.5,2.5
12:42:49.416,8268.0,0.0,0.0,0.3,0.5,570.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,3.5,1.0,141.0,3.5,3.0
12:42:55.808,2431.0,0.0,0.0,0.5,1.3,780.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,1.7,0.8,629.0,2.5,6.0
12:43:00.854,10450.0,0.0,0.0,0.9,0.2,920.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,1.5,8.8,234.0,2.5,3.5
12:43:05.677,16480.0,0.0,0.0,0.2,1.3,410.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,1.7,2.9,247.0,4.5,3.5
12:43:10.450,2780.0,0.0,0.0,0.5,0.7,690.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,9.0,5.8,157.0,3.0,3.0
12:43:15.214,17369.0,0.0,0.0,0.3,0.9,380.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.7,1.2,872.0,5.0,4.5
