,A.RTL3
12:42:18.675,-1.0
12:42:18.876,-1.0
12:42:19.077,-1.0
12:42:19.277,-1.0
12:42:19.478,-1.0
12:42:19.680,-1.0
12:42:19.881,-1.0
12:42:20.083,-1.0
12:42:20.284,-1.0
12:42:20.485,-1.0
12:42:27.032,-1.0
12:42:27.234,-1.0
12:42:27.435,-1.0
12:42:27.637,-1.0
12:42:27.838,-1.0
12:42:28.039,-1.0
12:42:28.241,-1.0
12:42:28.443,-1.0
12:42:28.644,-1.0
12:42:28.845,-1.0
12:42:29.046,-1.0
12:42:29.247,-1.0
12:42:29.448,-1.0
12:42:29.649,-1.0
12:42:29.850,-1.0
12:42:30.051,-1.0
12:42:30.254,-1.0
12:42:30.456,-1.0
12:42:30.658,-1.0
12:42:30.877,-1.0
12:42:31.079,-1.0
12:42:31.282,-1.0
12:42:31.483,-1.0
12:42:31.685,-1.0
12:42:31.886,-1.0
12:42:32.087,-1.0
12:42:32.290,-1.0
12:42:32.492,-1.0
12:42:32.694,-1.0
12:42:32.896,-1.0
12:42:33.097,-1.0
12:42:33.729,-1.0
12:42:33.929,-1.0
12:42:34.131,-1.0
12:42:34.332,-1.0
12:42:34.533,-1.0
12:42:34.734,-1.0
12:42:34.938,-1.0
12:42:35.140,-1.0
12:42:35.341,-1.0
12:42:35.543,-1.0
12:42:35.744,-1.0
12:42:35.945,-1.0
12:42:36.146,-1.0
12:42:36.347,-1.0
12:42:36.548,-1.0
12:42:36.750,-1.0
12:42:36.951,-1.0
12:42:37.177,-1.0
12:42:37.378,-1.0
12:42:37.580,-1.0
12:42:37.781,-1.0
12:42:37.982,-1.0
12:42:38.184,-1.0
12:42:38.385,-1.0
12:42:38.586,-1.0
12:42:38.788,-1.0
12:42:38.990,-1.0
12:42:39.192,-1.0
12:42:39.393,-1.0
12:42:39.594,-1.0
12:42:39.795,-1.0
12:42:39.996,-1.0
12:42:40.197,-1.0
12:42:40.398,-1.0
12:42:40.599,-1.0
12:42:40.800,-1.0
12:42:41.001,-1.0
12:42:41.202,-1.0
12:42:41.403,-1.0
12:42:41.681,-1.0
12:42:41.881,-1.0
12:42:42.082,-1.0
12:42:42.284,-1.0
