time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
05:05:47,200.0,-35.3632622,149.1652375,19.0,-1.0,0.0,-4.5,0.0,1.0,-1000.0,0.5,0.0,0.5,-0.0004966794513165951,0.0009652060689404607,0.023090094327926636,0.0003051242674700916,0.00024234584998339415,0.0016736602410674095,STABILIZE
05:05:57,200.0,-35.3632621,149.1652375,0.0,0.0,-2.0,0.0,0.0,3.0,-998.0,0.5,0.5,0.5,-0.0014332003775052726,0.0011384690878912807,0.020456857047975063,0.0002935459488071501,0.0003321965632494539,0.001357967033982277,AUTO
05:05:58,8127.0,-35.3632621,149.1652374,5.75,0.0,-0.5,0.0,0.0,1.25,-1000.0,0.75,0.5,1.0,-0.0012593581632245332,0.0014815876784268767,0.020385516341775656,0.0002403399848844856,0.0002288256073370576,0.0013562945823650807,AUTO
05:05:59,8127.0,-35.3632621,149.16523745,10.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.5,0.5,1.0,-0.001119007240049541,0.0017052071634680033,0.02030786033719778,0.00033686874667182565,0.0003027738130185753,0.0013574906042777002,AUTO
05:06:01,8127.0,-35.36326205,149.16523755,1583.0,0.5,7.0,-146.5,0.0,-0.5,-1013.0,47.0,-6.5,2.0,0.026056558825075626,-0.0015056428383104503,0.019826611503958702,0.04640411213040352,-0.007249863585457206,0.0023722975747659802,AUTO
05:06:02,200.0,-35.3632613,149.16524155000002,3510.0,6.75,48.75,-146.75,3.0,-11.0,-998.0,-88.0,24.75,-65.75,0.020683799783000723,0.010939207160845399,-0.03433955181390047,-0.08906975551508367,0.02415221370756626,-0.06611805967986584,AUTO
05:06:03,200.0,-35.36326095,149.16524525,4658.0,-0.5,32.5,-150.0,4.0,-7.0,-1003.5,-33.5,-16.5,-38.5,-0.03781930357217789,0.012203213758766651,-0.07567666843533516,-0.03510488010942936,-0.017589903436601162,-0.038703298196196556,AUTO
05:06:05,200.0,-35.36326135,149.16523934999998,7904.5,-4.5,-58.5,-151.5,-6.0,9.0,-1003.0,67.0,14.0,1.5,0.00028239889070391655,0.0014067247975617647,-0.09485600888729095,0.06641257554292679,0.013604237232357264,0.0023120444384403527,AUTO
05:06:06,127852.0,-35.363262174999996,149.165234375,9704.25,-9.75,-8.25,-152.75,-0.75,4.5,-997.0,-2.25,-21.75,22.25,0.05934108607470989,0.0027189846732653677,-0.0847732238471508,-0.0030740629881620407,-0.022065039156586863,0.022968068136833608,AUTO
05:06:07,127852.0,-35.3632627,149.16523495,10864.0,-0.5,23.5,-149.0,3.0,-3.0,-1001.5,-84.0,11.0,-14.5,0.013096899259835482,-0.01117888605222106,-0.07454593479633331,-0.08505743741989136,0.01083662360906601,-0.015128535451367497,AUTO
05:06:09,127852.0,-35.36326165,149.1652364,14129.0,3.0,-8.0,-153.0,-2.0,0.5,-1000.0,21.0,7.0,-20.0,-0.00074897485319525,0.005982202477753162,-0.1394796371459961,0.02068236470222473,0.006619219668209553,-0.020526327192783356,AUTO
05:06:10,300000.0,-35.3632615,149.16523552499999,16075.75,-2.25,-0.5,-153.0,-0.25,0.25,-999.75,0.5,-1.5,-9.0,0.008786666207015514,0.007018165313638747,-0.15666639432311058,-0.0006327150331344455,-0.0024672519066371024,-0.009310523280873895,AUTO
