,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
07:12:04.026,17260.0,0.25,0.1,1000.0,30.0,1.6,1700.0,1000.0,12506.0,1690.0
07:12:09.987,92030.0,0.25,0.1,1000.0,30.0,0.2,5100.0,1000.0,11615.0,210.0
07:12:14.846,87606.0,0.25,0.1,1000.0,30.0,0.8,3700.0,1000.0,1292.0,530.0
07:12:20.293,59949.0,0.25,0.1,1000.0,30.0,2.5,5500.0,1000.0,3083.0,1740.0
07:12:26.207,66328.0,0.25,0.1,1000.0,30.0,1.8,3400.0,1000.0,2228.0,1160.0
07:12:32.154,25659.0,0.25,0.1,1000.0,30.0,0.3,4100.0,1000.0,22202.0,170.0
07:12:38.014,63778.0,0.25,0.1,1000.0,30.0,0.6,4500.0,1000.0,10959.0,2050.0
07:12:43.898,130369.0,0.25,0.1,1000.0,30.0,4.1,2100.0,1000.0,11060.0,240.0
07:12:48.869,197287.0,0.25,0.1,1000.0,30.0,0.1,6300.0,1000.0,12749.0,910.0
07:12:54.289,83245.0,0.25,0.1,1000.0,30.0,0.6,1300.0,1000.0,1129.0,840.0
07:13:00.109,12556.0,0.25,0.1,1000.0,30.0,0.2,6400.0,1000.0,20185.0,1660.0
07:13:06.132,168747.0,0.25,0.1,1000.0,30.0,3.2,1100.0,1000.0,2260.0,160.0
07:13:12.033,3925.0,0.25,0.1,1000.0,30.0,1.6,800.0,1000.0,1630.0,2310.0
07:13:17.980,22178.0,0.25,0.1,1000.0,30.0,0.2,5800.0,1000.0,18355.0,110.0
07:13:23.001,41675.0,0.25,0.1,1000.0,30.0,2.1,1700.0,1000.0,9402.0,470.0
07:13:27.898,4646.0,0.25,0.1,1000.0,30.0,0.4,5100.0,1000.0,13695.0,920.0
07:13:32.895,46990.0,0.25,0.1,1000.0,30.0,1.6,3600.0,1000.0,2276.0,1170.0
07:13:38.353,26679.0,0.25,0.1,1000.0,30.0,1.2,2900.0,1000.0,6240.0,920.0
07:13:44.361,25643.0,0.25,0.1,1000.0,30.0,5.1,2600.0,1000.0,709.0,820.0
07:13:50.325,6504.0,0.25,0.1,1000.0,30.0,2.4,2100.0,1000.0,16399.0,310.0
07:13:56.349,41664.0,0.25,0.1,1000.0,30.0,0.8,10900.0,1000.0,13414.0,330.0
07:14:02.295,11644.0,0.25,0.1,1000.0,30.0,3.7,4000.0,1000.0,269.0,620.0
07:14:08.437,279103.0,0.25,0.1,1000.0,30.0,2.1,3300.0,1000.0,3698.0,780.0
07:14:14.478,38061.0,0.25,0.1,1000.0,30.0,0.1,3700.0,1000.0,7725.0,440.0
07:14:20.390,41580.0,0.25,0.1,1000.0,30.0,1.5,13000.0,1000.0,16997.0,290.0
07:14:26.295,59755.0,0.25,0.1,1000.0,30.0,0.8,13700.0,1000.0,21521.0,1230.0
07:14:32.356,57006.0,0.25,0.1,1000.0,30.0,0.8,1400.0,1000.0,1635.0,1660.0
07:14:38.274,60337.0,0.25,0.1,1000.0,30.0,1.0,2100.0,1000.0,4698.0,290.0
07:14:44.295,255556.0,0.25,0.1,1000.0,30.0,1.3,5900.0,1000.0,29.0,440.0
07:14:50.249,28784.0,0.25,0.1,1000.0,30.0,0.8,3300.0,1000.0,2435.0,650.0
07:14:56.301,143818.0,0.25,0.1,1000.0,30.0,0.3,11600.0,1000.0,6946.0,430.0
07:15:02.179,30339.0,0.25,0.1,1000.0,30.0,0.3,8200.0,1000.0,6483.0,1000.0
07:15:08.057,81660.0,0.25,0.1,1000.0,30.0,3.8,6100.0,1000.0,19181.0,350.0
07:15:14.081,228633.0,0.25,0.1,1000.0,30.0,1.0,4600.0,1000.0,7617.0,60.0
07:15:20.257,44203.0,0.25,0.1,1000.0,30.0,0.2,1200.0,1000.0,7835.0,1570.0
07:15:26.176,7260.0,0.25,0.1,1000.0,30.0,1.5,1100.0,1000.0,1979.0,2710.0
