,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
05:54:53.232,144733.0,1.1,1.1,-2.7,0.25
05:54:57.244,28369.0,1.1,0.0,10.1,0.25
05:55:01.261,103411.0,0.7,2.0,10.1,0.25
05:55:05.290,149509.0,0.0,0.0,-4.0,0.25
05:55:09.318,300000.0,0.9,0.0,-4.1,0.25
05:55:13.349,117893.0,0.4,0.0,-7.1,0.25
05:55:17.378,179398.0,0.9,0.7,-8.5,0.25
05:55:21.399,165278.0,1.1,0.0,-3.7,0.25
05:55:25.418,78988.0,0.0,1.6,10.1,0.25
05:55:29.465,300000.0,0.1,2.0,-3.6,0.25
05:55:33.494,232742.0,0.0,0.0,10.1,0.25
05:55:37.020,212683.0,0.1,0.7,4.3,0.25
05:55:41.054,300000.0,0.6,1.2,-10.0,0.25
05:55:45.079,178871.0,0.1,2.0,-3.0,0.25
05:55:49.097,200.0,1.0,1.2,8.8,0.25
05:55:53.122,129584.0,0.1,2.0,10.1,0.25
05:55:57.164,300000.0,0.3,0.5,-5.3,0.25
05:56:01.198,265353.0,1.0,0.0,8.3,0.25
05:56:05.213,200.0,1.0,0.0,-8.2,0.25
05:56:09.239,263413.0,1.1,1.1,4.7,0.25
05:56:13.265,171391.0,0.7,1.7,4.3,0.25
05:56:17.289,248843.0,0.4,1.7,-4.7,0.25
05:56:21.313,129208.0,0.8,0.7,6.1,0.25
05:56:25.327,200.0,0.0,0.9,-7.3,0.25
05:56:29.354,180260.0,0.7,1.1,5.9,0.25
05:56:33.386,215849.0,1.1,0.8,0.8,0.25
05:56:37.424,300000.0,1.1,1.3,-10.0,0.25
05:56:41.448,200764.0,0.2,2.0,7.8,0.25
05:56:45.497,296747.0,0.7,0.5,0.2,0.25
05:56:49.025,177569.0,0.0,0.4,-5.2,0.25
05:56:53.045,162030.0,0.4,1.8,-0.3,0.25
05:56:57.072,185561.0,0.4,0.7,0.5,0.25
05:57:01.102,178752.0,1.0,1.1,-10.0,0.25
05:57:05.135,171019.0,1.1,0.7,2.2,0.25
05:57:09.154,98585.0,0.3,1.6,0.1,0.25
05:57:13.169,200.0,1.1,0.0,0.8,0.25
05:57:17.201,189646.0,0.2,0.0,-10.0,0.25
05:57:21.220,115042.0,0.9,2.0,-10.0,0.25
05:57:25.238,116168.0,0.1,0.2,1.9,0.25
05:57:29.259,35924.0,0.0,1.9,5.2,0.25
