,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
05:09:56.411,287114.0,1.1,0.7,-10.0,0.25
05:10:00.436,129785.0,0.5,1.7,3.9,0.25
05:10:04.463,256639.0,0.3,1.2,10.1,0.25
05:10:08.489,251894.0,0.3,1.5,2.3,0.25
05:10:12.005,200.0,0.2,0.7,-5.3,0.25
05:10:16.046,300000.0,0.4,0.0,-7.7,0.25
05:10:20.066,100153.0,0.9,1.5,-2.7,0.25
05:10:24.087,93200.0,1.1,0.7,-10.0,0.25
05:10:28.108,130018.0,0.9,1.6,-2.6,0.25
05:10:32.139,129795.0,0.3,0.0,-2.2,0.25
05:10:36.167,159785.0,0.7,1.9,-10.0,0.25
05:10:40.183,88359.0,0.3,1.6,0.5,0.25
05:10:44.211,120392.0,0.5,0.8,-10.0,0.25
05:10:48.243,106309.0,1.1,0.0,4.3,0.25
05:10:52.259,80936.0,0.7,0.6,3.9,0.25
05:10:56.273,66673.0,0.0,1.2,10.1,0.25
05:11:00.302,239639.0,0.1,0.5,4.4,0.25
05:11:04.326,131052.0,0.6,0.9,1.6,0.25
05:11:08.335,200.0,1.1,0.0,-1.2,0.25
05:11:16.373,300000.0,0.5,0.0,-8.4,0.25
05:11:20.404,168533.0,0.0,1.8,-4.0,0.25
05:11:24.420,67065.0,0.2,0.0,-3.4,0.25
05:11:28.435,18286.0,1.1,0.7,10.1,0.25
05:11:32.468,183432.0,1.0,1.3,10.1,0.25
05:11:36.486,111398.0,1.1,0.8,-9.4,0.25
05:11:40.020,251522.0,1.1,1.6,-5.8,0.25
05:11:44.032,9566.0,0.5,0.0,-9.0,0.25
05:11:48.066,178723.0,1.0,2.0,1.6,0.25
05:11:52.084,108197.0,0.4,0.0,-10.0,0.25
05:11:56.105,33118.0,0.2,1.0,1.3,0.25
05:12:00.134,300000.0,0.7,2.0,-10.0,0.25
05:12:04.152,62620.0,0.2,0.0,-1.5,0.25
05:12:08.195,282297.0,0.6,1.3,-4.8,0.25
05:12:12.215,200.0,0.5,0.0,-7.4,0.25
05:12:16.256,289792.0,0.6,0.1,-4.4,0.25
05:12:20.267,200.0,0.3,2.0,-4.2,0.25
05:12:24.283,14209.0,0.0,0.0,-5.6,0.25
05:12:28.295,200.0,0.7,0.0,1.5,0.25
05:12:32.325,264474.0,1.1,1.6,1.9,0.25
05:12:36.355,205714.0,0.0,0.0,1.4,0.25
05:12:40.390,192842.0,1.1,1.6,-7.5,0.25
05:12:44.410,56806.0,0.0,0.3,10.1,0.25
