,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
23:15:41.019,10822.0,0.9,0.2,-8.9,0.25
23:15:46.599,13779.0,0.2,0.3,-7.4,0.25
23:15:51.179,33229.0,0.2,0.2,-2.2,0.25
23:15:56.682,79588.0,0.7,0.2,-8.9,0.25
23:16:01.221,45825.0,0.3,0.4,-5.3,0.25
23:16:06.721,54812.0,0.2,0.3,-2.6,0.25
23:16:11.274,50882.0,0.4,0.2,-9.0,0.25
23:16:17.008,108531.0,0.3,0.4,-6.8,0.25
23:16:22.506,7951.0,0.5,0.5,-9.0,0.25
23:16:27.036,8086.0,0.5,0.7,-9.2,0.25
23:16:32.616,120799.0,0.4,0.7,-8.8,0.25
23:16:37.160,168166.0,0.2,0.4,-6.8,0.25
23:16:42.569,8120.0,0.9,0.2,-5.5,0.25
23:16:47.046,8538.0,0.2,0.3,4.3,0.25
23:16:52.519,300.0,0.4,0.5,-5.8,0.25
23:16:57.152,14568.0,0.4,1.2,-9.9,0.25
23:17:02.711,3638.0,0.5,0.3,-0.4,0.25
23:17:07.323,65177.0,0.5,0.2,-4.1,0.25
23:17:12.925,15018.0,0.3,0.5,-6.2,0.25
23:17:17.521,42160.0,0.5,0.7,-9.7,0.25
23:17:22.501,60513.0,0.3,0.3,-4.9,0.25
23:17:27.202,22071.0,0.5,0.3,-2.4,0.25
23:17:32.756,44020.0,0.2,0.9,-7.9,0.25
23:17:37.326,85512.0,0.3,0.5,-4.3,0.25
23:17:42.966,161446.0,0.3,0.4,-9.0,0.25
23:17:47.597,57425.0,0.4,0.2,2.1,0.25
23:17:52.769,8201.0,0.4,0.5,-2.4,0.25
23:17:57.304,10010.0,0.2,0.9,-7.6,0.25
23:18:02.897,936.0,0.5,0.2,-7.6,0.25
23:18:07.405,11823.0,0.5,0.9,-3.6,0.25
23:18:13.004,34756.0,0.3,0.3,-7.1,0.25
23:18:18.604,18269.0,0.3,1.7,-6.3,0.25
23:18:23.151,71647.0,0.3,0.3,-8.4,0.25
23:18:28.619,81583.0,0.3,0.5,-1.9,0.25
23:18:33.152,9146.0,0.5,0.4,-8.9,0.25
23:18:38.692,31417.0,0.5,0.3,-6.2,0.25
23:18:43.323,117290.0,0.2,0.2,3.1,0.25
23:18:48.902,122933.0,0.2,0.4,-5.2,0.25
23:18:53.546,3968.0,0.5,0.7,-2.4,0.25
23:18:58.627,55922.0,0.5,0.3,-7.9,0.25
23:19:03.323,19509.0,0.9,1.5,9.2,0.25
23:19:08.976,21839.0,0.4,1.1,-2.4,0.25
23:19:13.573,179057.0,0.2,0.2,-8.1,0.25
