time_stamp,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
01:21:33,-35.363262,149.16523665,23983.0,-1.0,3.0,-152.0,AUTO,0.0035868308041244745,0.003272803733125329,-0.2535034120082855,-0.001633273233892396,-0.0005441507673822343,-0.0182019155472517,0.0,0.0,-1000.0,-0.5,0.0,-18.0,105379.0
01:21:34,-35.363262025,149.165236775,25535.5,-2.5,0.75,-151.75,AUTO,-0.003141206398140639,0.004723363439552486,-0.26309195160865784,0.013295897719217464,0.0029438366764225066,0.0052341302507556975,0.0,0.0,-1001.5,14.25,3.25,4.75,241136.0
01:21:35,-35.3632622,149.1652367,27098.0,-4.0,2.5,-152.0,AUTO,0.00925348768942058,0.0038009147392585874,-0.2432672381401062,0.006411325419321656,-0.001014798879623413,0.023904364556074142,0.0,0.0,-999.5,7.5,0.0,23.0,241136.0
01:21:37,-35.3632623,149.16523775,30199.5,-0.5,6.5,-152.0,AUTO,0.0002462792326696217,0.0018258515046909451,-0.19978301972150803,-0.0018120637396350503,0.0005228595109656453,0.01934708282351494,0.5,-0.5,-1000.5,-1.0,1.0,18.5,150604.0
01:21:39,-35.3632623,149.1652382,33317.5,0.0,0.5,-152.0,AUTO,0.0006190758431330323,0.0009430393110960722,-0.16735772043466568,0.0011581263679545373,0.0003115506551694125,0.013352565933018923,0.0,0.0,-1000.0,1.5,0.5,12.5,60072.0
01:21:40,-35.3632623,149.165238175,34872.25,0.0,0.0,-152.0,AUTO,0.0013707583129871637,0.0008938488463172689,-0.15446648001670837,0.0031767018663231283,0.0006603125075343996,0.01263454114086926,0.0,0.0,-1000.0,4.0,1.25,12.0,14789.0
01:21:41,-35.363262250000005,149.16523795,36428.5,0.0,0.0,-152.0,AUTO,0.0025083052460104227,0.0009454826649744064,-0.1434021219611168,0.0006092720432206988,-0.0003221401711925864,0.01069921487942338,0.0,0.0,-1000.5,1.5,1.0,10.0,14789.0
01:21:43,-35.36326215,149.16523765,39536.0,0.0,0.0,-152.0,AUTO,0.002799052745103836,0.0012982467887923121,-0.1251477152109146,0.0009799497202038765,0.00010715634562075138,0.009651489090174437,0.0,0.0,-1000.0,1.5,0.5,9.0,28820.0
01:21:45,-35.36326205,149.1652375,42646.0,-0.5,1.0,-152.0,AUTO,0.0021788557060062885,0.0017105997540056705,-0.11098809540271759,-0.0009292297181673348,-0.000171233230503276,0.007775280857458711,0.0,0.0,-1000.0,0.5,0.5,7.5,42851.0
01:21:46,-35.363262,149.1652375,44197.75,-1.0,1.0,-152.0,AUTO,0.001969703647773713,0.0015555282880086452,-0.10484816692769527,0.0008975873934105039,0.00019382123718969524,0.007452351157553494,0.0,0.0,-999.75,1.75,1.25,7.25,97825.0
01:21:47,-35.363262,149.1652375,45753.5,-1.0,1.0,-152.0,AUTO,0.0021677857730537653,0.0012380136759020388,-0.09888837486505508,8.209861698560417e-05,0.0006100121245253831,0.006186567945405841,0.0,0.0,-999.5,0.5,1.0,6.0,97825.0
01:21:49,-35.3632639,149.1652345,48444.5,-21.0,-28.5,-91.5,AUTO,-0.002055344171822071,-0.019039258360862732,0.2773442715406418,0.07658173702657223,-0.11174014210700989,0.09310550661757588,2.5,7.0,-952.0,77.5,-110.5,93.5,162794.0
01:21:51,-35.363263,149.16523475,49611.5,19.0,28.5,-31.0,AUTO,0.012116947051254101,-0.0005330708809196949,0.24583066999912262,-0.32010645791888237,0.031059536151587963,-0.030621420592069626,-2.0,-12.0,-979.5,-317.5,31.5,-30.0,227763.0
01:21:52,-35.363261425,149.16523765,49806.25,10.25,22.25,-5.0,AUTO,-0.007435305626131594,0.021607934730127454,0.21696419641375542,-0.024298224598169327,0.031099837651709095,-0.030725413002073765,0.0,-7.25,-959.5,-23.25,32.0,-30.0,176750.0
01:21:53,-35.3632614,149.16523895,49708.0,-11.5,7.0,15.5,AUTO,0.0058500394225120544,0.029331490397453308,0.19412292540073395,0.1882886290550232,-0.028069482650607824,-0.025274958461523056,3.5,13.0,-1001.0,190.5,-26.5,-24.5,176750.0
01:21:55,-35.3632678,149.16525105,49402.5,-59.5,115.5,18.0,AUTO,0.10924781113862991,-0.028626674902625382,0.8272578120231628,-0.001149490475654602,0.0064890384674072266,0.7982694208621979,4.5,-34.0,-989.0,0.0,7.5,798.0,174406.0
01:21:57,-35.3632875,149.16529965,48594.5,-159.5,309.0,54.0,AUTO,0.04007606580853462,-0.18515153229236603,2.144750475883484,0.06817135214805603,-0.02355494722723961,0.3305817060172558,-72.0,-39.5,-983.0,69.0,-22.0,331.0,172062.0
01:21:58,-35.36330415,149.16533972499997,47917.25,-215.75,407.75,73.25,AUTO,0.03476735111325979,-0.21619406715035439,2.22281277179718,-0.08455846458673477,-0.009876185329630971,-0.07676516566425562,-103.0,-43.25,-981.5,-84.0,-8.5,-75.75,44191.0
01:21:59,-35.363325700000004,149.1653904,47077.0,-264.0,492.5,84.5,AUTO,0.060941314324736595,-0.19771752506494522,2.1741966009140015,0.4761074334383011,0.03527197055518627,-0.05351419560611248,-126.5,-35.5,-986.0,477.0,36.0,-52.5,44191.0
01:22:01,-35.36337775,149.1655099,45134.0,-307.0,567.0,98.5,AUTO,0.07374727725982666,-0.14712751656770706,2.1588035821914673,-0.0313374400138855,0.02384942164644599,-0.03120947629213333,-131.0,-62.5,-981.0,-30.0,24.5,-31.0,25100.0
01:22:03,-35.36343335,149.16563595,43076.0,-303.0,568.5,101.5,AUTO,0.07621923834085464,-0.13356086611747742,2.1450384855270386,-0.03212137520313263,0.010354118887335062,0.0012245401740074158,-132.0,-69.5,-974.5,-31.5,11.5,2.0,6009.0
01:22:04,-35.363461199999996,149.16569905,42057.25,-300.5,569.0,98.0,AUTO,0.07294129766523838,-0.11255812086164951,2.140910267829895,-0.16783446818590164,0.06601739581674337,0.02332166931591928,-137.75,-85.25,-994.25,-168.0,67.0,23.75,58654.0
01:22:05,-35.3634882,149.16576045,41096.0,-278.0,532.0,92.0,AUTO,0.07048103213310242,-0.05805153585970402,2.135741114616394,0.2957964166998863,0.04805922508239746,-0.060181161388754845,-134.0,-39.0,-1012.0,299.0,49.0,-59.5,58654.0
01:22:07,-35.3635332,149.16586285,39450.0,-190.0,369.0,69.0,AUTO,0.0659117791801691,0.03824575897306204,2.1303378343582153,-0.1969345510005951,0.05832226015627384,0.031737315002828836,-96.5,-90.5,-1008.0,-198.5,59.0,32.0,38716.5
01:22:09,-35.3635591,149.1659228,38484.0,-85.5,160.5,31.0,AUTO,0.04238296486437321,0.07637926936149597,2.1224493980407715,0.24456336349248886,0.00752433342859149,-0.016487401677295566,-42.5,-11.0,-1019.5,245.0,9.5,-16.0,18779.0
01:22:10,-35.363564999999994,149.165937075,38269.5,-43.5,73.5,17.0,AUTO,0.02054847334511578,0.06567767076194286,2.117676258087158,-0.3673538640141487,-0.022954130545258522,0.0010054200538434088,-21.5,-21.0,-1015.0,-366.0,-20.75,1.5,38275.0
01:22:11,-35.36356735,149.16594320000002,38192.0,-17.0,20.0,6.0,AUTO,0.01667071762494743,0.04691682197153568,2.113439679145813,-0.005140751600265503,-0.013238286599516869,-0.0071705058217048645,-8.0,1.0,-1016.0,-4.5,-11.0,-6.0,38275.0
01:22:13,-35.363567849999995,149.1659446,38217.5,2.5,-12.0,1.0,AUTO,0.002075062831863761,0.00876855244860053,2.10601270198822,-0.07643325626850128,-0.0003470517694950104,-0.0031137834885157645,2.0,-8.5,-997.5,-76.0,2.0,-2.0,111387.5
01:22:15,-35.36356825,149.16594444999998,38303.0,1.0,-2.0,-12.0,RTL,0.0019080506172031164,0.010818025097250938,2.1003984212875366,0.2492489367723465,0.004335307748988271,-0.004068883485160768,0.0,11.0,-1032.0,250.5,6.0,-3.0,184500.0
01:22:16,-35.36356865,149.1659445,38651.5,4.5,-4.0,-56.5,RTL,-0.002185761542932596,0.010025851661339402,2.098151743412018,0.06627283059060574,0.0009359166724607348,-0.002968187203805428,0.5,1.25,-1052.0,67.0,2.75,-2.0,198916.0
01:22:17,-35.3635688,149.16594425,39521.5,8.0,-4.0,-105.5,RTL,-0.004430158878676593,0.0073264045640826225,2.0959367752075195,0.025813731364905834,0.0005861885147169232,-0.004984694067388773,0.5,-1.0,-1047.0,26.0,2.5,-4.0,198916.0
01:22:19,-35.3635699,149.165943,42343.0,-27.5,-13.5,-146.5,RTL,0.04261455684900284,0.002812794176861644,2.0812883377075195,-0.043831830844283104,0.04201637674123049,-0.05152686033397913,2.0,-5.0,-996.0,-43.0,44.5,-51.0,212955.0
01:22:21,-35.3635722,149.16594135000003,45398.5,32.0,11.5,-149.0,RTL,-0.051946770399808884,-0.0009662402881076559,2.007580041885376,0.05163096822798252,-0.0006161113269627094,-0.01316507300361991,-3.5,7.0,-1002.5,51.5,1.5,-12.0,226994.0
01:22:22,-35.363567825,149.16594305,46952.0,48.75,14.0,-150.5,RTL,0.011607748921960592,0.003714894897711929,2.001255512237549,0.06864580325782299,0.007958449190482497,0.0005545305830310099,-5.75,12.75,-1003.25,69.0,10.0,1.0,124684.0
01:22:23,-35.363564249999996,149.16594350000003,48523.0,11.5,-4.0,-151.5,RTL,0.05034060403704643,-0.019534544786438346,2.027745485305786,0.006708934903144836,-0.04111901228316128,0.04701948235742748,-0.5,5.5,-999.5,7.5,-38.5,47.0,124684.0
01:22:25,-35.3635653,149.1659447,51043.0,-21.0,18.0,-151.0,RTL,-0.007979027926921844,0.004476430360227823,2.0065062046051025,0.0006906701601110399,0.027820279821753502,-0.06006835401058197,-4.0,-4.0,-1003.0,1.0,30.0,-59.0,124274.5
01:22:27,-35.36356565,149.1659467,54144.0,-5.5,-6.5,-152.0,RTL,0.014659120235592127,0.011768237221986055,1.954495906829834,-0.0021043751621618867,-0.009489639196544886,-0.005470167146995664,0.0,0.0,-999.5,-1.0,-7.0,-4.0,123865.0
01:22:28,-35.36356585,149.16594544999998,56088.25,-9.0,-11.25,-152.0,RTL,0.006582306697964668,0.0008453428163193166,1.9426777064800262,-0.006184614583617076,-0.007726876065135002,-0.013212881283834577,2.0,0.0,-999.5,-4.75,-4.75,-12.0,29301.0
01:22:29,-35.36356610000001,149.16594453333335,57667.666666666664,-8.333333333333334,-6.0,-152.33333333333334,RTL,0.0035135492216795683,-0.0020257264841347933,1.921885331471761,-2.388531963030497e-06,-0.0005250806376958886,-0.023568668713172276,1.0,0.0,-1000.0,1.0,1.6666666666666667,-22.333333333333332,29301.0
01:22:31,-35.3635664,149.1659441,60431.0,-6.0,0.0,-153.0,RTL,0.0064651845023036,0.001824588282033801,1.8743489980697632,0.0030780681408941746,0.0016288049519062042,-0.02578127011656761,0.0,0.0,-1000.0,4.0,3.0,-24.0,74403.0
01:22:33,-35.3635668,149.16594396666667,63915.666666666664,-6.0,-2.0,-153.0,RTL,0.005594756609449784,0.0032789944671094418,1.824091871579488,-0.0007902078796178102,-0.0003932192921638489,-0.019998804355661075,0.0,0.0,-1000.0,1.0,1.3333333333333333,-18.666666666666668,119505.0
01:22:34,-35.363567025,149.16594382500003,65697.75,-5.0,-2.0,-153.0,RTL,0.004977168515324593,0.0030993811087682843,1.8007709085941315,0.0021691888687200844,0.0007012985879555345,-0.015101816155947745,0.0,0.0,-999.75,3.25,2.5,-13.75,34346.0
01:22:35,-35.3635671,149.1659437,66674.0,-5.0,-2.0,-152.0,RTL,0.007069315295666456,0.004930688068270683,1.795518159866333,0.007367709651589394,0.0033628458622843027,0.009498666040599346,0.0,0.0,-1000.0,8.0,5.0,10.0,34346.0
01:22:37,-35.36356755,149.16594305,69737.5,-6.0,-3.5,-152.0,RTL,0.003352605737745762,0.00207820872310549,1.8407106399536133,-0.0024563875049352646,-0.0019759475835599005,0.025478079915046692,0.0,0.0,-999.5,-0.5,0.0,26.0,80784.0
01:22:39,-35.36356765,149.1659429,72842.5,-3.0,0.0,-152.0,RTL,0.004467592108994722,0.00137452530907467,1.8811275959014893,0.0028080183546990156,-0.00023301865439862013,0.020448481664061546,0.0,0.0,-1000.0,4.0,1.5,21.0,127222.0
01:22:40,-35.3635676,149.16594297499998,74784.75,-2.5,0.0,-152.0,RTL,0.004537889268249273,0.0015550173411611468,1.9002745449543,0.0007402385235764086,0.00021474325330927968,0.015205323230475187,0.0,0.0,-1000.0,2.0,2.0,16.0,21631.0
01:22:41,-35.3635676,149.1659431,75950.0,-2.0,0.0,-152.0,RTL,0.004559299675747752,0.002046217443421483,1.9110478162765503,0.002712528221309185,0.0010689832270145416,0.01645621657371521,0.0,0.0,-1000.0,4.0,3.0,17.5,21631.0
01:22:43,-35.3635676,149.1659434,79061.5,-2.0,0.0,-152.0,RTL,0.00495200022123754,0.0030325002735480666,1.933448314666748,0.0003071263781748712,-0.0002571800723671913,0.009633793961256742,0.0,0.0,-1000.0,2.0,1.5,10.5,96566.5
01:22:45,-35.3635675,149.16594355,82169.5,-2.0,-1.0,-152.0,RTL,0.004888633964583278,0.0026392654981464148,1.9500115513801575,0.002863776229787618,-0.0004244078299961984,0.008983951294794679,0.0,0.0,-1000.5,4.0,1.5,10.0,171502.0
01:22:46,-35.3635675,149.16594365,84113.0,-2.0,-1.0,-152.0,RTL,0.0048185078194364905,0.0033073294907808304,1.958439826965332,0.0015583316271658987,0.0006831854698248208,0.008018921129405499,0.0,0.0,-1000.0,3.0,2.5,8.75,254752.0
01:22:47,-35.3635675,149.1659437,85285.0,-2.0,-1.0,-152.0,RTL,0.004677543183788657,0.0028633095789700747,1.9632325172424316,-0.00030787818832322955,-0.0005673227715305984,0.008440953213721514,0.0,0.0,-999.5,1.0,1.0,9.5,254752.0
01:22:49,-35.3635675,149.1659437,88383.0,-2.0,-1.0,-152.0,RTL,0.004341319669038057,0.00292015029117465,1.9744150638580322,0.00026204856112599373,-0.0007467757095582783,0.006651724223047495,0.0,0.0,-1000.0,2.0,0.5,8.0,178766.0
01:22:51,-35.3635675,149.1659437,91499.0,-2.0,-1.0,-152.0,RTL,0.00422534323297441,0.003046575584448874,1.9845236539840698,0.00048813503235578537,0.0007711348589509726,0.005652866791933775,0.0,0.0,-999.5,2.0,2.5,7.0,102780.0
01:22:52,-35.3635675,149.1659437,93444.25,-1.75,-1.0,-152.0,RTL,0.0038686071638949215,0.0031546525424346328,1.990140676498413,0.0014027211582288146,-0.0004508489219006151,0.006597998435609043,0.0,0.0,-1000.25,2.75,1.25,7.5,144211.0
01:22:53,-35.3635675,149.1659437,94610.5,-1.0,-1.0,-152.0,RTL,0.004172450629994273,0.0032283079344779253,1.9933291673660278,0.0021783679258078337,0.0010872794082388282,0.005936160683631897,0.0,0.0,-1000.0,4.0,3.0,7.0,144211.0
01:22:55,-35.3635675,149.1659438,97718.5,-1.0,-2.0,-152.0,RTL,0.004283047281205654,0.003342708805575967,2.0010536909103394,0.0007562956889159977,0.0006716870120726526,0.003472042502835393,0.0,0.0,-999.5,2.5,2.0,4.5,206225.5
01:22:57,-35.3635675,149.1659438,100823.0,-1.0,-2.0,-152.0,RTL,0.003644202370196581,0.0036520332796499133,2.0079801082611084,-5.959067493677139e-05,0.0006826526951044798,0.007468428462743759,0.0,0.0,-1000.0,2.0,2.5,8.5,268240.0
01:22:58,-35.3635675,149.1659438,102765.25,-1.0,-2.0,-152.0,RTL,0.003827280073892325,0.003225762047804892,2.0120227336883545,0.00010179780656471848,-8.425026317127049e-05,0.003205996472388506,0.0,0.0,-1000.0,1.75,1.75,4.25,22460.0
01:22:59,-35.3635675,149.1659438,103931.0,-1.0,-2.0,-152.0,RTL,0.0038696584524586797,0.0031994463643059134,2.0139036178588867,0.001641568262130022,0.0008541533024981618,0.004053757409565151,0.0,0.0,-1000.0,3.0,2.5,5.5,22460.0
01:23:01,-35.3635675,149.1659438,107043.5,-1.0,-2.0,-152.0,RTL,0.003971782047301531,0.0032332350965589285,2.0190998315811157,0.0008408387657254934,0.00018191663548350334,0.0034650496672838926,0.0,0.0,-1000.0,2.5,2.0,4.5,42118.5
01:23:03,-35.3635675,149.1659438,110151.5,-1.0,-2.0,-152.0,RTL,0.0038880357751622796,0.0033060096902772784,2.0233402252197266,0.0011675192508846521,1.2812495697289705e-05,0.00340248248539865,0.0,0.0,-1000.0,3.0,2.0,5.0,61777.0
01:23:04,-35.3635675,149.1659438,112098.25,-1.0,-2.0,-152.0,RTL,0.0038949617883190513,0.0033562679891474545,2.025786280632019,-0.00042562169255688787,0.00027180215693078935,0.0028464626520872116,0.0,0.0,-999.75,1.25,2.0,4.0,168968.0
01:23:05,-35.3635675,149.1659438,113268.0,-1.0,-2.0,-152.0,RTL,0.00399048114195466,0.003420507535338402,2.027157425880432,0.0015038540586829185,0.0013651399640366435,0.0015404134755954146,0.0,0.0,-999.5,3.0,3.0,3.0,168968.0
01:23:07,-35.3635676,149.1659438,116372.0,-1.0,-2.0,-152.0,RTL,0.003750732634216547,0.0035296634305268526,2.0302618741989136,0.0009774233913049102,0.0008345766691491008,0.0030118252616375685,0.0,0.0,-1000.0,3.0,3.0,4.5,172263.0
01:23:09,-35.3635676,149.1659438,119477.5,-0.5,-2.0,-152.0,RTL,0.002925785956904292,0.0038235828978940845,2.033464789390564,-0.0008341684588231146,0.0012873474042862654,0.0006754662608727813,0.0,0.0,-999.5,1.0,3.0,2.5,175558.0
01:23:10,-35.3635676,149.1659438,121428.75,0.0,-2.0,-152.0,RTL,0.003236865275539458,0.0036361757665872574,2.0348241329193115,0.00033534225076436996,-0.0007350708765443414,0.0015468225174117833,0.0,0.0,-1000.25,2.5,1.25,2.75,233664.0
01:23:11,-35.3635676,149.1659438,122594.5,0.0,-2.0,-152.0,RTL,0.0035063211107626557,0.003445217269472778,2.035577416419983,-7.023767102509737e-05,0.0003201848594471812,0.002781238639727235,0.0,0.0,-999.5,1.5,2.5,4.5,233664.0
01:23:13,-35.3635676,149.1659438,125707.0,-1.0,-2.0,-152.0,RTL,0.0040944297797977924,0.003308733575977385,2.037861466407776,-0.00010754604591056705,0.0022568536223843694,0.003747277893126011,0.0,0.0,-999.5,2.0,4.5,5.5,238021.0
01:23:15,-35.3635676,149.1659438,128814.5,-1.0,-2.0,-152.0,RTL,0.003774327225983143,0.0034618874778971076,2.040403723716736,0.0010331798112019897,0.001102733367588371,0.0005873548798263073,0.0,0.0,-1000.5,3.0,3.0,2.0,242378.0
01:23:16,-35.3635676,149.1659438,130755.75,-1.0,-2.0,-152.0,RTL,0.003712136473041028,0.0034872411633841693,2.041490316390991,0.0009974473505280912,0.00013351929374039173,0.0009612153226044029,0.0,0.0,-1000.0,3.0,2.25,2.25,43545.0
01:23:17,-35.3635676,149.1659438,131922.0,-1.0,-2.0,-152.0,RTL,0.003757663886062801,0.00354824960231781,2.042086124420166,-0.0010934104211628437,0.0002893537748605013,0.00018323282711207867,0.0,0.0,-999.5,1.0,2.5,1.5,43545.0
01:23:19,-35.3635676,149.1659438,135030.5,0.0,-2.0,-152.0,RTL,0.0032911424059420824,0.003765229252167046,2.0434818267822266,0.0014091975754126906,0.0003950913669541478,4.3719541281461716e-05,0.0,0.0,-1000.5,3.5,2.5,1.5,49197.5
01:23:21,-35.3635676,149.1659438,138143.5,0.0,-2.0,-152.0,RTL,0.0035123530542477965,0.0035494184121489525,2.0446711778640747,0.0015234798192977905,0.0012557560112327337,0.0020143185975030065,0.0,0.0,-999.5,3.5,3.5,3.5,54850.0
01:23:22,-35.3635676,149.1659438,140083.0,-0.5,-2.0,-152.0,RTL,0.0043081860058009624,0.0031528848339803517,2.0453168749809265,-0.00030804332345724106,0.00044140772661194205,0.0021494239335879683,0.0,0.0,-1000.0,1.75,2.5,3.75,116376.0
01:23:23,-35.3635676,149.1659438,141248.5,-1.0,-2.0,-152.0,RTL,0.0040276371873915195,0.0035571332555264235,2.045888900756836,0.0007706547621637583,0.0009309712331742048,-0.0005001479876227677,0.0,0.0,-1000.5,2.5,3.0,1.5,116376.0
01:23:25,-35.3635676,149.1659438,144365.5,-1.0,-2.0,-152.0,RTL,0.0036436974769458175,0.0037553978618234396,2.0465699434280396,0.0005391878075897694,-0.000248854688834399,0.0020512520568445325,0.0,0.0,-1000.0,3.0,1.5,3.5,133407.0
01:23:27,-35.3635676,149.1659438,147469.0,0.0,-2.0,-152.0,RTL,0.0026620273711159825,0.003665885073132813,2.047430396080017,-0.0006989574176259339,-0.0009467392228543758,-4.3402425944805145e-05,0.0,0.0,-1000.0,1.5,1.0,1.5,150438.0
01:23:28,-35.3635676,149.1659438,149412.5,0.0,-2.0,-152.0,RTL,0.0034071821719408035,0.003478600876405835,2.0479450821876526,-0.0003813704242929816,0.0002472820342518389,0.0007660337432753295,0.0,0.0,-1000.0,1.75,2.5,2.25,196776.0
01:23:29,-35.3635676,149.1659438,150578.5,0.0,-2.0,-152.0,RTL,0.003546454245224595,0.003630305640399456,2.048166036605835,0.0002481235424056649,0.0011411744635552168,-0.0004501486546359956,0.0,0.0,-999.5,2.5,3.5,1.5,196776.0
01:23:31,-35.3635676,149.1659438,153692.0,0.0,-2.0,-152.0,RTL,0.0043491513933986425,0.0030397629598155618,2.049155592918396,-0.001107247604522854,-0.0007219940889626741,0.000651813461445272,0.0,0.0,-1000.0,1.0,1.5,2.0,196776.0
01:23:32,-35.3635676,149.1659438,155634.75,-1.0,-2.0,-152.0,RTL,0.0036131758242845535,0.0031913972343318164,2.049595594406128,0.0006084872875362635,0.0006780339754186571,0.00166245928267017,0.0,0.0,-1000.0,3.0,2.75,3.5,67521.0
01:23:33,-35.3635676,149.1659438,156800.5,-1.0,-2.0,-152.0,RTL,0.003692179685458541,0.0035654446110129356,2.0497370958328247,0.0008368248818442225,0.00040803500451147556,0.001641546841710806,0.0,0.0,-1000.0,3.0,2.5,3.0,67521.0
01:23:35,-35.3635676,149.1659438,159917.5,0.0,-2.0,-152.0,RTL,0.0030178424203768373,0.004398745950311422,2.0502594709396362,0.0013583390973508358,0.0014510750770568848,0.0013927017571404576,0.0,0.0,-1000.0,3.5,3.5,3.5,208183.0
01:23:37,-35.3635677,149.1659438,163026.5,0.0,-2.0,-152.0,RTL,0.003492627525702119,0.0036005876027047634,2.0504711866378784,0.0015001638093963265,-0.0001351035898551345,0.00057701685000211,0.0,0.0,-1000.5,4.0,2.0,2.0,208183.0
01:23:38,-35.3635677,149.1659438,164969.75,0.0,-2.0,-152.0,RTL,0.003516646975185722,0.0035261362208984792,2.05087947845459,0.001482763618696481,0.0007328342762775719,0.0013487903052009642,0.0,0.0,-1000.0,4.0,3.0,3.5,71134.0
01:23:39,-35.3635677,149.1659438,166135.0,0.0,-2.0,-152.0,RTL,0.003309736493974924,0.003548520850017667,2.0508562326431274,0.00093695311807096,0.0007502876687794924,0.0013391741085797548,0.0,0.0,-1000.0,4.0,3.5,3.5,71134.0
01:23:41,-35.3635676,149.1659438,169244.5,-0.5,-2.0,-152.0,RTL,0.004085542866960168,0.0031778368866071105,2.05125093460083,-0.0014658664586022496,0.0003690003650262952,0.0005294601432979107,0.0,0.0,-1000.0,0.5,2.5,2.5,9326.0
01:23:43,-35.3635676,149.1659438,172357.0,-1.0,-2.0,-152.0,RTL,0.0037640375085175037,0.0038587378803640604,2.0513116121292114,-0.0011334986193105578,-0.0002248829696327448,0.0005191576201468706,0.0,0.0,-1000.0,2.0,2.0,2.5,9326.0
01:23:44,-35.3635676,149.1659438,174297.0,-0.5,-2.0,-152.0,RTL,0.0033801223034970462,0.003816923650447279,2.0514752864837646,-0.001235419447766617,0.000520718633197248,0.0006374790682457387,0.0,0.0,-1000.25,1.25,3.0,2.5,294668.0
01:23:45,-35.3635676,149.1659438,175464.5,0.0,-2.0,-152.0,RTL,0.0029166768072173,0.0042959535494446754,2.0515830516815186,0.0009509671945124865,0.00040869787335395813,-0.0004319005529396236,0.0,0.0,-1000.0,3.0,2.5,1.5,294668.0
