,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
17:09:43.035,209998.0,0.2,1.3,-6.8,0.25,0.8,0.0,1244.0,350.0,1.0
17:09:49.033,91426.0,0.3,0.5,-5.6,0.25,2.6,0.0,13158.0,390.0,1.0
17:09:55.002,108473.0,0.4,0.5,-7.9,0.25,0.2,0.0,28684.0,530.0,1.0
17:10:00.790,1517.0,0.2,0.7,2.7,0.25,3.5,0.0,7206.0,80.0,1.0
17:10:05.629,25077.0,0.4,0.4,-9.4,0.25,1.9,0.0,9507.0,40.0,1.0
17:10:11.018,20835.0,0.7,0.5,-7.4,0.25,1.6,0.0,16166.0,160.0,1.0
17:10:16.976,141390.0,0.2,0.7,-9.4,0.25,1.3,0.0,6568.0,240.0,1.0
17:10:21.994,280046.0,0.2,0.5,-7.8,0.25,4.1,0.0,14348.0,210.0,1.0
17:10:27.396,8499.0,0.5,0.9,-4.5,0.25,1.3,0.0,13869.0,110.0,1.0
17:10:33.392,162722.0,0.2,0.7,3.0,0.25,0.2,0.0,10487.0,40.0,1.0
17:10:39.321,248788.0,0.2,0.7,-4.9,0.25,1.9,0.0,668.0,100.0,1.0
17:10:45.140,104491.0,0.3,0.5,-4.3,0.25,1.9,0.0,5057.0,190.0,1.0
17:10:51.120,244686.0,0.2,0.2,-0.6,0.25,3.4,0.0,3027.0,80.0,1.0
17:10:57.017,159758.0,0.9,0.5,-8.1,0.25,1.2,0.0,15865.0,160.0,1.0
17:11:02.944,24617.0,0.2,1.1,-5.2,0.25,1.6,0.0,8004.0,80.0,1.0
17:11:07.959,184341.0,0.5,0.2,-8.9,0.25,1.2,0.0,12285.0,500.0,1.0
17:11:13.348,83429.0,0.2,0.9,8.7,0.25,0.1,0.0,1027.0,180.0,1.0
17:11:19.253,161387.0,0.7,0.9,-9.4,0.25,1.6,0.0,8848.0,450.0,1.0
17:11:25.178,293270.0,0.5,0.7,-8.9,0.25,1.1,0.0,1943.0,240.0,1.0
17:11:31.146,277829.0,0.2,0.7,0.3,0.25,1.0,0.0,14714.0,260.0,1.0
17:11:37.009,35682.0,0.2,1.8,-3.1,0.25,0.6,0.0,2487.0,290.0,1.0
17:11:42.868,135654.0,0.7,1.1,-5.6,0.25,4.2,0.0,1311.0,110.0,1.0
17:11:47.805,54358.0,0.3,1.2,-6.9,0.25,2.2,0.0,6086.0,40.0,1.0
17:11:53.144,1780.0,0.2,0.3,8.1,0.25,0.4,0.0,5541.0,80.0,1.0
17:11:59.034,37156.0,0.4,0.7,-9.2,0.25,1.9,0.0,5061.0,950.0,1.0
17:12:04.976,23918.0,0.5,0.2,-8.9,0.25,2.9,0.0,22932.0,420.0,1.0
17:12:10.022,153307.0,0.2,0.5,-3.6,0.25,0.6,0.0,18831.0,340.0,1.0
17:12:14.949,158219.0,0.4,1.3,-5.6,0.25,3.9,0.0,2198.0,80.0,1.0
17:12:19.847,99850.0,0.5,1.4,5.2,0.25,0.8,0.0,9653.0,110.0,1.0
17:12:25.391,79614.0,0.3,0.9,1.3,0.25,3.2,0.0,4133.0,510.0,1.0
17:12:31.334,6716.0,0.5,0.2,-4.9,0.25,2.2,0.0,589.0,470.0,1.0
17:12:37.252,99366.0,0.4,0.4,-5.6,0.25,1.0,0.0,29661.0,210.0,1.0
17:12:43.125,207963.0,0.4,0.9,-9.2,0.25,0.8,0.0,13688.0,30.0,1.0
17:12:49.001,43703.0,1.1,0.7,-7.8,0.25,4.5,0.0,1099.0,340.0,1.0
17:12:54.851,209618.0,0.2,0.3,0.6,0.25,3.4,0.0,1173.0,340.0,1.0
17:12:59.867,115004.0,0.2,0.5,0.1,0.25,3.4,0.0,10584.0,30.0,1.0
17:13:05.260,68804.0,0.2,0.4,-9.2,0.25,4.5,0.0,6966.0,500.0,1.0
17:13:11.194,170021.0,0.4,0.5,-3.5,0.25,0.8,0.0,5621.0,130.0,1.0
17:13:17.068,73297.0,0.7,0.7,-4.9,0.25,1.6,0.0,10554.0,260.0,1.0
