,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
15:52:31.330,87526.0,0.2,1.3,-2.4,0.25,2.8,0.0,1121.0,100.0,1.0
15:52:37.235,128548.0,0.7,0.2,-9.2,0.25,2.9,0.0,4766.0,20.0,1.0
15:52:43.278,60802.0,0.4,0.2,-2.0,0.25,5.0,0.0,9617.0,510.0,1.0
15:52:49.297,205498.0,0.5,0.9,-1.7,0.25,0.6,0.0,1532.0,60.0,1.0
15:52:55.485,114460.0,0.5,0.2,-8.9,0.25,1.8,0.0,3635.0,500.0,1.0
15:53:01.623,2686.0,0.4,0.7,-6.8,0.25,1.0,0.0,8028.0,380.0,1.0
15:53:07.225,34911.0,0.3,0.5,-3.5,0.25,0.2,0.0,11603.0,30.0,1.0
15:53:13.322,272152.0,0.2,0.3,-9.4,0.25,4.2,0.0,5394.0,30.0,1.0
15:53:19.433,96965.0,0.3,1.4,-3.8,0.25,0.1,0.0,6643.0,240.0,1.0
15:53:25.389,93297.0,0.3,0.4,-7.9,0.25,4.4,0.0,5176.0,320.0,1.0
15:53:31.447,89265.0,0.5,0.3,-9.4,0.25,1.1,0.0,3488.0,750.0,1.0
15:53:37.542,83463.0,0.3,0.4,-9.9,0.25,0.3,0.0,3954.0,100.0,1.0
15:53:43.094,82769.0,0.3,1.3,3.5,0.25,4.4,0.0,11336.0,20.0,1.0
15:53:49.189,284149.0,0.9,0.4,-5.2,0.25,0.8,0.0,1454.0,20.0,1.0
15:53:55.243,91374.0,0.2,0.5,-9.8,0.25,2.5,0.0,5166.0,260.0,1.0
15:54:01.333,119456.0,0.7,0.7,-9.8,0.25,2.1,0.0,10438.0,150.0,1.0
15:54:07.389,76236.0,0.7,0.2,2.1,0.25,1.1,0.0,172.0,190.0,1.0
15:54:13.475,206923.0,0.4,1.2,-8.4,0.25,0.6,0.0,7672.0,350.0,1.0
15:54:19.452,44446.0,0.4,0.9,-8.8,0.25,1.3,0.0,5819.0,130.0,1.0
15:54:25.453,6411.0,0.5,1.4,-0.1,0.25,4.8,0.0,11605.0,130.0,1.0
15:54:31.444,21790.0,0.2,0.7,-9.6,0.25,0.8,0.0,5321.0,120.0,1.0
15:54:37.429,225353.0,0.3,0.4,-9.4,0.25,3.5,0.0,6369.0,750.0,1.0
15:54:43.510,63945.0,0.5,0.3,-6.6,0.25,3.8,0.0,65.0,560.0,1.0
15:54:49.074,59576.0,0.4,0.5,-4.1,0.25,2.2,0.0,982.0,570.0,1.0
15:54:55.277,40421.0,0.3,0.2,-0.7,0.25,0.4,0.0,27088.0,240.0,1.0
15:55:01.391,145681.0,0.2,0.3,-7.6,0.25,1.2,0.0,6632.0,130.0,1.0
15:55:07.549,6879.0,0.3,0.4,-9.8,0.25,1.8,0.0,14591.0,410.0,1.0
15:55:13.030,45389.0,0.4,1.3,-9.0,0.25,0.3,0.0,7725.0,240.0,1.0
15:55:19.003,237134.0,0.9,0.7,2.6,0.25,1.3,0.0,6069.0,60.0,1.0
15:55:24.928,186259.0,0.2,0.7,-6.6,0.25,3.2,0.0,6536.0,410.0,1.0
15:55:29.867,91861.0,0.2,1.5,-8.8,0.25,1.8,0.0,6810.0,220.0,1.0
15:55:35.426,150103.0,0.4,0.4,-9.2,0.25,2.2,0.0,12247.0,650.0,1.0
15:55:41.429,67474.0,0.2,0.7,-8.2,0.25,0.8,0.0,11785.0,380.0,1.0
15:55:47.356,152567.0,0.2,0.7,-8.4,0.25,2.5,0.0,3126.0,130.0,1.0
15:55:53.395,290856.0,0.3,0.9,-4.3,0.25,1.5,0.0,695.0,190.0,1.0
15:55:59.456,227295.0,0.4,0.7,-2.4,0.25,1.3,0.0,1002.0,120.0,1.0
15:56:05.395,9884.0,0.4,1.8,-8.1,0.25,2.2,0.0,1675.0,40.0,1.0
15:56:11.335,129602.0,0.4,0.3,-2.0,0.25,0.6,0.0,8181.0,350.0,1.0
15:56:17.269,50352.0,0.4,0.7,1.7,0.25,1.1,0.0,11808.0,150.0,1.0
15:56:23.254,237250.0,0.3,0.2,-6.5,0.25,0.4,0.0,6950.0,240.0,1.0
15:56:29.247,182329.0,0.3,1.8,0.1,0.25,2.4,0.0,498.0,870.0,1.0
15:56:35.242,25928.0,0.4,0.2,-8.9,0.25,2.4,0.0,31039.0,150.0,1.0
