time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
15:52:16,1500.0,STABILIZE,-0.0003380238194949925,0.001223133411258459,0.026702793315052986,0.00036406420986168087,0.00013849776587449014,0.0020689191296696663,0.0,1.0,-1000.0,0.0,1.0,0.0,-35.3632622,149.1652375,9.5,-1.0,1.0,0.0
15:52:22,1500.0,STABILIZE,-0.0006530142563860863,0.0009176466846838593,0.024075998924672604,0.00026864346000365913,0.00022481256746686995,0.0018192233401350677,0.0,1.5,-1000.0,0.5,0.5,0.0,-35.3632621,149.1652375,42.5,-1.0,1.0,-1.0
15:52:24,1500.0,STABILIZE,-0.0008409538422711194,0.0009498558938503265,0.02338473778218031,0.00024772537290118635,0.00025542991352267563,0.0015924773761071265,0.0,1.0,-1000.0,0.0,1.0,0.0,-35.3632622,149.1652375,38.0,-1.0,1.0,0.0
15:52:28,1500.0,AUTO,-0.0005894300411455333,0.0011379254283383489,0.022204183042049408,0.0002490983169991523,0.000293031451292336,0.0016067049000412226,0.0,1.5,-1000.0,0.0,0.0,0.0,-35.3632621,149.1652375,3.0,0.0,-0.5,-1.5
15:52:30,1500.0,AUTO,-9.018832315632608e-05,0.001685414055828005,0.021576151251792908,0.00034647565917111933,0.00029448079294525087,0.0015171978157013655,0.0,1.0,-1000.0,0.5,0.5,0.0,-35.3632621,149.1652375,10.5,0.0,0.0,-1.0
15:52:31,87526.0,AUTO,0.0010969992945319973,0.00045279401820153,0.021529640071094036,0.0014318995745270513,3.289477899670601e-05,0.0018628761463332921,0.0,0.0,-1122.0,1.75,0.5,1.0,-35.3632621,149.1652375,188.75,0.0,0.0,-58.0
15:52:32,87526.0,AUTO,0.03092920035123825,-0.00223400752292946,0.021176847629249096,0.045916225761175156,-0.007489721989259124,0.0026546675944700837,0.0,-0.5,-1010.5,46.0,-6.5,1.5,-35.36326205,149.16523755,1631.5,0.5,9.5,-147.0
15:52:34,87526.0,AUTO,-0.04414640553295612,0.014763446524739265,-0.08386261016130447,-0.06800266355276108,-0.03771201428025961,-0.023169355932623148,4.0,-6.0,-1001.5,-66.5,-37.0,-23.0,-35.363261,149.16524545,4667.0,-3.0,30.5,-148.0
15:52:36,87526.0,AUTO,0.0026118445675820112,-0.0011601524602156132,-0.08802477270364761,0.06560082733631134,0.014877044595777988,0.0024901581928133965,-7.0,11.5,-1003.5,66.0,15.0,1.5,-35.3632613,149.1652392,7733.5,-1.5,-57.5,-149.5
15:52:37,128548.0,AUTO,0.04988387180492282,0.00763893430121243,-0.08556666411459446,0.0518948077224195,0.008706170716322958,0.0031590416037943214,-4.0,8.25,-1001.25,52.0,8.75,2.5,-35.363261574999996,149.1652353,8907.0,-5.25,-30.25,-151.5
15:52:38,128548.0,AUTO,0.007205919304396957,-0.001980383094632998,-0.08310878276824951,-0.06306922808289528,-0.01092691021040082,-0.006804013391956687,3.0,-3.0,-1002.0,-61.5,-10.0,-7.0,-35.36326235,149.165235,10836.0,-5.0,22.5,-147.5
15:52:40,128548.0,AUTO,-0.0007416832377202809,0.001091127829567995,-0.13035787642002106,0.01594152208417654,0.007686288328841329,-0.022063654847443104,-1.5,0.0,-1000.0,16.0,8.0,-21.5,-35.36326215,149.1652364,13932.5,3.5,-5.5,-151.0
15:52:42,128548.0,AUTO,0.008001498645171523,0.006027366034686565,-0.1634882241487503,-0.0029087532311677933,-0.0008141382422763854,-0.013062238227576017,0.0,0.0,-1000.0,-1.5,0.0,-13.0,-35.3632616,149.1652355,17045.0,-1.5,3.0,-151.0
15:52:43,60802.0,AUTO,0.005052443593740463,0.004688478074967861,-0.17395755276083946,-0.002689691144041717,-0.0008426571439485997,-0.015627554850652814,0.0,0.0,-1000.0,-1.25,-0.25,-15.5,-35.3632616,149.16523565,18216.25,-2.5,5.5,-151.0
15:52:44,60802.0,AUTO,0.0020226413034833968,0.0036187043879181147,-0.1959654614329338,-0.0007543967803940177,0.0008005414420040324,-0.020026445388793945,0.0,0.0,-1000.0,0.0,1.0,-20.0,-35.3632617,149.16523604999998,20158.5,-3.0,5.0,-151.0
15:52:46,60802.0,AUTO,0.0017047373112291098,0.003003176534548402,-0.23583614826202393,0.0014555547386407852,0.000907921843463555,-0.020084021613001823,0.0,0.0,-1000.0,2.5,1.5,-19.5,-35.3632618,149.1652366,23278.0,-2.0,3.0,-152.0
15:52:48,60802.0,AUTO,0.004437860217876732,0.004012317163869739,-0.24707402288913727,0.02580159902572632,-0.0026359859039075673,0.024815725162625313,0.0,0.5,-1000.0,26.5,-1.0,24.0,-35.36326205,149.16523665,26389.0,-5.0,-0.5,-152.0
15:52:49,205498.0,AUTO,0.00999815808609128,0.001451272750273347,-0.22750678658485413,-0.001266462670173496,-0.0011084012367064133,0.025685116183012724,0.25,0.0,-999.0,-0.5,-0.25,25.0,-35.363262325,149.165236625,27555.75,-3.5,4.0,-151.5
15:52:50,205498.0,AUTO,0.002400564611889422,0.001664773968514055,-0.1998610869050026,-0.0041750381933525205,0.0016778467106632888,0.021596106700599194,0.0,-1.0,-1000.0,-3.0,2.0,21.0,-35.3632624,149.1652373,29495.0,0.0,8.0,-151.0
15:52:52,205498.0,AUTO,-0.00020313695426921186,0.0010926455142907798,-0.16393175721168518,0.0040347224567085505,0.0004313997342251241,0.016622865572571754,0.0,0.0,-1000.5,4.0,1.0,16.0,-35.3632623,149.165238,32756.0,0.0,1.5,-152.0
