,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:43:00.143,87615.0,0.2,0.9,-8.2,0.25,0.3,0.0,13900.0,290.0,1.0
01:43:05.706,153305.0,0.7,0.5,-9.4,0.25,0.4,0.0,1042.0,880.0,1.0
01:43:10.486,20437.0,0.3,0.5,-2.0,0.25,2.8,0.0,9490.0,150.0,1.0
01:43:16.300,225596.0,0.5,0.2,-9.2,0.25,0.6,0.0,1185.0,10.0,1.0
01:43:22.049,114482.0,0.3,0.2,-8.7,0.25,3.7,0.0,20480.0,80.0,1.0
01:43:27.731,49647.0,0.7,0.7,-8.7,0.25,0.8,0.0,454.0,480.0,1.0
01:43:32.466,6690.0,0.7,0.2,3.0,0.25,1.3,0.0,1247.0,60.0,1.0
01:43:38.258,3771.0,0.3,1.3,4.7,0.25,2.1,0.0,1232.0,40.0,1.0
01:43:43.798,53348.0,0.4,0.2,-8.4,0.25,4.7,0.0,24288.0,20.0,1.0
01:43:48.562,70758.0,0.4,0.5,-6.5,0.25,0.3,0.0,25654.0,60.0,1.0
01:43:53.781,19532.0,1.1,0.3,-3.7,0.25,2.9,0.0,19262.0,250.0,1.0
01:43:58.508,18931.0,0.5,1.2,-6.2,0.25,0.1,0.0,19144.0,280.0,1.0
01:44:03.696,6099.0,0.2,0.4,-1.0,0.25,4.1,0.0,16844.0,500.0,1.0
01:44:08.491,279875.0,0.5,0.2,-8.9,0.25,0.3,0.0,12375.0,220.0,1.0
01:44:14.191,4503.0,0.2,0.3,8.8,0.25,0.2,0.0,29392.0,60.0,1.0
01:44:19.719,5791.0,0.5,0.5,-8.9,0.25,0.8,0.0,4433.0,350.0,1.0
01:44:24.499,5437.0,0.2,0.4,-5.9,0.25,1.1,0.0,21012.0,190.0,1.0
01:44:29.766,254323.0,0.3,0.9,-9.2,0.25,1.3,0.0,16296.0,100.0,1.0
01:44:34.514,88523.0,0.9,0.2,-7.9,0.25,1.6,0.0,11631.0,220.0,1.0
01:44:39.719,18290.0,0.2,0.7,-4.8,0.25,1.2,0.0,13598.0,80.0,1.0
01:44:45.010,69378.0,0.2,0.4,-8.5,0.25,3.5,0.0,3708.0,60.0,1.0
01:44:50.729,85621.0,0.4,0.3,2.9,0.25,1.1,0.0,25798.0,120.0,1.0
01:44:55.445,9604.0,0.4,1.3,-9.7,0.25,0.6,0.0,21559.0,940.0,1.0
01:45:01.137,116618.0,0.3,1.2,-9.7,0.25,3.8,0.0,5476.0,130.0,1.0
01:45:06.904,12635.0,0.9,0.3,-2.7,0.25,3.2,0.0,828.0,160.0,1.0
01:45:11.610,47287.0,0.4,1.9,-7.6,0.25,1.9,0.0,7607.0,290.0,1.0
01:45:16.736,51416.0,0.9,1.5,-7.9,0.25,1.2,0.0,588.0,280.0,1.0
01:45:21.464,20927.0,0.4,0.4,-4.8,0.25,0.8,0.0,17173.0,410.0,1.0
01:45:27.150,22420.0,0.5,0.9,1.5,0.25,3.2,0.0,16800.0,190.0,1.0
01:45:32.918,113197.0,0.7,0.7,-8.9,0.25,1.6,0.0,12601.0,100.0,1.0
01:45:37.669,38805.0,0.9,0.5,-0.1,0.25,0.8,0.0,5554.0,320.0,1.0
01:45:42.995,27952.0,0.5,0.2,-6.3,0.25,3.5,0.0,24011.0,80.0,1.0
01:45:47.624,32115.0,0.7,0.3,-9.7,0.25,1.1,0.0,15921.0,420.0,1.0
01:45:52.903,117262.0,0.2,1.3,-5.3,0.25,0.6,0.0,18229.0,210.0,1.0
01:45:57.652,3995.0,0.4,0.5,-4.5,0.25,1.9,0.0,20907.0,100.0,1.0
01:46:02.927,20844.0,0.3,1.4,-5.3,0.25,0.1,0.0,26496.0,20.0,1.0
01:46:07.645,54396.0,0.4,0.9,-6.8,0.25,3.2,0.0,2935.0,810.0,1.0
01:46:12.873,21530.0,0.5,0.2,-7.9,0.25,2.6,0.0,17559.0,110.0,1.0
01:46:17.601,27774.0,0.4,0.2,-7.9,0.25,0.4,0.0,18548.0,350.0,1.0
01:46:22.923,68261.0,0.7,1.3,-6.8,0.25,2.5,0.0,8905.0,560.0,1.0
01:46:27.728,202015.0,0.3,0.3,-7.4,0.25,2.6,0.0,3675.0,160.0,1.0
01:46:32.996,177529.0,0.2,0.5,-6.1,0.25,0.8,0.0,3307.0,10.0,1.0
