,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
14:15:02.998,-1.0,-1.0,-1.0,-1
14:15:03.200,-1.0,-1.0,-1.0,-1
14:15:03.401,-1.0,-1.0,-1.0,-1
14:15:03.603,-1.0,-1.0,-1.0,-1
14:15:03.805,-1.0,-1.0,-1.0,-1
14:15:04.007,-1.0,-1.0,-1.0,-1
14:15:04.208,-1.0,-1.0,-1.0,-1
14:15:04.410,-1.0,-1.0,-1.0,-1
14:15:04.613,-1.0,-1.0,-1.0,-1
14:15:04.815,-1.0,-1.0,-1.0,-1
14:15:05.016,-1.0,-1.0,-1.0,-1
14:15:05.218,-1.0,-1.0,-1.0,-1
14:15:05.419,-1.0,-1.0,-1.0,-1
14:15:05.621,-1.0,-1.0,-1.0,-1
14:15:05.823,-1.0,-1.0,-1.0,-1
14:15:06.025,-1.0,-1.0,-1.0,-1
14:15:06.227,-1.0,-1.0,-1.0,-1
14:15:06.429,-1.0,-1.0,-1.0,-1
14:15:06.633,-1.0,-1.0,-1.0,-1
14:15:06.835,-1.0,-1.0,-1.0,-1
14:15:07.036,-1.0,-1.0,-1.0,-1
14:15:07.238,-1.0,-1.0,-1.0,-1
14:15:07.439,-1.0,-1.0,-1.0,-1
14:15:07.641,-1.0,-1.0,-1.0,-1
14:15:07.842,-1.0,-1.0,-1.0,-1
14:15:08.044,-1.0,-1.0,-1.0,-1
14:15:08.246,-1.0,-1.0,-1.0,-1
14:15:08.448,-1.0,-1.0,-1.0,-1
14:15:08.650,-1.0,-1.0,-1.0,-1
14:15:08.851,-1.0,-1.0,-1.0,-1
14:15:09.053,-1.0,-1.0,-1.0,-1
14:15:09.255,-1.0,-1.0,-1.0,-1
14:15:09.457,-1.0,-1.0,-1.0,-1
14:15:09.659,-1.0,-1.0,-1.0,-1
14:15:09.861,-1.0,-1.0,-1.0,-1
14:15:10.063,-1.0,-1.0,-1.0,-1
14:15:10.265,-1.0,-1.0,-1.0,-1
14:15:10.467,-1.0,-1.0,-1.0,-1
14:15:10.670,-1.0,-1.0,-1.0,-1
14:15:10.871,-1.0,-1.0,-1.0,-1
14:15:11.073,-1.0,-1.0,-1.0,-1
14:15:11.275,-1.0,-1.0,-1.0,-1
14:15:11.476,-1.0,-1.0,-1.0,-1
14:15:11.678,-1.0,-1.0,-1.0,-1
14:15:11.880,-1.0,-1.0,-1.0,-1
14:15:12.082,-1.0,-1.0,-1.0,-1
14:15:12.283,-1.0,-1.0,-1.0,-1
14:15:12.485,-1.0,-1.0,-1.0,-1
14:15:12.687,-1.0,-1.0,-1.0,-1
14:15:12.888,-1.0,-1.0,-1.0,-1
14:15:13.090,-1.0,-1.0,-1.0,-1
14:15:13.292,-1.0,-1.0,-1.0,-1
14:15:13.494,-1.0,-1.0,-1.0,-1
14:15:13.696,-1.0,-1.0,-1.0,-1
14:15:13.898,-1.0,-1.0,-1.0,-1
14:15:14.100,-1.0,-1.0,-1.0,-1
14:15:14.301,-1.0,-1.0,-1.0,-1
14:15:14.503,-1.0,-1.0,-1.0,-1
14:15:14.705,-1.0,-1.0,-1.0,-1
14:15:14.907,-1.0,-1.0,-1.0,-1
14:15:15.108,-1.0,-1.0,-1.0,-1
14:15:15.310,-1.0,-1.0,-1.0,-1
14:15:15.512,-1.0,-1.0,-1.0,-1
14:15:15.714,-1.0,-1.0,-1.0,-1
14:15:15.917,-1.0,-1.0,-1.0,-1
14:15:16.118,-1.0,-1.0,-1.0,-1
14:15:16.320,-1.0,-1.0,-1.0,-1
14:15:16.522,-1.0,-1.0,-1.0,-1
14:15:16.723,-1.0,-1.0,-1.0,-1
14:15:16.925,-1.0,-1.0,-1.0,-1
14:15:17.127,-1.0,-1.0,-1.0,-1
14:15:17.328,-1.0,-1.0,-1.0,-1
14:15:17.530,-1.0,-1.0,-1.0,-1
14:15:17.732,-1.0,-1.0,-1.0,-1
14:15:17.934,-1.0,-1.0,-1.0,-1
14:15:18.135,-1.0,-1.0,-1.0,-1
14:15:18.337,-1.0,-1.0,-1.0,-1
14:15:18.539,-1.0,-1.0,-1.0,-1
14:15:18.741,-1.0,-1.0,-1.0,-1
14:15:18.942,-1.0,-1.0,-1.0,-1
14:15:19.144,-1.0,-1.0,-1.0,-1
14:15:19.345,-1.0,-1.0,-1.0,-1
14:15:19.547,-1.0,-1.0,-1.0,-1
14:15:19.749,-1.0,-1.0,-1.0,-1
14:15:19.951,-1.0,-1.0,-1.0,-1
14:15:20.153,-1.0,-1.0,-1.0,-1
14:15:20.355,-1.0,-1.0,-1.0,-1
14:15:20.556,-1.0,-1.0,-1.0,-1
14:15:20.758,-1.0,-1.0,-1.0,-1
14:15:20.961,-1.0,-1.0,-1.0,-1
14:15:21.163,-1.0,-1.0,-1.0,-1
14:15:21.364,-1.0,-1.0,-1.0,-1
14:15:21.566,-1.0,-1.0,-1.0,-1
14:15:21.768,-1.0,-1.0,-1.0,-1
14:15:21.970,-1.0,-1.0,-1.0,-1
