,A.RTL3
18:30:07.688,-1.0
18:30:07.889,-1.0
18:30:08.102,-1.0
18:30:08.309,-1.0
18:30:08.514,-1.0
18:30:08.717,-1.0
18:30:08.919,-1.0
18:30:09.125,-1.0
18:30:09.328,-1.0
18:30:09.531,-1.0
18:30:09.733,-1.0
18:30:09.944,-1.0
18:30:10.146,-1.0
18:30:10.350,-1.0
18:30:10.555,-1.0
18:30:10.757,-1.0
18:30:10.959,-1.0
18:30:11.161,-1.0
18:30:11.371,-1.0
18:30:11.579,-1.0
18:30:11.781,-1.0
18:30:11.983,-1.0
18:30:12.185,-1.0
18:30:12.390,-1.0
18:30:12.592,-1.0
18:30:12.795,-1.0
18:30:12.997,-1.0
18:30:16.788,-1.0
18:30:16.993,-1.0
18:30:17.201,-1.0
18:30:17.403,-1.0
18:30:17.605,-1.0
18:30:17.818,-1.0
18:30:18.022,-1.0
18:30:18.224,-1.0
18:30:18.426,-1.0
18:30:18.628,-1.0
18:30:18.832,-1.0
18:30:19.037,-1.0
18:30:19.239,-1.0
18:30:19.474,-1.0
18:30:19.732,-1.0
18:30:19.942,-1.0
18:30:20.193,-1.0
18:30:20.412,-1.0
18:30:20.654,-1.0
18:30:20.877,-1.0
18:30:21.096,-1.0
18:30:21.298,-1.0
18:30:21.502,-1.0
18:30:21.705,-1.0
18:30:21.908,-1.0
18:30:22.111,-1.0
18:30:22.315,-1.0
18:30:22.516,-1.0
18:30:22.718,-1.0
18:30:22.926,-1.0
18:30:23.128,-1.0
18:30:23.330,-1.0
18:30:23.535,-1.0
18:30:23.741,-1.0
18:30:23.946,-1.0
18:30:24.147,-1.0
18:30:24.349,-1.0
18:30:24.561,-1.0
18:30:24.797,-1.0
18:30:25.000,-1.0
18:30:25.215,-1.0
18:30:25.437,-1.0
18:30:25.654,-1.0
18:30:25.857,-1.0
18:30:26.059,-1.0
18:30:26.262,-1.0
18:30:26.464,-1.0
18:30:26.666,-1.0
18:30:26.868,-1.0
18:30:27.071,-1.0
18:30:27.274,-1.0
18:30:27.481,-1.0
18:30:27.690,-1.0
18:30:27.892,-1.0
18:30:28.093,-1.0
18:30:28.296,-1.0
18:30:28.498,-1.0
18:30:28.718,-1.0
18:30:28.959,-1.0
18:30:29.176,-1.0
18:30:29.387,-1.0
18:30:29.657,-1.0
18:30:29.891,-1.0
18:30:30.114,-1.0
18:30:30.320,-1.0
18:30:30.522,-1.0
18:30:30.726,-1.0
18:30:30.936,-1.0
18:30:31.139,-1.0
18:30:31.342,-1.0
18:30:31.545,-1.0
18:30:31.746,-1.0
18:30:31.948,-1.0
18:30:32.152,-1.0
18:30:32.355,-1.0
18:30:32.558,-1.0
18:30:32.763,-1.0
18:30:32.966,-1.0
18:30:33.167,-1.0
18:30:33.371,-1.0
18:30:33.591,-1.0
18:30:33.853,-1.0
18:30:34.060,-1.0
18:30:34.272,-1.0
18:30:34.487,-1.0
18:30:34.700,-1.0
18:30:34.918,-1.0
18:30:35.132,-1.0
18:30:35.334,-1.0
18:30:35.537,-1.0
18:30:35.739,-1.0
18:30:35.942,-1.0
18:30:39.570,-1.0
18:30:39.771,-1.0
18:30:39.973,-1.0
18:30:40.176,-1.0
18:30:40.378,-1.0
18:30:40.579,-1.0
18:30:40.783,-1.0
18:30:40.984,-1.0
18:30:41.186,-1.0
18:30:41.389,-1.0
18:30:41.594,-1.0
18:30:41.800,-1.0
18:30:42.007,-1.0
18:30:42.214,-1.0
18:30:42.438,-1.0
18:30:42.661,-1.0
18:30:42.864,-1.0
18:30:43.067,-1.0
18:30:43.270,-1.0
18:30:43.472,-1.0
18:30:43.674,-1.0
18:30:43.875,-1.0
18:30:44.080,-1.0
18:30:44.284,-1.0
18:30:44.487,-1.0
18:30:44.691,-1.0
18:30:44.893,-1.0
18:30:45.094,-1.0
18:30:45.296,-1.0
18:30:45.498,-1.0
18:30:45.700,-1.0
18:30:45.902,-1.0
18:30:46.104,-1.0
18:30:46.325,-1.0
18:30:46.613,-1.0
18:30:46.834,-1.0
18:30:47.047,-1.0
18:30:47.254,-1.0
18:30:47.462,-1.0
18:30:47.670,-1.0
18:30:47.880,-1.0
18:30:48.084,-1.0
18:30:48.286,-1.0
18:30:48.489,-1.0
18:30:48.692,-1.0
18:30:48.893,-1.0
18:30:49.095,-1.0
18:30:49.299,-1.0
18:30:49.503,-1.0
18:30:49.705,-1.0
18:30:49.907,-1.0
18:30:50.109,-1.0
18:30:50.313,-1.0
18:30:50.547,-1.0
18:30:50.751,-1.0
18:30:50.980,-1.0
18:30:51.199,-1.0
18:30:51.430,-1.0
18:30:51.657,-1.0
18:30:51.909,-1.0
18:30:52.130,-1.0
18:30:52.332,-1.0
18:30:52.534,-1.0
18:30:52.736,-1.0
18:30:52.938,-1.0
18:30:53.141,-1.0
18:30:53.344,-1.0
18:30:53.545,-1.0
18:30:53.748,-1.0
18:30:53.951,-1.0
18:30:54.153,-1.0
18:30:54.354,-1.0
18:30:54.556,-1.0
18:30:54.757,-1.0
18:30:54.961,-1.0
18:30:55.166,-1.0
18:30:55.368,-1.0
18:30:55.570,-1.0
18:30:55.772,-1.0
18:30:55.973,-1.0
18:30:56.175,-1.0
18:30:56.435,-1.0
18:30:56.644,-1.0
18:30:56.858,-1.0
18:30:57.069,-1.0
18:30:57.271,-1.0
18:30:57.474,-1.0
18:30:57.676,-1.0
18:30:57.879,-1.0
18:30:58.080,-1.0
18:30:58.283,-1.0
18:30:58.485,-1.0
18:30:58.687,-1.0
18:30:58.891,-1.0
18:30:59.093,-1.0
18:30:59.297,-1.0
18:30:59.498,-1.0
18:30:59.700,-1.0
18:30:59.903,-1.0
18:31:00.104,-1.0
18:31:00.313,-1.0
18:31:00.523,-1.0
18:31:00.753,-1.0
18:31:01.022,-1.0
18:31:01.234,-1.0
18:31:01.440,-1.0
18:31:01.641,-1.0
18:31:01.842,-1.0
18:31:02.045,-1.0
18:31:02.247,-1.0
18:31:02.449,-1.0
18:31:02.650,-1.0
18:31:02.853,-1.0
18:31:03.055,-1.0
18:31:03.257,-1.0
18:31:03.459,-1.0
18:31:03.661,-1.0
18:31:03.862,-1.0
18:31:04.065,-1.0
18:31:04.266,-1.0
18:31:04.475,-1.0
18:31:04.697,-1.0
18:31:04.902,-1.0
18:31:05.157,-1.0
18:31:05.360,-1.0
18:31:05.567,-1.0
18:31:05.773,-1.0
18:31:05.976,-1.0
18:31:06.181,-1.0
18:31:06.382,-1.0
18:31:06.584,-1.0
18:31:06.786,-1.0
18:31:06.989,-1.0
18:31:07.192,-1.0
18:31:07.393,-1.0
18:31:07.595,-1.0
18:31:07.797,-1.0
18:31:07.998,-1.0
18:31:08.201,-1.0
18:31:08.403,-1.0
18:31:08.605,-1.0
18:31:08.810,-1.0
18:31:09.027,-1.0
18:31:09.264,-1.0
18:31:09.469,-1.0
18:31:09.676,-1.0
18:31:09.887,-1.0
18:31:10.092,-1.0
18:31:10.295,-1.0
18:31:10.504,-1.0
18:31:10.708,-1.0
18:31:10.914,-1.0
18:31:11.116,-1.0
18:31:11.320,-1.0
18:31:11.521,-1.0
18:31:15.217,-1.0
18:31:15.421,-1.0
18:31:15.622,-1.0
18:31:15.824,-1.0
18:31:16.030,-1.0
18:31:16.232,-1.0
18:31:16.465,-1.0
18:31:16.672,-1.0
18:31:16.883,-1.0
18:31:17.087,-1.0
18:31:17.313,-1.0
18:31:17.516,-1.0
18:31:17.722,-1.0
18:31:17.930,-1.0
18:31:18.134,-1.0
18:31:18.339,-1.0
18:31:18.543,-1.0
18:31:18.750,-1.0
18:31:18.954,-1.0
18:31:19.162,-1.0
18:31:19.364,-1.0
18:31:19.566,-1.0
18:31:19.770,-1.0
18:31:19.974,-1.0
18:31:20.177,-1.0
18:31:20.379,-1.0
18:31:20.582,-1.0
18:31:20.788,-1.0
18:31:20.999,-1.0
18:31:21.203,-1.0
18:31:21.422,-1.0
18:31:21.624,-1.0
18:31:21.830,-1.0
18:31:22.032,-1.0
18:31:22.234,-1.0
18:31:22.445,-1.0
18:31:22.651,-1.0
18:31:22.852,-1.0
18:31:23.060,-1.0
18:31:23.261,-1.0
18:31:23.464,-1.0
18:31:23.670,-1.0
18:31:23.874,-1.0
18:31:24.078,-1.0
18:31:24.281,-1.0
18:31:24.487,-1.0
18:31:24.689,-1.0
18:31:24.893,-1.0
18:31:25.098,-1.0
18:31:25.301,-1.0
18:31:25.504,-1.0
18:31:25.741,-1.0
18:31:25.959,-1.0
18:31:26.189,-1.0
18:31:26.454,-1.0
18:31:26.664,-1.0
18:31:26.867,-1.0
18:31:27.071,-1.0
18:31:27.273,-1.0
18:31:27.476,-1.0
18:31:27.680,-1.0
18:31:27.884,-1.0
18:31:28.085,-1.0
18:31:28.288,-1.0
18:31:28.490,-1.0
18:31:28.691,-1.0
18:31:28.896,-1.0
18:31:29.099,-1.0
18:31:29.306,-1.0
18:31:29.509,-1.0
18:31:29.713,-1.0
18:31:29.919,-1.0
18:31:30.121,-1.0
18:31:30.327,-1.0
18:31:30.536,-1.0
18:31:30.737,-1.0
