,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:13:16.148,1.4,0.1,250.0,3476.0,0.1,0.0,0.0,110.0,60.0,0.0,100.0,0.0,40.0,106.0,109.0,10.0,109.0,30.0,67.0,120.0,59.0,71.0,0.0,1.0,35.0
18:13:20.561,1.9,0.1,25.0,546.0,0.1,0.0,0.0,110.0,80.0,250.0,77.0,100.0,40.0,5.0,5.0,120.0,96.0,2.0,10.0,68.0,11.0,35.0,0.0,1.0,15.0
18:13:24.838,2.0,0.1,25.0,371.0,0.1,0.0,0.0,0.0,90.0,200.0,16.0,84.0,40.0,120.0,101.0,45.0,0.0,37.0,93.0,42.0,120.0,120.0,0.0,1.0,40.0
18:13:30.087,1.6,0.1,104.0,4926.0,0.1,0.0,0.0,70.0,130.0,160.0,53.0,100.0,37.0,27.0,0.0,120.0,0.0,120.0,45.0,10.0,46.0,28.0,0.0,1.0,45.0
18:13:40.361,1.8,0.1,42.0,1836.0,0.1,0.0,0.0,70.0,40.0,90.0,100.0,98.0,6.0,78.0,120.0,120.0,120.0,120.0,3.0,120.0,82.0,41.0,0.0,1.0,35.0
18:13:44.713,1.0,0.1,59.0,5000.0,0.1,0.0,0.0,60.0,40.0,250.0,43.0,60.0,0.0,27.0,22.0,120.0,29.0,78.0,61.0,0.0,120.0,17.0,0.0,1.0,40.0
18:13:50.352,1.4,0.1,250.0,220.0,0.1,0.0,0.0,40.0,100.0,150.0,22.0,10.0,0.0,120.0,37.0,0.0,105.0,24.0,120.0,120.0,66.0,46.0,0.0,1.0,25.0
18:13:56.304,1.1,0.1,213.0,2774.0,0.1,0.0,0.0,130.0,60.0,20.0,22.0,65.0,0.0,94.0,0.0,82.0,98.0,28.0,96.0,103.0,56.0,58.0,0.0,1.0,20.0
18:14:00.908,1.1,0.1,30.0,1731.0,0.1,0.0,0.0,70.0,60.0,120.0,100.0,19.0,40.0,42.0,46.0,39.0,70.0,12.0,37.0,64.0,29.0,120.0,0.0,1.0,35.0
18:14:06.270,2.0,0.1,72.0,0.0,0.1,0.0,0.0,80.0,130.0,0.0,71.0,91.0,28.0,120.0,120.0,120.0,62.0,84.0,120.0,120.0,65.0,17.0,0.0,1.0,50.0
