,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
12:14:18.227,258817.0,0.25,0.1,1000.0,30.0
12:14:22.237,108918.0,0.25,0.1,1000.0,30.0
12:14:26.249,102154.0,0.25,0.1,1000.0,30.0
12:14:30.265,174184.0,0.25,0.1,1000.0,30.0
12:14:34.280,179699.0,0.25,0.1,1000.0,30.0
12:14:38.303,264003.0,0.25,0.1,1000.0,30.0
12:14:42.321,206094.0,0.25,0.1,1000.0,30.0
12:14:46.327,200.0,0.25,0.1,1000.0,30.0
12:14:50.351,300000.0,0.25,0.1,1000.0,30.0
12:14:54.368,225901.0,0.25,0.1,1000.0,30.0
12:14:58.389,300000.0,0.25,0.1,1000.0,30.0
12:15:02.414,300000.0,0.25,0.1,1000.0,30.0
12:15:06.433,277721.0,0.25,0.1,1000.0,30.0
12:15:10.445,73768.0,0.25,0.1,1000.0,30.0
12:15:14.456,97108.0,0.25,0.1,1000.0,30.0
12:15:18.479,300000.0,0.25,0.1,1000.0,30.0
12:15:22.487,200.0,0.25,0.1,1000.0,30.0
12:15:26.510,300000.0,0.25,0.1,1000.0,30.0
12:15:30.016,48408.0,0.25,0.1,1000.0,30.0
12:15:34.025,17263.0,0.25,0.1,1000.0,30.0
12:15:38.030,200.0,0.25,0.1,1000.0,30.0
12:15:42.038,37170.0,0.25,0.1,1000.0,30.0
12:15:46.053,174925.0,0.25,0.1,1000.0,30.0
12:15:50.076,300000.0,0.25,0.1,1000.0,30.0
12:15:54.083,51880.0,0.25,0.1,1000.0,30.0
12:15:58.098,207335.0,0.25,0.1,1000.0,30.0
12:16:02.127,151900.0,0.25,0.1,1000.0,30.0
12:16:06.134,200.0,0.25,0.1,1000.0,30.0
12:16:10.143,94414.0,0.25,0.1,1000.0,30.0
12:16:14.150,200.0,0.25,0.1,1000.0,30.0
12:16:18.157,36897.0,0.25,0.1,1000.0,30.0
12:16:22.164,200.0,0.25,0.1,1000.0,30.0
12:16:26.214,161787.0,0.25,0.1,1000.0,30.0
12:16:30.250,259867.0,0.25,0.1,1000.0,30.0
12:16:34.281,271298.0,0.25,0.1,1000.0,30.0
12:16:38.313,300000.0,0.25,0.1,1000.0,30.0
12:16:42.367,228750.0,0.25,0.1,1000.0,30.0
12:16:46.389,139802.0,0.25,0.1,1000.0,30.0
12:16:50.419,286482.0,0.25,0.1,1000.0,30.0
12:16:54.447,126568.0,0.25,0.1,1000.0,30.0
12:16:58.475,264301.0,0.25,0.1,1000.0,30.0
12:17:02.501,200.0,0.25,0.1,1000.0,30.0
12:17:06.012,200.0,0.25,0.1,1000.0,30.0
12:17:10.045,300000.0,0.25,0.1,1000.0,30.0
12:17:14.068,166896.0,0.25,0.1,1000.0,30.0
12:17:18.081,200.0,0.25,0.1,1000.0,30.0
12:17:22.102,141501.0,0.25,0.1,1000.0,30.0
12:17:26.122,97811.0,0.25,0.1,1000.0,30.0
12:17:30.148,113970.0,0.25,0.1,1000.0,30.0
12:17:34.182,30464.0,0.25,0.1,1000.0,30.0
12:17:38.200,200.0,0.25,0.1,1000.0,30.0
12:17:42.229,148500.0,0.25,0.1,1000.0,30.0
12:17:46.266,225356.0,0.25,0.1,1000.0,30.0
12:17:50.279,200.0,0.25,0.1,1000.0,30.0
12:17:54.306,180820.0,0.25,0.1,1000.0,30.0
12:17:58.342,297433.0,0.25,0.1,1000.0,30.0
12:18:02.360,200.0,0.25,0.1,1000.0,30.0
12:18:06.387,147179.0,0.25,0.1,1000.0,30.0
12:18:10.417,300000.0,0.25,0.1,1000.0,30.0
12:18:14.433,200.0,0.25,0.1,1000.0,30.0
12:18:18.454,97603.0,0.25,0.1,1000.0,30.0
