,A.AUTO1
13:47:04.141,-1
13:47:04.342,-1
13:47:04.543,-1
13:47:04.744,-1
13:47:04.944,-1
13:47:05.146,-1
13:47:05.348,-1
13:47:05.550,-1
13:47:05.752,-1
13:47:05.953,-1
13:47:06.154,-1
13:47:06.356,-1
13:47:06.556,-1
13:47:06.757,-1
13:47:06.958,-1
13:47:07.159,-1
13:47:07.361,-1
13:47:07.562,-1
13:47:07.763,-1
13:47:07.964,-1
13:47:08.165,-1
13:47:08.365,-1
13:47:08.566,-1
13:47:08.767,-1
13:47:08.968,-1
13:47:09.169,-1
13:47:09.370,-1
13:47:09.571,-1
13:47:09.772,-1
13:47:09.973,-1
13:47:10.174,-1
13:47:10.375,-1
13:47:10.576,-1
13:47:10.777,-1
13:47:10.977,-1
13:47:11.179,-1
13:47:11.380,-1
13:47:11.581,-1
13:47:11.781,-1
13:47:11.982,-1
13:47:12.183,-1
13:47:12.384,-1
13:47:12.585,-1
13:47:12.785,-1
13:47:12.989,-1
13:47:13.190,-1
13:47:13.392,-1
13:47:13.594,-1
13:47:13.794,-1
13:47:13.995,-1
13:47:14.196,-1
13:47:14.397,-1
13:47:14.598,-1
13:47:14.799,-1
13:47:14.999,-1
13:47:15.200,-1
13:47:15.402,-1
13:47:15.607,-1
13:47:15.808,-1
13:47:16.008,-1
13:47:16.209,-1
13:47:16.410,-1
13:47:16.611,-1
13:47:16.812,-1
13:47:17.015,-1
13:47:17.216,-1
13:47:17.416,-1
13:47:17.618,-1
13:47:17.819,-1
13:47:18.020,-1
13:47:18.221,-1
13:47:18.422,-1
13:47:18.623,-1
13:47:18.824,-1
13:47:19.024,-1
13:47:19.226,-1
13:47:19.427,-1
13:47:19.629,-1
13:47:19.831,-1
13:47:20.031,-1
13:47:20.232,-1
13:47:20.433,-1
13:47:20.635,-1
13:47:20.836,-1
13:47:21.037,-1
13:47:21.239,-1
13:47:21.440,-1
13:47:21.641,-1
13:47:21.842,-1
13:47:22.043,-1
13:47:22.244,-1
13:47:22.445,-1
13:47:22.646,-1
13:47:22.846,-1
13:47:23.048,-1
13:47:23.250,-1
