,A.RTL3
16:27:36.041,-1.0
16:27:36.242,-1.0
16:27:36.444,-1.0
16:27:36.646,-1.0
16:27:36.847,-1.0
16:27:37.049,-1.0
16:27:37.253,-1.0
16:27:37.454,-1.0
16:27:37.656,-1.0
16:27:37.859,-1.0
16:27:38.061,-1.0
16:27:38.262,-1.0
16:27:38.464,-1.0
16:27:38.666,-1.0
16:27:38.871,-1.0
16:27:39.074,-1.0
16:27:39.275,-1.0
16:27:39.476,-1.0
16:27:39.679,-1.0
16:27:39.881,-1.0
16:27:40.082,-1.0
16:27:40.284,-1.0
16:27:40.488,-1.0
16:27:40.689,-1.0
16:27:40.891,-1.0
16:27:41.093,-1.0
16:27:41.297,-1.0
16:27:41.498,-1.0
16:27:41.700,-1.0
16:27:41.901,-1.0
16:27:42.103,-1.0
16:27:42.305,-1.0
16:27:42.506,-1.0
16:27:42.708,-1.0
16:27:42.909,-1.0
16:27:43.111,-1.0
16:27:43.312,-1.0
16:27:43.515,-1.0
16:27:43.717,-1.0
16:27:43.921,-1.0
16:27:44.123,-1.0
16:27:44.326,-1.0
16:27:44.527,-1.0
16:27:44.728,-1.0
16:27:44.929,-1.0
16:27:45.131,-1.0
16:27:45.332,-1.0
16:27:45.535,-1.0
16:27:45.737,-1.0
16:27:45.944,-1.0
16:27:46.145,-1.0
16:27:46.350,-1.0
16:27:46.553,-1.0
16:27:46.756,-1.0
16:27:46.959,-1.0
16:27:47.164,-1.0
16:27:47.366,-1.0
16:27:47.567,-1.0
16:27:47.769,-1.0
16:27:47.970,-1.0
16:27:48.171,-1.0
16:27:48.373,-1.0
16:27:48.575,-1.0
16:27:48.777,-1.0
16:27:48.979,-1.0
16:27:49.182,-1.0
16:27:49.384,-1.0
16:27:49.585,-1.0
16:27:49.787,-1.0
16:27:49.989,-1.0
16:27:50.191,-1.0
16:27:50.394,-1.0
16:27:50.595,-1.0
16:27:50.796,-1.0
16:27:50.998,-1.0
16:27:51.201,-1.0
16:27:51.403,-1.0
16:27:55.115,-1.0
16:27:55.317,-1.0
16:27:55.519,-1.0
16:27:55.721,-1.0
16:27:55.925,-1.0
16:27:56.126,-1.0
16:27:56.329,-1.0
16:27:56.533,-1.0
16:27:56.741,-1.0
16:27:56.944,-1.0
16:27:57.146,-1.0
16:27:57.347,-1.0
16:27:57.550,-1.0
16:27:57.755,-1.0
16:27:57.956,-1.0
16:27:58.157,-1.0
16:27:58.359,-1.0
16:27:58.564,-1.0
16:27:58.767,-1.0
