time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
05:14:20,-0.3333333333333333,-11.666666666666666,-997.0,-423.0,4.0,2.0,0.014101224951446056,0.0025589982202897468,1.6483685970306396,-0.4274115910132726,0.0013515813431392114,0.000659068386691312,-35.363260266666664,149.165238,5996.666666666667,-15.666666666666666,-3.3333333333333335,32.333333333333336,113006.0,RTL
05:14:22,0.3333333333333333,23.666666666666668,-1001.6666666666666,257.3333333333333,4.333333333333333,2.3333333333333335,0.008836687076836824,0.005621978081762791,1.648176670074463,0.2520887504021327,0.001488395578538378,0.0009202639727542797,-35.363260233333335,149.165238,5312.0,-22.0,-3.0,32.333333333333336,113006.0,RTL
05:14:24,0.6666666666666666,-21.333333333333332,-1001.3333333333334,-749.6666666666666,6.666666666666667,1.0,-0.00893639943872889,0.00665133601675431,1.648048718770345,-0.7549501955509186,0.004091665692006548,-0.00046412250958383083,-35.36326116666667,149.165238,4627.0,-14.333333333333334,-3.0,33.666666666666664,123880.0,RTL
05:14:26,0.6666666666666666,-24.666666666666668,-1001.6666666666666,-566.0,2.0,2.6666666666666665,-0.017531382696082193,0.005977061266700427,1.6481321652730305,-0.5708007216453552,-0.001480940729379654,0.0017101553579171498,-35.36326276666667,149.1652378,3965.3333333333335,-0.3333333333333333,-2.0,32.666666666666664,123880.0,RTL
05:14:28,2.3333333333333335,-37.0,-1004.0,-788.6666666666666,8.666666666666666,3.0,-0.024429094046354294,0.007065220115085443,1.6477992534637451,-0.7933590213457743,0.006026927536974351,0.001888842632373174,-35.36326373333333,149.16523766666668,3275.6666666666665,11.0,0.0,34.333333333333336,123880.0,RTL
05:14:29,3.3333333333333335,16.0,-994.3333333333334,157.0,1.6666666666666667,5.666666666666667,-0.03413610843320688,0.008155025852223238,1.6486809253692627,0.1523108035326004,-0.0016874662445237238,0.004421743176256617,-35.36326533333334,149.16523756666666,2851.6666666666665,25.0,0.0,33.0,38071.0,RTL
05:14:30,2.6666666666666665,-20.333333333333332,-988.0,-32.666666666666664,1.3333333333333333,1.3333333333333333,-0.035865833361943565,0.007993842009454966,1.6483208735783894,-0.0358561584725976,-0.0016902949040134747,-0.00016421390076478323,-35.3632663,149.1652375,2605.6666666666665,33.0,0.0,33.666666666666664,38071.0,RTL
05:14:32,-2.3333333333333335,-13.333333333333334,-998.3333333333334,-596.0,0.6666666666666666,1.0,-0.02941822571059068,0.00010756442012886207,1.6482655604680378,-0.5996797680854797,-0.0025556640854726234,-0.0004576198213423292,-35.36326626666667,149.16523726666665,1931.3333333333333,46.333333333333336,0.0,34.666666666666664,38071.0,RTL
05:14:34,-3.3333333333333335,-26.333333333333332,-997.0,-138.66666666666666,5.0,1.6666666666666667,0.014020710873107115,-0.000865108939857843,1.6478979587554932,-0.14017224311828613,0.0017863340520610411,-6.8276422098279e-05,-35.363263133333334,149.16523733333335,1233.6666666666667,22.333333333333332,0.0,33.666666666666664,11772.0,RTL
05:14:36,-1.6666666666666667,-21.666666666666668,-1004.6666666666666,-310.6666666666667,5.333333333333333,4.0,0.02017817273736,0.002689290326088667,1.6480612754821777,-0.3127506673336029,0.0026251012459397316,0.0025598601205274463,-35.36326093333333,149.16523783333332,567.3333333333334,-2.6666666666666665,-1.0,33.666666666666664,11772.0,RTL
05:14:38,0.0,0.0,-1000.0,2.0,2.0,2.0,0.00516046987225612,0.0035995030775666237,1.6476475795110066,-0.00043882181247075397,-0.0011362684114525716,0.0006752175201351444,-35.363260266666664,149.165238,147.0,-13.666666666666666,-2.6666666666666665,-9.0,11772.0,RTL
05:14:39,0.0,0.0,-1000.0,2.0,2.0,2.0,0.0021317281449834504,0.001948878091449539,1.6470646460851033,-0.00047111573318640393,-0.001125493086874485,0.0006405324287091693,-35.363260033333326,149.16523813333333,167.0,-8.0,-0.3333333333333333,-7.0,55174.0,RTL
05:14:40,0.0,0.0,-1000.0,2.0,2.0,2.0,0.0006890784328182539,0.0011655541602522135,1.6467585166295369,-0.0004995853329698244,-0.0010846618097275496,0.0006515443092212081,-35.36325993333333,149.16523826666668,170.33333333333334,-4.0,0.6666666666666666,-6.0,55174.0,RTL
05:14:42,0.0,0.0,-1000.0,2.0,2.0,2.0,-0.0016690069266284506,-0.00011785227131137314,1.6469817956288655,-0.0005676961348702511,-0.001095448077345888,0.0006332716826970378,-35.36325946666667,149.16523856666666,129.0,0.6666666666666666,4.0,-3.3333333333333335,55174.0,RTL
05:14:44,0.0,0.0,-1000.0,2.0,2.0,2.0,-0.002228419374053677,-0.00029849187315752107,1.647589921951294,-0.0005091013542066017,-0.0008975168069203695,0.000643906882032752,-35.3632592,149.1652387,105.33333333333333,3.0,5.0,-1.6666666666666667,55174.0,RTL
