,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
12:16:08.415,5.0,5.0,0.0,36.0,0.24,-100.0,1.0,-100.0,3.6,58.0,-1.0,5.0,4.0,0.15,0.0,0.0,0.0,0.0,120.0,1.0,0.1,0.0,1000.0,803.0,0.5
12:17:20.205,5.0,5.0,0.0,100.0,0.7,22.0,1.0,-90.0,10.1,50.0,58.0,6.0,5.5,0.4,0.0,11707.0,0.9,1.1,1000.0,1.0,0.1,0.0,416.0,0.0,0.5
12:17:50.349,5.0,5.0,0.0,-23.0,0.55,100.0,1.0,-100.0,0.0,-1.0,70.0,5.0,3.0,0.26,0.0,18813.0,0.2,2.0,0.0,1.0,0.1,0.0,938.0,880.0,0.5
12:20:09.487,5.0,5.0,0.0,-100.0,0.74,96.0,1.0,-98.0,10.1,29.0,-1.0,2.0,3.0,0.29,0.0,24674.0,0.5,1.8,710.0,1.0,0.1,0.0,1000.0,1000.0,0.5
12:23:14.459,5.0,5.0,0.0,-88.0,1.0,-100.0,1.0,43.0,9.4,63.0,63.0,4.0,5.5,0.3,0.0,19292.0,0.2,0.6,1000.0,1.0,0.1,0.0,14.0,590.0,0.5
12:25:21.203,5.0,5.0,0.0,-3.0,0.19,-100.0,1.0,41.0,0.0,34.0,46.0,2.0,4.5,0.27,0.0,32000.0,1.1,0.0,620.0,1.0,0.1,0.0,540.0,0.0,0.5
