time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
18:03:24,1500.0,-0.0010015347506850958,0.001053759828209877,0.025793911889195442,0.00019715219968929887,0.00020051051978953183,0.002061445266008377,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
18:03:36,1500.0,-0.001129915937781334,0.0011344344820827246,0.02231825515627861,0.0003661996452137828,0.00029006501426920295,0.0013778428547084332,AUTO,0.0,2.0,-1000.0,1.0,0.0,1.0,-35.3632622,149.1652375,14.0,0.0,0.0,-1.0
18:03:38,1500.0,-0.0005086867604404688,0.0016818547155708075,0.021770602092146873,0.00035590375773608685,0.00022617151262238622,0.0014204515609890223,AUTO,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632622,149.1652375,23.0,0.0,0.0,-2.0
18:03:40,1500.0,0.030395910143852234,-0.002084840089082718,0.021422915160655975,0.04596004635095596,-0.00739445211365819,0.002766883699223399,AUTO,0.0,0.0,-1009.0,46.0,-6.0,2.0,-35.363262,149.1652376,1681.0,1.0,9.0,-148.0
18:03:42,1500.0,-0.043902263045310974,0.018279312178492546,-0.08951863646507263,-0.06334886699914932,-0.052748970687389374,-0.014439794234931469,AUTO,4.0,-5.0,-1001.0,-62.0,-52.0,-14.0,-35.363261,149.1652455,4729.0,-5.0,30.0,-150.0
18:03:44,1500.0,0.0019216923974454403,-0.003563603386282921,-0.08043156564235687,0.06524405628442764,0.01689937151968479,0.00397962611168623,AUTO,-8.0,10.0,-1003.0,66.0,17.0,3.0,-35.3632614,149.1652391,7811.0,2.0,-60.0,-152.0
18:03:46,1500.0,0.01123716589063406,0.005163393449038267,-0.08935032784938812,-0.07387370616197586,-0.0331432931125164,0.00797203928232193,AUTO,5.0,-2.0,-1001.0,-73.0,-32.0,7.0,-35.363262,149.1652348,10924.0,-11.0,26.0,-149.0
18:03:48,1500.0,-0.004318720661103725,-0.003750451374799013,-0.12438660860061646,0.016160059720277786,0.008611086755990982,-0.024983014911413193,AUTO,-2.0,0.0,-1000.0,16.0,9.0,-25.0,-35.3632625,149.1652368,14032.0,4.0,-6.0,-153.0
18:03:50,1500.0,0.008637134917080402,0.007233134470880032,-0.16256868839263916,-0.0033529349602758884,-0.00011109956540167332,-0.011441443115472794,AUTO,0.0,0.0,-999.0,-2.0,0.0,-11.0,-35.3632617,149.1652355,17161.0,0.0,1.0,-153.0
18:03:52,1500.0,0.0022243233397603035,0.0037868614308536053,-0.1913968324661255,-0.00012632436119019985,-0.00039440675755031407,-0.016458895057439804,AUTO,0.0,0.0,-1000.0,0.0,0.0,-16.0,-35.3632616,149.165236,20278.0,-3.0,6.0,-153.0
18:03:54,1500.0,0.0015041427686810493,0.003202585969120264,-0.23078592121601105,0.0008445382118225098,-0.0005189863732084632,-0.017324287444353104,AUTO,0.0,0.0,-1000.0,1.0,0.0,-17.0,-35.3632617,149.1652366,23414.0,-3.0,3.0,-153.0
18:03:56,1500.0,0.007598917931318283,0.004199432209134102,-0.24394282698631287,0.021336864680051804,-0.0033734962344169617,0.023718710988759995,AUTO,0.0,1.0,-999.0,22.0,-2.0,23.0,-35.363262,149.1652365,26527.0,-5.0,-1.0,-153.0
18:03:58,1500.0,0.0011855640914291143,0.0017367216059938073,-0.19850991666316986,-0.006882770918309689,0.0032619955018162727,0.022044802084565163,AUTO,1.0,-1.0,-1000.0,-6.0,4.0,22.0,-35.3632624,149.1652373,29641.0,0.0,8.0,-153.0
18:04:00,1500.0,-0.0007018913747742772,0.0013294138479977846,-0.16346728801727295,0.0010882536880671978,0.0006863311282359064,0.014203364960849285,AUTO,0.0,0.0,-1000.0,2.0,1.0,13.0,-35.3632623,149.165238,32763.0,0.0,1.0,-153.0
18:04:02,1500.0,0.0010898759355768561,0.000973649206571281,-0.13775953650474548,0.0029284697957336903,-0.0006983089260756969,0.01184498518705368,AUTO,0.0,0.0,-1001.0,3.0,0.0,11.0,-35.3632622,149.1652379,35880.0,0.0,0.0,-153.0
18:04:04,1500.0,0.002155333524569869,0.0015872345538809896,-0.11839253455400467,-0.0014051375910639763,0.0009695782791823149,0.00959683395922184,AUTO,0.0,0.0,-999.0,0.0,2.0,9.0,-35.3632621,149.1652376,38995.0,0.0,0.0,-153.0
18:04:06,1500.0,0.0016495287418365479,0.0016670746263116598,-0.10366523265838623,-0.0032869819551706314,-0.0006003828020766377,0.006668697111308575,AUTO,0.0,0.0,-1000.0,-2.0,0.0,6.0,-35.3632621,149.1652374,42114.0,-1.0,1.0,-153.0
18:04:08,1500.0,0.0012179712066426873,0.0014663817128166556,-0.09127287566661835,-0.0019251641351729631,0.0014667754294350743,0.007509672548621893,AUTO,0.0,0.0,-999.0,0.0,2.0,7.0,-35.363262,149.1652374,45225.0,-1.0,1.0,-153.0
18:04:10,1500.0,-0.04965848848223686,0.044317785650491714,0.23305821418762207,0.0865047499537468,-0.20501923561096191,0.27784663438796997,AUTO,4.0,8.0,-941.0,87.0,-204.0,278.0,-35.3632628,149.1652362,48215.0,-29.0,-31.0,-119.0
18:04:12,1500.0,0.023243408650159836,-0.017932744696736336,0.27173754572868347,-0.30187365412712097,0.03980914503335953,-0.031587399542331696,AUTO,-2.0,-3.0,-973.0,-299.0,40.0,-31.0,-35.3632639,149.1652331,49756.0,19.0,25.0,-44.0
18:04:14,1500.0,-0.021336190402507782,0.04223698750138283,0.21153521537780762,0.5539456605911255,0.0469852015376091,-0.007447025738656521,AUTO,2.0,4.0,-944.0,551.0,48.0,-6.0,-35.363261,149.1652386,50164.0,2.0,11.0,12.0
18:04:16,1500.0,0.06454179435968399,-0.06532573699951172,0.21206553280353546,-0.3499310612678528,-0.07687245309352875,0.3533911108970642,BRAKE,1.0,-44.0,-1002.0,-352.0,-75.0,353.0,-35.3632603,149.1652416,49954.0,32.0,47.0,-1.0
18:04:18,1500.0,-0.014991863630712032,0.035250768065452576,0.7426075339317322,-0.7317948937416077,-0.026202013716101646,-0.07396063208580017,BRAKE,-4.0,-31.0,-996.0,-729.0,-24.0,-73.0,-35.3632525,149.1652572,49970.0,23.0,38.0,-1.0
18:04:20,1500.0,0.00248240539804101,0.0018207223620265722,0.7052887678146362,0.6465523838996887,-0.008260391652584076,-0.008186097256839275,ALT_HOLD,0.0,36.0,-1003.0,650.0,-7.0,-7.0,-35.363251,149.1652607,49968.0,8.0,3.0,-2.0
18:04:22,1500.0,-0.02006286196410656,-0.00033526899642311037,0.6867097020149231,-1.2219656705856323,-0.002665855921804905,-0.0026580337435007095,AUTO,-1.0,1.0,-923.0,-1214.0,-1.0,-2.0,-35.3632507,149.1652618,48940.0,3.0,5.0,165.0
18:04:24,1500.0,0.011887897737324238,-0.022320881485939026,0.6742807626724243,-0.35506564378738403,0.0018875744426622987,-0.006958916317671537,AUTO,-1.0,-44.0,-1070.0,-358.0,3.0,-6.0,-35.3632501,149.1652645,46208.0,11.0,25.0,37.0
18:04:26,1500.0,-0.020693549886345863,-0.08201636373996735,1.1422616243362427,-0.5821123123168945,-0.081775963306427,0.04997701942920685,AUTO,-20.0,-27.0,-1004.0,-580.0,-80.0,50.0,-35.3632462,149.1652753,45972.0,52.0,64.0,-2.0
18:04:28,1500.0,0.01683083362877369,-0.18003597855567932,1.0757713317871094,-0.20171856880187988,0.010335792787373066,-0.006005092523992062,AUTO,-75.0,-58.0,-1013.0,-202.0,11.0,-6.0,-35.3632266,149.1653125,46024.0,195.0,258.0,-6.0
18:04:30,1500.0,0.061943378299474716,-0.21314260363578796,1.0567280054092407,0.07605860382318497,0.15700024366378784,-0.011576811783015728,AUTO,-102.0,-36.0,-1008.0,76.0,158.0,-11.0,-35.3631824,149.1653927,46193.0,297.0,445.0,-7.0
18:04:32,1500.0,0.074436254799366,-0.1666443645954132,1.0502794981002808,0.010130031034350395,0.012630068697035313,-0.005591981578618288,AUTO,-128.0,-75.0,-990.0,10.0,13.0,-5.0,-35.3631231,149.1655056,46515.0,356.0,558.0,-21.0
18:04:34,1500.0,0.09367494285106659,0.07017563283443451,1.0468573570251465,0.8525590300559998,-0.09296483546495438,0.01915460266172886,AUTO,-85.0,-43.0,-953.0,851.0,-91.0,20.0,-35.3630622,149.1656247,47136.0,266.0,422.0,-3.0
18:04:36,1500.0,0.04730553552508354,0.03925062343478203,1.0445523262023926,0.42841702699661255,-0.11568482220172882,0.04073655605316162,AUTO,-57.0,-36.0,-1001.0,425.0,-114.0,41.0,-35.3630261,149.1656982,47067.0,158.0,239.0,0.0
18:04:38,1500.0,0.06886168569326401,-0.02600494585931301,1.0324722528457642,0.08021918684244156,0.40937620401382446,-0.02343016117811203,AUTO,-93.0,-53.0,-1065.0,79.0,411.0,-22.0,-35.3629909,149.165761,47057.0,244.0,375.0,-32.0
18:04:40,1500.0,0.07635162025690079,-0.10416977107524872,1.0256344079971313,0.014259273186326027,0.34889429807662964,-0.022233787924051285,AUTO,-127.0,-70.0,-1073.0,15.0,350.0,-21.0,-35.3629432,149.1658491,47277.0,298.0,489.0,-28.0
18:04:42,1500.0,0.1012236624956131,0.2086554765701294,1.0513899326324463,-0.18017514050006866,0.31581175327301025,0.017501505091786385,BRAKE,-120.0,-80.0,-1000.0,-179.0,317.0,18.0,-35.3628838,149.1659642,47814.0,294.0,473.0,-71.0
18:04:44,1500.0,-0.0038765561766922474,0.031975992023944855,1.0560954809188843,-0.27738121151924133,-0.0739046260714531,0.02450522966682911,BRAKE,-19.0,-54.0,-1010.0,-281.0,-71.0,25.0,-35.3628595,149.1660191,47830.0,56.0,99.0,11.0
