,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:04:07.037,0.5,0.1,71.0,1272.0,0.1,0.0,0.0,10.0,20.0,120.0,12.0,83.0,13.0,19.0,53.0,3.0,89.0,71.0,54.0,25.0,30.0,38.0,0.0,1.0,30.0
18:04:12.301,1.1,0.1,31.0,1904.0,0.1,0.0,0.0,40.0,50.0,40.0,11.0,59.0,7.0,19.0,80.0,21.0,66.0,71.0,30.0,17.0,98.0,21.0,0.0,1.0,30.0
18:04:16.703,1.3,0.1,84.0,1449.0,0.1,0.0,0.0,40.0,20.0,190.0,10.0,1.0,18.0,106.0,37.0,21.0,68.0,80.0,34.0,19.0,83.0,15.0,0.0,1.0,30.0
18:04:21.607,0.4,0.1,69.0,1459.0,0.1,0.0,0.0,40.0,40.0,190.0,69.0,34.0,9.0,57.0,4.0,98.0,2.0,17.0,27.0,23.0,116.0,107.0,0.0,1.0,20.0
18:04:26.325,1.2,0.1,108.0,2013.0,0.1,0.0,0.0,10.0,20.0,190.0,21.0,2.0,33.0,27.0,49.0,38.0,33.0,68.0,2.0,104.0,6.0,53.0,0.0,1.0,30.0
18:04:30.660,1.5,0.1,154.0,918.0,0.1,0.0,0.0,50.0,70.0,30.0,19.0,82.0,12.0,89.0,3.0,58.0,50.0,65.0,68.0,75.0,23.0,15.0,0.0,1.0,15.0
18:04:35.769,0.9,0.1,184.0,528.0,0.1,0.0,0.0,20.0,50.0,20.0,88.0,44.0,18.0,43.0,3.0,70.0,19.0,21.0,42.0,15.0,83.0,97.0,0.0,1.0,45.0
18:04:41.296,1.3,0.1,63.0,689.0,0.1,0.0,0.0,40.0,40.0,110.0,81.0,38.0,7.0,61.0,14.0,2.0,39.0,78.0,98.0,23.0,80.0,86.0,0.0,1.0,25.0
18:04:47.306,0.5,0.1,36.0,3759.0,0.1,0.0,0.0,20.0,130.0,120.0,4.0,21.0,7.0,53.0,75.0,27.0,29.0,49.0,27.0,10.0,90.0,14.0,0.0,1.0,15.0
18:04:52.672,0.3,0.1,133.0,330.0,0.1,0.0,0.0,70.0,20.0,180.0,10.0,63.0,25.0,13.0,3.0,38.0,120.0,25.0,67.0,120.0,68.0,4.0,0.0,1.0,20.0
18:04:57.792,1.5,0.1,56.0,1838.0,0.1,0.0,0.0,20.0,100.0,100.0,25.0,12.0,25.0,23.0,53.0,2.0,29.0,68.0,7.0,37.0,9.0,83.0,0.0,1.0,25.0
18:05:02.739,1.8,0.1,74.0,821.0,0.1,0.0,0.0,40.0,10.0,240.0,13.0,77.0,7.0,3.0,50.0,19.0,42.0,50.0,8.0,12.0,75.0,68.0,0.0,1.0,20.0
18:05:07.999,0.2,0.1,77.0,1120.0,0.1,0.0,0.0,70.0,10.0,250.0,57.0,50.0,7.0,58.0,67.0,43.0,95.0,11.0,14.0,42.0,15.0,30.0,0.0,1.0,30.0
18:05:12.643,1.4,0.1,107.0,2100.0,0.1,0.0,0.0,70.0,10.0,160.0,28.0,8.0,5.0,61.0,88.0,113.0,45.0,21.0,15.0,10.0,17.0,8.0,0.0,1.0,45.0
18:05:17.493,1.2,0.1,87.0,1426.0,0.1,0.0,0.0,130.0,40.0,10.0,35.0,19.0,13.0,53.0,112.0,10.0,4.0,21.0,119.0,75.0,103.0,33.0,0.0,1.0,20.0
18:05:22.337,0.5,0.1,56.0,904.0,0.1,0.0,0.0,40.0,10.0,60.0,4.0,82.0,7.0,42.0,75.0,33.0,29.0,25.0,53.0,71.0,21.0,27.0,0.0,1.0,35.0
18:05:26.727,1.9,0.1,184.0,1413.0,0.1,0.0,0.0,10.0,70.0,10.0,100.0,100.0,10.0,41.0,5.0,17.0,52.0,25.0,2.0,53.0,6.0,42.0,0.0,1.0,20.0
