time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
16:52:31,1500.0,-0.0010777569841593504,0.0010531926527619362,0.02624371461570263,0.00020775245502591133,0.00020540886907838285,0.002095460891723633,-35.3632622,149.1652375,0.0,-1.0,0.0,-3.0,0.0,4.0,-996.0,0.0,0.0,0.0,STABILIZE
16:52:41,1500.0,-0.0010443524224683642,0.0009771568002179265,0.022723648697137833,0.0002183970354963094,0.00026851287111639977,0.00154975731857121,-35.3632622,149.1652375,0.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,1.0,1.0,0.0,AUTO
16:52:43,1500.0,-0.000908562185941264,0.0012382734566926956,0.022311363369226456,0.00033863019780255854,0.00023157292162068188,0.0015120036550797522,-35.3632621,149.1652375,0.0,0.0,0.0,0.5,0.0,1.5,-1000.0,1.0,0.5,0.5,AUTO
16:52:45,1500.0,0.0015128670202102512,0.0007906653081590775,0.02186145819723606,0.0034265555150341243,0.002245997835416347,0.0012532130349427462,-35.3632621,149.16523745,70.5,0.0,0.0,-31.0,0.0,0.5,-1067.0,3.5,2.0,0.5,AUTO
16:52:47,1500.0,0.04535754397511482,-0.005834665615111589,0.008235937682911754,0.04094426706433296,-0.010070013115182519,0.0029923636466264725,-35.36326185,149.1652385,2231.5,4.0,23.5,-147.5,0.5,-3.0,-1004.0,41.0,-9.0,2.0,AUTO
16:52:49,1500.0,-0.05713210441172123,0.0021965596824884415,-0.08535749092698097,-0.00268745981156826,-0.011784147820435464,-0.02030248590745032,-35.36326095,149.16524594999998,5292.5,-2.5,5.0,-149.0,1.5,-2.5,-1002.5,-2.0,-10.5,-20.0,AUTO
16:52:51,1500.0,0.02405772884230828,0.004133246809942648,-0.09046357497572899,0.06551280990242958,0.0112595921382308,0.0036113489186391234,-35.3632615,149.16523735,8384.0,-5.5,-47.5,-152.0,-4.5,8.0,-1003.0,66.0,11.5,3.0,AUTO
16:52:53,1500.0,-0.005220052786171436,-0.00505156978033483,-0.08897778391838074,-0.03903884987812489,0.003497922676615417,-0.02293724473565817,-35.36326245,149.16523575,11492.0,1.5,17.5,-150.0,2.0,-3.0,-1002.5,-37.5,4.0,-23.0,AUTO
16:52:55,1500.0,0.0036324941902421415,0.005194821627810597,-0.14196056872606277,0.013557854108512402,0.004966762498952448,-0.0186236584559083,-35.36326175,149.16523615,14611.0,1.5,-6.0,-153.0,-1.5,0.0,-1000.0,13.5,5.0,-18.5,AUTO
16:52:57,1500.0,0.006064735818654299,0.004638069309294224,-0.16854050010442734,-0.003963680239394307,-0.0009158476314041764,-0.014457354322075844,-35.3632616,149.16523560000002,17735.0,-3.0,4.0,-153.0,0.0,0.0,-1000.0,-3.0,-0.5,-14.5,AUTO
