,A.BRAKE1
16:52:41.468,-1
16:52:41.669,-1
16:52:41.870,-1
16:52:42.071,-1
16:52:42.272,-1
16:52:42.473,-1
16:52:42.674,-1
16:52:42.875,-1
16:52:43.076,-1
16:52:43.276,-1
16:52:43.477,-1
16:52:43.679,-1
16:52:43.881,-1
16:52:44.081,-1
16:52:44.282,-1
16:52:44.483,-1
16:52:44.684,-1
16:52:44.885,-1
16:52:45.085,-1
16:52:45.286,-1
16:52:45.487,-1
16:52:45.689,-1
16:52:45.889,-1
16:52:46.090,-1
16:52:46.291,-1
16:52:46.492,-1
16:52:46.693,-1
16:52:46.894,-1
16:52:47.095,-1
16:52:47.296,-1
16:52:47.497,-1
16:52:47.698,-1
16:52:47.899,-1
16:52:48.100,-1
16:52:48.301,-1
16:52:48.501,-1
16:52:48.703,-1
16:52:48.904,-1
16:52:49.105,-1
16:52:49.306,-1
16:52:49.506,-1
16:52:49.708,-1
16:52:49.910,-1
16:52:50.111,-1
16:52:50.314,-1
16:52:50.515,-1
16:52:50.716,-1
16:52:50.917,-1
16:52:51.117,-1
16:52:51.320,-1
16:52:51.521,-1
16:52:51.723,-1
16:52:51.925,-1
16:52:52.126,-1
16:52:52.327,-1
16:52:52.528,-1
16:52:52.728,-1
16:52:52.929,-1
16:52:53.130,-1
16:52:53.332,-1
16:52:53.533,-1
16:52:53.734,-1
16:52:53.935,-1
16:52:54.136,-1
16:52:54.337,-1
16:52:54.537,-1
16:52:54.738,-1
16:52:54.939,-1
16:52:55.140,-1
16:52:55.341,-1
16:52:55.543,-1
16:52:55.744,-1
16:52:55.945,-1
16:52:56.146,-1
16:52:56.347,-1
16:52:56.547,-1
16:52:56.748,-1
16:52:56.949,-1
16:52:57.150,-1
16:52:57.351,-1
16:52:57.552,-1
16:52:57.753,-1
16:52:57.954,-1
16:52:58.155,-1
16:52:58.356,-1
16:52:58.557,-1
16:52:58.758,-1
16:52:58.958,-1
16:52:59.160,-1
16:52:59.361,-1
16:52:59.563,-1
16:52:59.764,-1
16:52:59.965,-1
16:53:00.167,-1
16:53:00.368,-1
16:53:00.569,-1
16:53:00.770,-1
16:53:00.971,-1
16:53:01.171,-1
16:53:01.373,-1
16:53:01.574,-1
16:53:01.778,-1
16:53:01.978,-1
16:53:02.179,-1
16:53:02.380,-1
16:53:02.581,-1
16:53:02.782,-1
16:53:02.983,-1
16:53:03.184,-1
16:53:03.385,-1
16:53:03.588,-1
16:53:03.788,-1
16:53:03.989,-1
16:53:04.190,-1
16:53:04.391,-1
16:53:04.592,-1
16:53:04.793,-1
16:53:04.994,-1
16:53:05.194,-1
16:53:05.396,-1
16:53:05.598,-1
16:53:05.799,-1
16:53:06.000,-1
16:53:06.201,-1
16:53:06.402,-1
16:53:06.603,-1
16:53:06.804,-1
16:53:07.005,-1
16:53:07.206,-1
16:53:07.406,-1
16:53:07.608,-1
16:53:07.809,-1
16:53:08.010,-1
16:53:08.211,-1
16:53:08.411,-1
16:53:08.612,-1
16:53:08.813,-1
16:53:09.014,-1
16:53:09.215,-1
16:53:09.416,-1
16:53:09.618,-1
16:53:09.819,-1
16:53:10.021,-1
16:53:10.222,-1
16:53:10.422,-1
16:53:10.623,-1
16:53:10.824,-1
16:53:11.024,-1
16:53:11.225,-1
16:53:11.427,-1
16:53:11.628,-1
16:53:11.830,-1
16:53:12.031,-1
16:53:12.232,-1
16:53:12.458,-1
16:53:12.659,-1
16:53:12.861,-1
16:53:13.062,-1
16:53:13.264,-1
16:53:13.465,-1
16:53:13.667,-1
16:53:13.869,-1
16:53:14.070,-1
16:53:14.271,-1
16:53:14.472,-1
16:53:14.673,-1
16:53:14.874,-1
16:53:15.075,-1
16:53:15.276,-1
16:53:15.477,-1
16:53:15.678,-1
16:53:15.879,-1
16:53:16.081,-1
16:53:16.281,-1
16:53:16.483,-1
16:53:16.684,-1
16:53:16.885,-1
16:53:17.087,-1
16:53:17.288,-1
16:53:17.490,-1
16:53:17.691,-1
16:53:17.893,-1
16:53:18.094,-1
16:53:18.294,-1
16:53:18.495,-1
16:53:18.696,-1
