,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
16:53:13.400,0.2,0.1,101.0,58.0,0.1,0.0,0.0,40.0,10.0,10.0,37.0,34.0,7.0,97.0,7.0,29.0,80.0,70.0,7.0,89.0,15.0,120.0,0.0,1.0,40.0
16:53:17.373,0.2,0.1,46.0,165.0,0.1,0.0,0.0,70.0,100.0,40.0,82.0,67.0,19.0,25.0,83.0,42.0,96.0,7.0,27.0,35.0,23.0,38.0,0.0,1.0,30.0
16:53:21.494,1.1,0.1,154.0,803.0,0.1,0.0,0.0,100.0,20.0,60.0,52.0,3.0,25.0,46.0,31.0,53.0,29.0,45.0,38.0,105.0,3.0,4.0,0.0,1.0,40.0
16:53:26.103,1.4,0.1,38.0,622.0,0.1,0.0,0.0,50.0,40.0,180.0,28.0,44.0,40.0,108.0,108.0,34.0,9.0,98.0,49.0,43.0,80.0,41.0,0.0,1.0,25.0
16:53:31.054,0.5,0.1,34.0,751.0,0.1,0.0,0.0,130.0,70.0,80.0,69.0,25.0,33.0,42.0,3.0,53.0,50.0,112.0,23.0,25.0,42.0,15.0,0.0,1.0,15.0
16:53:35.040,1.8,0.1,144.0,4445.0,0.1,0.0,0.0,40.0,40.0,10.0,12.0,8.0,31.0,29.0,27.0,104.0,27.0,10.0,118.0,48.0,23.0,4.0,0.0,1.0,30.0
16:53:39.065,0.7,0.1,90.0,2636.0,0.1,0.0,0.0,50.0,20.0,80.0,50.0,19.0,13.0,83.0,60.0,83.0,57.0,113.0,5.0,58.0,21.0,50.0,0.0,1.0,20.0
16:53:43.025,0.3,0.1,98.0,426.0,0.1,0.0,0.0,100.0,70.0,40.0,21.0,50.0,19.0,50.0,48.0,25.0,8.0,17.0,42.0,29.0,23.0,4.0,0.0,1.0,35.0
16:53:47.008,1.3,0.1,100.0,221.0,0.1,0.0,0.0,40.0,40.0,10.0,15.0,74.0,25.0,49.0,53.0,93.0,50.0,120.0,104.0,83.0,9.0,21.0,0.0,1.0,20.0
16:53:51.026,0.5,0.1,82.0,2450.0,0.1,0.0,0.0,100.0,20.0,30.0,89.0,37.0,30.0,31.0,31.0,39.0,3.0,33.0,34.0,29.0,8.0,98.0,0.0,1.0,25.0
16:53:55.000,1.4,0.1,218.0,3701.0,0.1,0.0,0.0,40.0,10.0,60.0,58.0,62.0,9.0,15.0,98.0,42.0,37.0,21.0,25.0,11.0,29.0,15.0,0.0,1.0,50.0
16:53:59.111,1.3,0.1,144.0,2275.0,0.1,0.0,0.0,20.0,20.0,110.0,6.0,53.0,2.0,8.0,78.0,60.0,49.0,73.0,3.0,91.0,53.0,39.0,0.0,1.0,20.0
16:54:03.096,0.5,0.1,122.0,1950.0,0.1,0.0,0.0,10.0,40.0,60.0,42.0,77.0,3.0,106.0,21.0,41.0,7.0,11.0,111.0,15.0,75.0,13.0,0.0,1.0,30.0
16:54:07.048,1.3,0.1,51.0,50.0,0.1,0.0,0.0,130.0,40.0,190.0,21.0,64.0,13.0,37.0,25.0,23.0,2.0,42.0,70.0,66.0,33.0,71.0,0.0,1.0,35.0
16:54:11.117,0.5,0.1,55.0,779.0,0.1,0.0,0.0,80.0,100.0,10.0,18.0,59.0,3.0,42.0,19.0,48.0,23.0,29.0,53.0,67.0,98.0,60.0,0.0,1.0,45.0
16:54:15.109,0.3,0.1,58.0,2959.0,0.1,0.0,0.0,70.0,70.0,20.0,29.0,13.0,7.0,42.0,112.0,85.0,89.0,81.0,6.0,70.0,19.0,46.0,0.0,1.0,35.0
16:54:19.086,0.3,0.1,66.0,201.0,0.1,0.0,0.0,40.0,70.0,220.0,56.0,29.0,17.0,62.0,29.0,12.0,30.0,76.0,19.0,15.0,52.0,29.0,0.0,1.0,30.0
16:54:23.045,0.5,0.1,101.0,741.0,0.1,0.0,0.0,120.0,40.0,40.0,51.0,76.0,4.0,54.0,23.0,14.0,70.0,31.0,7.0,66.0,29.0,39.0,0.0,1.0,40.0
16:54:27.042,0.2,0.1,41.0,1821.0,0.1,0.0,0.0,40.0,70.0,80.0,29.0,2.0,35.0,108.0,45.0,13.0,48.0,113.0,15.0,3.0,50.0,25.0,0.0,1.0,15.0
16:54:31.137,0.7,0.1,246.0,1607.0,0.1,0.0,0.0,50.0,40.0,60.0,6.0,32.0,13.0,52.0,38.0,9.0,46.0,46.0,85.0,33.0,42.0,104.0,0.0,1.0,15.0
16:54:35.113,0.3,0.1,105.0,545.0,0.1,0.0,0.0,40.0,50.0,60.0,12.0,42.0,18.0,66.0,10.0,119.0,35.0,23.0,48.0,74.0,68.0,31.0,0.0,1.0,25.0
16:54:39.121,0.3,0.1,142.0,620.0,0.1,0.0,0.0,70.0,20.0,250.0,48.0,16.0,10.0,49.0,108.0,17.0,52.0,83.0,19.0,37.0,34.0,17.0,0.0,1.0,15.0
16:54:43.396,0.3,0.1,82.0,2968.0,0.1,0.0,0.0,10.0,130.0,20.0,52.0,16.0,10.0,69.0,23.0,107.0,33.0,6.0,48.0,35.0,23.0,103.0,0.0,1.0,25.0
16:54:47.360,0.7,0.1,38.0,717.0,0.1,0.0,0.0,70.0,20.0,60.0,86.0,24.0,28.0,8.0,23.0,53.0,12.0,2.0,119.0,45.0,12.0,34.0,0.0,1.0,20.0
16:54:51.350,0.4,0.1,36.0,3258.0,0.1,0.0,0.0,20.0,10.0,40.0,71.0,39.0,13.0,14.0,27.0,56.0,85.0,7.0,13.0,37.0,78.0,2.0,0.0,1.0,45.0
16:54:55.365,0.9,0.1,46.0,4220.0,0.1,0.0,0.0,10.0,70.0,10.0,57.0,42.0,38.0,27.0,61.0,57.0,19.0,29.0,14.0,6.0,7.0,57.0,0.0,1.0,25.0
16:54:59.341,0.5,0.1,133.0,67.0,0.1,0.0,0.0,50.0,20.0,160.0,11.0,50.0,3.0,11.0,12.0,69.0,38.0,110.0,57.0,104.0,88.0,31.0,0.0,1.0,30.0
16:55:03.329,0.7,0.1,30.0,3942.0,0.1,0.0,0.0,130.0,20.0,80.0,88.0,41.0,30.0,63.0,21.0,4.0,71.0,100.0,71.0,17.0,23.0,7.0,0.0,1.0,15.0
16:55:07.358,0.2,0.1,36.0,896.0,0.1,0.0,0.0,40.0,10.0,60.0,99.0,16.0,12.0,41.0,115.0,29.0,53.0,48.0,53.0,86.0,52.0,80.0,0.0,1.0,30.0
16:55:11.349,1.7,0.1,43.0,94.0,0.1,0.0,0.0,50.0,70.0,160.0,18.0,8.0,7.0,78.0,6.0,61.0,19.0,61.0,15.0,17.0,105.0,23.0,0.0,1.0,15.0
16:55:15.337,1.5,0.1,52.0,1528.0,0.1,0.0,0.0,50.0,40.0,20.0,2.0,83.0,2.0,105.0,17.0,15.0,3.0,90.0,17.0,37.0,74.0,120.0,0.0,1.0,50.0
16:55:19.281,0.9,0.1,32.0,2382.0,0.1,0.0,0.0,50.0,70.0,190.0,35.0,21.0,3.0,17.0,31.0,25.0,62.0,42.0,58.0,90.0,108.0,34.0,0.0,1.0,25.0
16:55:23.205,0.7,0.1,42.0,508.0,0.1,0.0,0.0,40.0,70.0,60.0,16.0,12.0,35.0,39.0,56.0,8.0,21.0,71.0,108.0,11.0,74.0,27.0,0.0,1.0,25.0
16:55:27.137,0.3,0.1,42.0,1405.0,0.1,0.0,0.0,120.0,20.0,120.0,18.0,31.0,20.0,6.0,3.0,37.0,34.0,38.0,23.0,58.0,4.0,11.0,0.0,1.0,35.0
16:55:31.376,0.7,0.1,58.0,1226.0,0.1,0.0,0.0,40.0,100.0,190.0,88.0,11.0,13.0,41.0,25.0,54.0,30.0,25.0,98.0,9.0,29.0,76.0,0.0,1.0,45.0
16:55:35.423,0.2,0.1,152.0,3338.0,0.1,0.0,0.0,20.0,100.0,150.0,11.0,42.0,30.0,29.0,8.0,3.0,105.0,19.0,54.0,63.0,46.0,2.0,0.0,1.0,15.0
16:55:39.446,1.3,0.1,77.0,4.0,0.1,0.0,0.0,100.0,40.0,60.0,62.0,22.0,7.0,75.0,13.0,27.0,6.0,45.0,23.0,54.0,8.0,100.0,0.0,1.0,15.0
16:55:43.359,0.5,0.1,77.0,726.0,0.1,0.0,0.0,120.0,40.0,100.0,8.0,61.0,20.0,43.0,103.0,11.0,15.0,69.0,2.0,2.0,3.0,110.0,0.0,1.0,20.0
16:55:47.312,1.4,0.1,74.0,1.0,0.1,0.0,0.0,10.0,50.0,160.0,63.0,21.0,13.0,12.0,42.0,115.0,30.0,68.0,8.0,9.0,10.0,90.0,0.0,1.0,25.0
16:55:51.367,0.9,0.1,250.0,2218.0,0.1,0.0,0.0,20.0,10.0,30.0,55.0,31.0,18.0,15.0,9.0,57.0,77.0,25.0,56.0,19.0,83.0,38.0,0.0,1.0,30.0
16:55:55.458,0.9,0.1,27.0,184.0,0.1,0.0,0.0,20.0,10.0,60.0,35.0,34.0,23.0,84.0,4.0,33.0,9.0,120.0,9.0,53.0,50.0,11.0,0.0,1.0,35.0
16:55:59.401,0.5,0.1,164.0,673.0,0.1,0.0,0.0,130.0,40.0,60.0,35.0,38.0,9.0,19.0,92.0,53.0,19.0,98.0,19.0,39.0,80.0,13.0,0.0,1.0,30.0
16:56:03.373,0.9,0.1,138.0,21.0,0.1,0.0,0.0,130.0,10.0,10.0,11.0,39.0,9.0,19.0,50.0,3.0,68.0,107.0,7.0,49.0,92.0,38.0,0.0,1.0,25.0
16:56:07.329,0.2,0.1,169.0,3229.0,0.1,0.0,0.0,40.0,40.0,130.0,75.0,35.0,4.0,66.0,11.0,54.0,42.0,66.0,27.0,49.0,31.0,58.0,0.0,1.0,15.0
16:56:11.317,0.2,0.1,77.0,739.0,0.1,0.0,0.0,40.0,20.0,80.0,76.0,76.0,13.0,34.0,81.0,68.0,25.0,25.0,10.0,49.0,82.0,13.0,0.0,1.0,20.0
16:56:15.279,0.5,0.1,55.0,1455.0,0.1,0.0,0.0,40.0,20.0,110.0,8.0,11.0,2.0,42.0,35.0,76.0,42.0,27.0,27.0,68.0,58.0,95.0,0.0,1.0,50.0
16:56:19.278,0.9,0.1,29.0,4418.0,0.1,0.0,0.0,10.0,80.0,10.0,94.0,2.0,7.0,25.0,5.0,15.0,17.0,92.0,49.0,111.0,115.0,21.0,0.0,1.0,35.0
16:56:23.288,0.9,0.1,68.0,4992.0,0.1,0.0,0.0,10.0,10.0,40.0,2.0,6.0,7.0,2.0,99.0,27.0,19.0,85.0,114.0,23.0,27.0,7.0,0.0,1.0,40.0
16:56:27.254,1.3,0.1,176.0,325.0,0.1,0.0,0.0,70.0,80.0,30.0,6.0,47.0,17.0,10.0,6.0,3.0,23.0,107.0,62.0,115.0,4.0,63.0,0.0,1.0,20.0
16:56:31.216,0.5,0.1,142.0,2086.0,0.1,0.0,0.0,100.0,100.0,150.0,48.0,15.0,18.0,82.0,61.0,15.0,9.0,50.0,4.0,13.0,23.0,61.0,0.0,1.0,15.0
16:56:35.315,0.3,0.1,42.0,495.0,0.1,0.0,0.0,20.0,20.0,110.0,100.0,8.0,5.0,3.0,19.0,35.0,2.0,19.0,3.0,14.0,96.0,118.0,0.0,1.0,30.0
16:56:39.349,0.5,0.1,30.0,861.0,0.1,0.0,0.0,50.0,10.0,60.0,22.0,100.0,4.0,25.0,23.0,8.0,57.0,100.0,25.0,21.0,116.0,83.0,0.0,1.0,15.0
16:56:43.311,1.3,0.1,42.0,591.0,0.1,0.0,0.0,100.0,40.0,30.0,51.0,3.0,7.0,34.0,11.0,49.0,34.0,25.0,29.0,43.0,49.0,112.0,0.0,1.0,35.0
16:56:47.232,0.3,0.1,61.0,878.0,0.1,0.0,0.0,40.0,120.0,110.0,32.0,73.0,5.0,83.0,105.0,71.0,25.0,49.0,48.0,17.0,43.0,68.0,0.0,1.0,20.0
16:56:51.172,0.3,0.1,123.0,517.0,0.1,0.0,0.0,100.0,40.0,120.0,8.0,16.0,23.0,10.0,42.0,115.0,15.0,21.0,9.0,46.0,8.0,25.0,0.0,1.0,15.0
16:56:55.124,0.5,0.1,174.0,242.0,0.1,0.0,0.0,40.0,40.0,80.0,86.0,63.0,33.0,75.0,71.0,31.0,9.0,5.0,30.0,17.0,83.0,54.0,0.0,1.0,15.0
16:56:59.215,1.9,0.1,224.0,2602.0,0.1,0.0,0.0,20.0,10.0,110.0,34.0,1.0,15.0,11.0,2.0,8.0,17.0,56.0,38.0,60.0,103.0,13.0,0.0,1.0,20.0
16:57:03.182,0.4,0.1,121.0,1183.0,0.1,0.0,0.0,70.0,20.0,30.0,45.0,88.0,12.0,116.0,19.0,42.0,12.0,53.0,68.0,15.0,27.0,13.0,0.0,1.0,30.0
