,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
13:26:10.171,11563.0,0.0,0.0,0.7,0.5,650.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,6.1,5.9,188.0,2.5,4.0
13:26:14.228,4121.0,0.0,0.0,0.9,1.2,210.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,2.6,2.1,473.0,2.5,3.0
13:26:18.287,28012.0,0.0,0.0,0.7,0.3,690.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,2.2,7.7,197.0,3.0,6.0
13:26:22.345,19709.0,0.0,0.0,0.3,1.8,20.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,2.3,3.4,137.0,5.5,4.5
13:26:26.369,3300.0,0.0,0.0,0.5,0.3,110.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,6.0,9.0,700.0,4.5,2.5
13:26:30.331,15370.0,0.0,0.0,0.5,1.1,940.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,2.6,7.3,68.0,3.5,2.5
13:26:34.296,25969.0,0.0,0.0,0.2,0.9,40.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,5.9,8.9,792.0,2.5,2.5
13:26:38.401,7192.0,0.0,0.0,0.5,0.3,780.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,1.6,4.1,194.0,2.5,4.5
13:26:42.439,17660.0,0.0,0.0,0.4,0.9,150.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,2.8,9.4,281.0,6.0,2.5
13:26:46.530,16831.0,0.0,0.0,0.2,0.4,760.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,4.9,6.7,80.0,2.5,6.0
13:26:50.892,3513.0,0.0,0.0,0.4,0.7,610.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,1.5,2.9,156.0,5.5,6.0
13:26:55.543,14688.0,0.0,0.0,0.4,1.5,450.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1.4,3.1,62.0,3.0,2.5
13:27:00.305,15879.0,0.0,0.0,0.2,0.3,190.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,8.6,1.5,5.0,4.5,3.5
13:27:04.356,429.0,0.0,0.0,0.2,0.7,290.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,1.6,4.2,276.0,4.0,3.5
13:27:08.410,5884.0,0.0,0.0,0.5,0.7,130.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.8,1.2,165.0,2.5,6.0
13:27:14.167,7674.0,0.0,0.0,0.9,0.7,560.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,2.7,1.1,93.0,3.0,5.0
13:27:19.833,5709.0,0.0,0.0,0.5,1.8,160.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,8.8,73.0,5.0,3.0
13:27:24.851,19598.0,0.0,0.0,0.7,1.2,130.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,8.1,1.0,127.0,6.0,2.5
13:27:29.948,1568.0,0.0,0.0,0.3,0.9,130.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,6.0,3.8,726.0,5.0,4.0
13:27:34.655,4785.0,0.0,0.0,0.7,1.7,210.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,9.8,2.4,399.0,2.5,3.5
13:27:39.312,16517.0,0.0,0.0,0.4,0.5,590.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,1.1,6.7,139.0,5.5,5.0
13:27:43.944,4334.0,0.0,0.0,0.9,0.5,610.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,4.8,8.9,449.0,3.5,5.0
13:27:48.560,20104.0,0.0,0.0,0.7,1.3,160.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,2.0,7.0,98.0,2.5,4.0
13:27:53.162,16350.0,0.0,0.0,0.3,0.5,210.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,2.2,8.2,5.0,2.5,6.0
13:27:57.617,10009.0,0.0,0.0,0.7,1.3,750.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1.2,4.4,828.0,3.5,3.5
13:28:02.175,10027.0,0.0,0.0,0.5,0.2,870.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,3.3,4.7,273.0,3.0,2.5
13:28:07.286,4334.0,0.0,0.0,0.9,0.9,760.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,4.4,2.9,700.0,3.0,4.0
13:28:11.325,1479.0,0.0,0.0,0.7,0.9,900.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.8,5.7,508.0,2.5,4.0
