time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,chan4_raw
14:35:14,1500.0,AUTO,-25.0,37.666666666666664,-1015.1666666666666,107.0,67.5,11.833333333333334,-0.04116371842489267,0.018912394531071186,0.0507488821943601,0.10661998887856801,0.06702543112138908,0.011903987809394797,-35.3632644,149.16523936666667,42138.666666666664,16.5,-189.16666666666666,-143.0,1500.0
14:35:16,1500.0,AUTO,6.0,23.5,-1006.3333333333334,28.0,-84.16666666666667,428.0,0.022997357261677582,-0.06941157253459096,0.4807211086153984,0.027107615023851395,-0.08571315743029118,0.42806873222192127,-35.36326893333334,149.16520524999999,45203.166666666664,-37.833333333333336,-87.83333333333333,-153.0,1577.0
14:35:18,1500.0,AUTO,-24.333333333333332,-5.5,-983.5,107.33333333333333,46.5,222.83333333333334,0.04735788617593547,-0.12125525996088982,1.2646143436431885,0.10680838984747727,0.04570962364474932,0.22301866905763745,-35.363265733333336,149.16520626666667,48224.666666666664,51.5,108.5,-136.5,1525.6666666666667
14:35:25,1500.0,AUTO,3.25,37.0,-1002.0,784.25,-22.0,-17.5,-0.017640155972912908,0.024597820825874805,1.3183558285236359,0.7813955545425415,-0.02291064476594329,-0.018611904233694077,-35.363263325,149.165240375,50167.0,5.0,-26.0,16.75,1500.0
14:35:27,1500.0,AUTO,15.0,-19.2,-1008.8,-314.0,30.6,403.4,0.024834601581096648,0.0641719788312912,1.4340478658676148,-0.31222850680351255,0.029827526398003103,0.40261009261012076,-35.36326386,149.16523339999998,49964.6,-17.8,-68.6,1.2,1500.0
14:35:31,1500.0,AUTO,-80.0,-57.0,-1001.2,76.4,-5.8,594.6,0.07818427756428718,-0.19188328683376313,-2.1885977506637575,0.07536047399044037,-0.0071338493376970295,0.5941723883152008,-35.36330485999999,149.16514544,49917.0,-225.4,-392.2,0.0,1589.8
14:35:37,1500.0,AUTO,14.0,127.66666666666667,-987.3333333333334,-102.0,-26.833333333333332,-2.5,-0.0911565472682317,-0.033823960926383734,0.1340230032801628,-0.10454109807809193,-0.028780197569479544,-0.0031557068189916513,-35.36345715,149.16481281666668,50064.166666666664,-276.5,-508.1666666666667,-2.1666666666666665,1500.0
14:35:39,1500.0,AUTO,5.5,56.0,-1008.0,70.0,-24.0,-11.0,0.030288729816675186,-0.08877546712756157,0.1296105831861496,0.07546375691890717,-0.025822860188782215,-0.01182977156713605,-35.363506,149.16470435,50045.0,-150.5,-291.0,3.0,1500.0
14:35:43,1500.0,AUTO,-44.666666666666664,-53.0,-1012.0,-46.0,19.666666666666668,761.0,0.08197680364052455,-0.17693816622098288,0.7623299161593119,-0.04766220599412918,0.018695510691031814,0.7611644665400187,-35.3635045,149.16469936666667,49898.333333333336,165.66666666666666,239.0,-0.3333333333333333,1796.0
14:35:45,1500.0,AUTO,-95.66666666666667,60.0,-993.3333333333334,-1.0,-16.666666666666668,703.0,-0.170598695675532,-0.13241842637459436,2.2224740982055664,-0.0011108095447222392,-0.018074685086806614,0.7030442158381144,-35.363464666666665,149.16477826666667,49889.0,281.3333333333333,435.6666666666667,0.3333333333333333,1944.0
14:35:47,1500.0,AUTO,-26.5,140.5,-983.25,5.75,-9.0,-71.0,-0.17570087810357413,-0.011612712250401577,2.945551633834839,0.00886033607336382,-0.02462421792248885,-0.04799234059949716,-35.36340736666667,149.16489346666665,49952.666666666664,349.6666666666667,558.3333333333334,-5.333333333333333,1500.0
14:35:51,1500.0,AUTO,-30.833333333333332,154.83333333333334,-989.1666666666666,5.166666666666667,1.8333333333333333,1.8333333333333333,-0.1460370123386383,-0.03232598832497994,2.935180902481079,0.004942914315809806,0.0003555681517658134,0.0009470034274272621,-35.363290549999995,149.16512723333332,50017.5,361.6666666666667,573.1666666666666,2.0,1500.0
14:35:53,1500.0,AUTO,-35.0,155.5,-986.8333333333334,-39.666666666666664,-5.0,6.0,-0.13571805755297342,-0.035259392112493515,2.932740052541097,-0.039920090697705746,-0.006684168086697658,0.005017282984529932,-35.36322534999999,149.16525735,50023.666666666664,359.1666666666667,566.8333333333334,0.0,1500.0
14:35:55,1500.0,AUTO,-37.4,150.4,-990.0,-51.2,5.0,0.2,-0.14444401115179062,-0.03270509745925665,2.929899573326111,0.015329258516430855,0.0033550445223227143,-0.003987310454249382,-35.363153,149.1654011,49996.25,358.5,566.0,0.0,1551.6
14:35:57,1500.0,AUTO,93.0,110.33333333333333,-985.1666666666666,8.166666666666666,10.5,737.1666666666666,-0.09817559892932574,0.09010515765597422,-2.41062593460083,0.006907107929388682,0.009202834762011966,0.7367071509361267,-35.36309751666667,149.16551230000002,49993.666666666664,356.1666666666667,565.5,-1.1666666666666667,1758.0
14:35:59,1500.0,AUTO,147.0,-47.666666666666664,-993.0,32.5,0.5,212.83333333333334,0.0608554445207119,0.14646143466234207,-1.2207366228103638,0.031060900539159775,-0.0014541953181227048,0.21144648951788744,-35.363033550000004,149.16563845,49972.833333333336,364.3333333333333,568.6666666666666,-1.0,1543.0
14:36:01,1500.0,AUTO,146.16666666666666,-57.333333333333336,-987.6666666666666,12.0,-2.0,0.6666666666666666,0.05488608963787556,0.1447378173470497,-1.2167356212933857,0.01098663379283001,-0.0038512838849176965,-0.000558760657440871,-35.36296836666667,149.16576668333332,49991.5,363.8333333333333,578.1666666666666,-2.1666666666666665,1500.0
14:36:03,1500.0,AUTO,149.0,-47.0,-990.6666666666666,24.666666666666668,9.666666666666666,-7.833333333333333,0.06001893182595571,0.1444763590892156,-1.218924840291341,0.023848049342632294,0.0078031655090550585,-0.009370741589615742,-35.36290731666667,149.1658879833333,49988.5,362.6666666666667,577.5,-0.16666666666666666,1500.0
14:36:05,1500.0,AUTO,146.5,-53.5,-987.5,-115.0,10.5,16.5,0.06176173500716686,0.15109749138355255,-1.2197128534317017,-0.11709430441260338,0.00896269641816616,0.015060667414218187,-35.362827499999995,149.16604595,49970.5,365.0,583.0,-1.0,1500.0
14:36:07,1500.0,AUTO,144.2,-56.8,-988.2,50.0,-4.2,142.4,0.06088937297463417,0.1469697207212448,-1.2008556127548218,0.048926616087555885,-0.005974477576091886,0.14106586035341023,-35.36277496,149.16614972,49974.4,363.4,584.4,-2.0,1544.0
14:36:09,1500.0,AUTO,32.0,-147.16666666666666,-986.1666666666666,-2.3333333333333335,1.3333333333333333,629.0,0.14747160921494165,0.032438432332128286,-0.1997225663314263,-0.0033066694935162864,-0.0005391853046603501,0.6281214654445648,-35.36271443333333,149.16626958333333,49991.0,353.1666666666667,579.8333333333334,-1.8333333333333333,1610.0
14:36:11,1500.0,AUTO,-94.33333333333333,-126.16666666666667,-989.0,-18.5,-2.0,58.0,0.11967889592051506,-0.10599644233783086,0.6543795863787333,-0.020026291099687416,-0.0038919677026569843,0.05618542805314064,-35.362651,149.16639671666667,49975.5,359.3333333333333,575.5,-0.3333333333333333,1500.0
14:36:18,1500.0,AUTO,-96.75,-123.25,-992.25,-38.5,8.25,3.75,0.12765630707144737,-0.09594115987420082,0.6226698309183121,-0.04029803071171045,0.006466739025199786,0.002617759513668716,-35.362594200000004,149.16650855,49971.25,366.75,582.0,-3.5,1500.0
14:36:20,1500.0,AUTO,-89.28571428571429,-120.57142857142857,-985.4285714285714,8.285714285714286,20.0,2.5714285714285716,0.1333822522844587,-0.09049734792539052,0.6233930162021092,0.00671388182256903,0.01852037330224578,0.001033984457275697,-35.362533042857144,149.1666282142857,49985.57142857143,360.57142857142856,582.0,-1.4285714285714286,1500.0
14:36:22,1500.0,AUTO,-78.2,-115.8,-987.6,46.8,44.2,13.2,0.09648154973983765,-0.014547482412308455,0.6315772056579589,0.0457794189453125,0.04301210343837738,0.011265564290806652,-35.36246904,149.16675528,50051.8,320.6,526.0,-5.0,1500.0
14:36:24,1500.0,AUTO,-56.142857142857146,-61.57142857142857,-1007.1428571428571,611.7142857142857,32.0,61.285714285714285,0.04967428610793182,0.05108326327587877,0.6430196421486991,0.6105225937707084,0.0304497350672526,0.059305038020413904,-35.36242361428572,149.16684745714286,50047.0,224.28571428571428,370.57142857142856,1.1428571428571428,1563.4285714285713
14:36:25,1500.0,AUTO,-53.25,-12.75,-1016.25,-395.0,81.0,758.75,0.04164945287629962,0.11577806249260902,1.4560897052288055,-0.40135281533002853,0.07958405464887619,0.7576326578855515,-35.362397125,149.16690267500002,50007.5,120.25,165.75,0.25,1944.0
14:36:27,1500.0,AUTO,30.666666666666668,-13.666666666666666,-1012.3333333333334,94.33333333333333,27.0,202.66666666666666,0.18110330402851105,0.06533583129445712,2.844727357228597,0.0907270113627116,0.025606715741256874,0.20058616002400717,-35.36238716666667,149.16690463333336,49946.666666666664,22.666666666666668,-176.66666666666666,2.3333333333333335,1500.0
14:36:29,1500.0,AUTO,68.83333333333333,-56.0,-1004.1666666666666,37.0,28.0,5.5,0.16800951957702637,0.11525996898611386,2.80032479763031,0.03536675746242205,0.02660023079564174,0.003295552567578852,-35.36238885,149.16685305000001,49921.166666666664,0.8333333333333334,-391.1666666666667,-0.6666666666666666,1500.0
14:36:31,1500.0,AUTO,96.16666666666667,-84.83333333333333,-1000.0,-3.6666666666666665,-3.6666666666666665,2.1666666666666665,0.17773414899905524,0.12567579373717308,2.8020639419555664,-0.004488905814165871,-0.005824922913840662,0.0001306801374691228,-35.362392299999996,149.16674586666667,49926.333333333336,-7.5,-591.1666666666666,-0.16666666666666666,1500.0
14:36:33,1500.0,AUTO,109.0,-96.83333333333333,-984.3333333333334,-28.0,-1.1666666666666667,-0.16666666666666666,0.13229481627543768,0.11840494970480601,2.799224575360616,-0.029107284732162952,-0.003504137353350719,-0.0026647751995672784,-35.36239688333333,149.16660535000003,50012.5,-24.333333333333332,-690.0,-3.0,1500.0
14:36:35,1500.0,AUTO,114.33333333333333,-102.33333333333333,-984.0,-2.5,0.16666666666666666,2.0,0.12012222657601039,0.1181942659119765,2.798809369405111,-0.0033596189071734748,-0.0021168548070515194,-0.00023816240718588233,-35.362402249999995,149.1664554,50050.5,-30.666666666666668,-693.1666666666666,3.5,1500.0
14:36:37,1500.0,AUTO,114.0,-104.66666666666667,-988.6666666666666,26.333333333333332,4.0,-175.0,0.11086465790867805,0.11754769459366798,2.768601576487223,0.025359633456294734,0.0017288281039024393,-0.17715473713663718,-35.36240761666667,149.1663113,50008.0,-32.333333333333336,-694.5,0.3333333333333333,1421.3333333333333
14:36:39,1500.0,AUTO,131.0,62.833333333333336,-985.5,-11.833333333333334,9.0,-727.6666666666666,-0.06674691786368687,0.1345850961903731,1.5683090289433796,-0.0132920960119615,0.006842376373242587,-0.7306018074353536,-35.36241395,149.16616033333332,50006.666666666664,-36.0,-688.1666666666666,0.3333333333333333,1264.0
14:36:41,1500.0,AUTO,26.0,153.83333333333334,-989.8333333333334,-3.0,4.166666666666667,-7.333333333333333,-0.1626028393705686,0.019537688388178747,0.6048249701658884,-0.0043794293111811084,0.0015232230847080548,-0.009419775878389677,-35.36242035,149.16600998333334,49997.666666666664,-30.833333333333332,-689.8333333333334,0.16666666666666666,1500.0
14:36:43,1500.0,AUTO,26.833333333333332,146.16666666666666,-982.6666666666666,-6.666666666666667,14.5,-0.16666666666666666,-0.14895670612653097,0.02808590978384018,0.652831623951594,-0.0084415211652716,0.0122393734442691,-0.002545965874257187,-35.36242515,149.16585943333334,50008.5,-26.0,-685.3333333333334,0.0,1500.0
14:36:45,1500.0,AUTO,28.0,152.0,-989.1666666666666,-14.333333333333334,7.666666666666667,5.5,-0.1493699550628662,0.03146422374993563,0.6515406171480814,-0.015892602348079283,0.005254147807136178,0.003476071714734038,-35.36243046666667,149.16570975000002,49996.666666666664,-32.333333333333336,-681.6666666666666,0.16666666666666666,1500.0
14:36:47,1500.0,AUTO,22.833333333333332,147.83333333333334,-983.5,-3.3333333333333335,0.8333333333333334,0.16666666666666666,-0.14551868538061777,0.028304540862639744,0.6521171530087789,-0.004938404231021802,-0.0018987699101368587,-0.002084439115909239,-35.36243625,149.16555916666664,50012.5,-35.0,-678.5,0.3333333333333333,1500.0
14:36:53,1500.0,AUTO,22.166666666666668,149.5,-984.8333333333334,-1.3333333333333333,4.833333333333333,2.0,-0.14524933199087778,0.02924632653594017,0.6518834928671519,-0.0033340944598118463,0.0022189523248622813,-0.00023528782185167074,-35.36244183333333,149.16540923333332,50024.833333333336,-39.166666666666664,-675.3333333333334,1.5,1500.0
14:36:55,1500.0,AUTO,138.0,43.0,-978.3333333333334,-49.666666666666664,20.0,726.0,-0.03028928954154253,0.14500531554222107,1.8216045498847961,-0.1331339068710804,0.013564154738560319,0.7111852169036865,-35.362449,149.16522305,50038.5,-38.5,-667.5,3.0,1967.0
14:36:57,1500.0,AUTO,114.83333333333333,-94.66666666666667,-986.3333333333334,-13.333333333333334,7.166666666666667,319.0,0.10565133268634479,0.11963569497068723,2.742352604866028,-0.015745381824672222,0.004240182228386402,0.3168343709160884,-35.362453783333336,149.16511165,50019.833333333336,-38.0,-674.0,2.5,1655.6666666666667
14:36:59,1500.0,AUTO,111.6,-101.4,-987.4,43.8,-1.0,4.4,0.1113094449043274,0.10989111661911011,2.7979658603668214,0.0419753447175026,-0.00410158783197403,0.0025118270888924597,-35.362460060000004,149.16495179999998,50023.2,-36.2,-684.0,1.0,1500.0
14:37:01,1500.0,AUTO,115.66666666666667,-102.83333333333333,-987.8333333333334,-20.833333333333332,-16.833333333333332,4.333333333333333,0.08228818761805694,0.10644815613826115,2.7968126138051352,-0.022249117493629456,-0.019784605984265607,0.002098149930437406,-35.36246561666667,149.16481163333333,50039.833333333336,-36.5,-671.8333333333334,-1.6666666666666667,1500.0
14:37:03,1500.0,AUTO,101.16666666666667,-84.16666666666667,-991.6666666666666,-179.83333333333334,-21.166666666666668,-5.5,-0.011198201837639013,0.07056739553809166,2.7947497765223184,-0.18306915710369745,-0.024055360117927194,-0.008011285836497942,-35.362470683333335,149.1646759333333,50101.666666666664,-26.833333333333332,-541.6666666666666,2.0,1440.6666666666667
14:37:05,1500.0,AUTO,59.0,-6.5,-988.0,-419.0,-20.5,-745.0,-0.04232270270586014,-0.06720015779137611,1.5203450918197632,-0.4149691313505173,-0.023988078348338604,-0.7481204867362976,-35.36247545,149.1645651,50036.5,-8.0,-262.5,5.0,1144.0
14:37:07,1500.0,AUTO,3.0,29.166666666666668,-996.5,116.16666666666667,27.333333333333332,-242.83333333333334,0.0398741471581161,-0.07152473243574302,0.6568561991055807,0.11539258187015851,0.024989016043643158,-0.24486162886023521,-35.36247723333333,149.16453461666666,50008.666666666664,9.0,-103.16666666666667,2.5,1381.3333333333333
14:37:09,1500.0,AUTO,-2.6,2.6,-1000.2,152.8,24.6,4.8,0.037400583177804946,-0.015836944803595543,0.6578767776489258,0.15199885368347169,0.02231553792953491,0.0027589268516749143,-35.36247588,149.16452322,50002.2,7.8,8.2,0.2,1500.0
14:37:11,1500.0,AUTO,0.5,-21.5,-999.0,-540.0,-10.0,8.0,-0.03415226563811302,0.008972720243036747,0.6625052392482758,-0.5421724170446396,-0.013078808318823576,0.006147405947558582,-35.3624754,149.16452435000002,50006.5,0.5,-5.5,0.0,1500.0
14:37:13,1500.0,AUTO,0.0,9.333333333333334,-1001.0,-40.333333333333336,2.3333333333333335,5.333333333333333,0.01874465961009264,-0.012312648507455984,0.6630986332893372,-0.04657345016797384,-0.0006002467125654221,0.0037305153285463652,-35.36247533333333,149.16452303333332,50007.333333333336,2.0,3.3333333333333335,0.0,1500.0
