,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
07:25:08.187,256.0,300000.0,0.0,0.0,0.0,0.6,770.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:12.228,23116.0,95811.0,0.0,0.0,0.9,1.7,340.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:16.265,6942.0,300000.0,0.0,0.0,0.0,1.8,1000.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:20.293,0.0,153811.0,0.0,0.0,0.0,2.0,420.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:24.328,18827.0,44465.0,0.0,0.0,0.7,0.7,360.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:28.379,0.0,300000.0,0.0,0.0,1.1,0.8,660.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:32.410,43.0,137060.0,0.0,0.0,1.1,1.5,930.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:36.432,32000.0,108435.0,0.0,0.0,0.3,2.0,180.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:40.478,6329.0,261826.0,0.0,0.0,0.7,0.9,590.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:44.514,13997.0,263045.0,0.0,0.0,1.0,0.6,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:48.043,7877.0,164162.0,0.0,0.0,0.3,1.9,120.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:52.059,18899.0,19791.0,0.0,0.0,0.2,0.1,820.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:56.092,20844.0,283666.0,0.0,0.0,1.1,0.8,410.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:00.133,20453.0,135480.0,0.0,0.0,0.9,0.0,580.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:04.163,0.0,200.0,0.0,0.0,1.1,1.3,750.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:08.192,32000.0,93505.0,0.0,0.0,0.8,0.9,970.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:12.216,32000.0,26521.0,0.0,0.0,0.6,1.2,210.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:16.243,32000.0,144276.0,0.0,0.0,0.4,0.6,900.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:20.281,32000.0,239057.0,0.0,0.0,0.2,1.1,830.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:24.314,5766.0,276327.0,0.0,0.0,1.0,1.0,520.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:28.331,7292.0,37481.0,0.0,0.0,1.1,0.1,610.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:32.366,32000.0,283802.0,0.0,0.0,1.1,0.0,0.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:36.429,1333.0,278525.0,0.0,0.0,0.2,1.1,490.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:40.459,18855.0,224535.0,0.0,0.0,0.0,1.5,440.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:44.506,24817.0,247799.0,0.0,0.0,0.4,2.0,130.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:48.040,32000.0,185125.0,0.0,0.0,0.4,0.4,720.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:52.087,8252.0,231252.0,0.0,0.0,1.1,1.1,1000.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:56.120,11803.0,184906.0,0.0,0.0,0.0,0.0,560.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:00.158,2969.0,300000.0,0.0,0.0,0.3,2.0,1000.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:04.200,15833.0,104204.0,0.0,0.0,1.1,0.7,0.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:08.226,0.0,124348.0,0.0,0.0,1.0,2.0,850.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:12.260,0.0,258019.0,0.0,0.0,1.1,0.8,690.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:16.293,0.0,107296.0,0.0,0.0,0.7,0.0,750.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:20.335,23641.0,65058.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:24.370,14293.0,300000.0,0.0,0.0,1.1,1.9,140.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:28.443,17187.0,300000.0,0.0,0.0,1.0,1.6,520.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:32.475,32000.0,134094.0,0.0,0.0,0.3,1.3,260.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:36.021,0.0,86465.0,0.0,0.0,0.0,2.0,1000.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:40.039,10781.0,200.0,0.0,0.0,1.0,0.5,30.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:44.060,2036.0,89866.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
