,A.LOITER1
18:01:09.356,-1.0
18:01:09.557,-1.0
18:01:09.758,-1.0
18:01:09.959,-1.0
18:01:10.161,-1.0
18:01:10.361,-1.0
18:01:10.563,-1.0
18:01:10.766,-1.0
18:01:10.967,-1.0
18:01:11.168,-1.0
18:01:11.369,-1.0
18:01:11.570,-1.0
18:01:11.771,-1.0
18:01:11.973,-1.0
18:01:12.175,-1.0
18:01:12.376,-1.0
18:01:12.578,-1.0
18:01:12.780,-1.0
18:01:12.983,-1.0
18:01:13.185,-1.0
18:01:13.387,-1.0
18:01:13.588,-1.0
18:01:13.790,-1.0
18:01:13.991,-1.0
18:01:14.192,-1.0
18:01:14.393,-1.0
18:01:14.594,-1.0
18:01:14.795,-1.0
18:01:14.998,-1.0
18:01:15.200,-1.0
18:01:15.401,-1.0
18:01:15.602,-1.0
18:01:15.803,-1.0
18:01:16.004,-1.0
18:01:16.205,-1.0
18:01:16.406,-1.0
18:01:16.607,-1.0
18:01:16.809,-1.0
18:01:17.010,-1.0
18:01:17.211,-1.0
18:01:17.412,-1.0
18:01:17.613,-1.0
18:01:17.814,-1.0
18:01:18.015,-1.0
18:01:18.216,-1.0
18:01:18.417,-1.0
18:01:18.619,-1.0
18:01:18.820,-1.0
18:01:19.021,-1.0
18:01:19.222,-1.0
18:01:19.423,-1.0
18:01:19.624,-1.0
18:01:19.825,-1.0
18:01:20.026,-1.0
18:01:20.227,-1.0
18:01:20.428,-1.0
18:01:20.629,-1.0
18:01:20.830,-1.0
18:01:21.031,-1.0
18:01:21.234,-1.0
18:01:21.435,-1.0
18:01:21.636,-1.0
18:01:21.837,-1.0
18:01:22.038,-1.0
18:01:22.239,-1.0
18:01:22.444,-1.0
18:01:22.645,-1.0
18:01:22.847,-1.0
18:01:23.047,-1.0
18:01:23.249,-1.0
18:01:23.449,-1.0
18:01:23.650,-1.0
18:01:23.852,-1.0
18:01:24.053,-1.0
18:01:24.254,-1.0
18:01:24.456,-1.0
18:01:24.658,-1.0
18:01:24.860,-1.0
18:01:25.061,-1.0
18:01:25.262,-1.0
18:01:25.462,-1.0
18:01:25.664,-1.0
18:01:25.865,-1.0
18:01:26.066,-1.0
18:01:26.268,-1.0
18:01:26.470,-1.0
18:01:26.671,-1.0
18:01:26.873,-1.0
18:01:27.074,-1.0
18:01:27.275,-1.0
18:01:27.476,-1.0
18:01:27.678,-1.0
18:01:27.879,-1.0
18:01:28.081,-1.0
18:01:28.282,-1.0
18:01:28.483,-1.0
18:01:28.685,-1.0
18:01:28.885,-1.0
18:01:29.086,-1.0
18:01:29.287,-1.0
18:01:29.488,-1.0
18:01:29.690,-1.0
18:01:29.891,-1.0
18:01:30.092,-1.0
18:01:30.293,-1.0
18:01:30.494,-1.0
18:01:30.695,-1.0
18:01:30.897,-1.0
18:01:31.100,-1.0
18:01:31.302,-1.0
18:01:31.503,-1.0
18:01:31.704,-1.0
18:01:31.905,-1.0
18:01:32.106,-1.0
18:01:32.307,-1.0
18:01:32.508,-1.0
18:01:32.709,-1.0
18:01:32.910,-1.0
18:01:33.111,-1.0
18:01:33.312,-1.0
18:01:33.514,-1.0
18:01:33.714,-1.0
18:01:33.916,-1.0
18:01:34.117,-1.0
18:01:34.318,-1.0
18:01:34.519,-1.0
18:01:34.720,-1.0
18:01:34.921,-1.0
18:01:35.122,-1.0
18:01:35.323,-1.0
18:01:35.524,-1.0
18:01:35.726,-1.0
18:01:35.927,-1.0
18:01:36.128,-1.0
18:01:36.329,-1.0
18:01:36.530,-1.0
18:01:36.732,-1.0
18:01:36.933,-1.0
18:01:37.134,-1.0
18:01:37.335,-1.0
18:01:37.536,-1.0
18:01:37.737,-1.0
18:01:37.938,-1.0
18:01:38.139,-1.0
18:01:38.340,-1.0
18:01:38.541,-1.0
18:01:38.742,-1.0
18:01:38.944,-1.0
18:01:39.145,-1.0
18:01:39.346,-1.0
18:01:39.548,-1.0
18:01:39.749,-1.0
18:01:39.950,-1.0
18:01:40.151,-1.0
18:01:40.352,-1.0
18:01:40.554,-1.0
18:01:40.756,-1.0
18:01:40.959,-1.0
18:01:41.160,-1.0
18:01:41.361,-1.0
18:01:41.562,-1.0
18:01:41.763,-1.0
18:01:41.964,-1.0
18:01:42.165,-1.0
18:01:42.367,-1.0
18:01:42.568,-1.0
18:01:42.769,-1.0
18:01:42.971,-1.0
18:01:43.173,-1.0
18:01:43.374,-1.0
18:01:43.575,-1.0
18:01:43.776,-1.0
18:01:43.977,-1.0
18:01:44.178,-1.0
18:01:44.380,-1.0
18:01:44.581,-1.0
18:01:44.783,-1.0
18:01:44.985,-1.0
18:01:45.187,-1.0
18:01:45.388,-1.0
18:01:45.589,-1.0
18:01:45.790,-1.0
18:01:45.991,-1.0
18:01:46.193,-1.0
18:01:46.394,-1.0
18:01:46.596,-1.0
18:01:46.797,-1.0
18:01:46.998,-1.0
18:01:47.199,-1.0
18:01:47.400,-1.0
18:01:47.602,-1.0
18:01:47.803,-1.0
