time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
23:00:56.127,GUIDED,-35.3632621,149.1652374,2,0.00017999197007156909,0.0013863419881090522,0.02832900360226631,0.00030825583962723613,0.0003709587035700679,0.002471522893756628,0,1,-1000,0,0,0,0,0,-2,1500.0,50.0
23:00:56.328,GUIDED,-35.3632621,149.1652374,0,0.0003836435789708048,0.0014457236975431442,0.028133874759078026,0.00026961034745909274,0.00018145531066693366,0.002479548566043377,0,1,-1000,0,0,0,0,1,-1,1500.0,50.0
23:00:56.529,GUIDED,-35.3632621,149.1652374,0,0.0004169259045738727,0.001506262575276196,0.027964189648628235,0.00025255780201405287,0.0002260044275317341,0.0023187673650681973,0,1,-1000,0,0,0,0,1,-1,1500.0,50.0
23:00:56.730,GUIDED,-35.3632621,149.1652374,0,0.0004169259045738727,0.001506262575276196,0.027964189648628235,0.00025255780201405287,0.0002260044275317341,0.0023187673650681973,0,1,-1000,0,0,0,0,1,-1,1500.0,50.0
23:00:56.931,GUIDED,-35.3632621,149.1652374,0,0.0004337100253906101,0.0015544402413070202,0.027769634500145912,0.00024369813036173582,0.00021733215544372797,0.002360460814088583,0,1,-1000,0,0,0,-1,1,0,1500.0,50.0
23:00:57.132,GUIDED,-35.3632621,149.1652374,0,0.00043986891978420317,0.0015853428049013019,0.027553170919418335,0.0004065131361130625,0.00034296195372007787,0.002362643601372838,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
23:00:57.332,GUIDED,-35.3632621,149.1652375,0,0.00042349909199401736,0.0016081181820482016,0.02735886164009571,0.0003538522869348526,0.0003081193135585636,0.002272081095725298,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
23:00:57.533,GUIDED,-35.3632621,149.1652375,0,0.00042349909199401736,0.0016081181820482016,0.02735886164009571,0.0003538522869348526,0.0003081193135585636,0.002272081095725298,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
23:00:57.734,GUIDED,-35.3632621,149.1652375,0,0.00042349909199401736,0.0016081181820482016,0.02735886164009571,0.0003538522869348526,0.0003081193135585636,0.002272081095725298,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
23:00:57.935,GUIDED,-35.3632621,149.1652375,0,0.00042349909199401736,0.0016081181820482016,0.02735886164009571,0.0003538522869348526,0.0003081193135585636,0.002272081095725298,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
23:00:58.136,GUIDED,-35.3632621,149.1652375,0,0.00028904282953590155,0.0016010728431865573,0.026804259046912193,0.0002570397628005594,0.00032225128961727023,0.002393175847828388,0,1,-1000,0,0,0,-1,2,0,1500.0,50.0
23:00:58.337,GUIDED,-35.3632621,149.1652375,0,0.00021190001280047,0.0015730642480775714,0.026652660220861435,0.0003858576819766313,0.00021350450697354972,0.0021931601222604513,0,1,-1000,0,0,0,-2,2,0,1500.0,50.0
