,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
23:08:05.371,80.0,1420.0,0.0,0.0,1.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,67.1,0.1,0.0,17.0,-65.0,689.0,0.05
23:08:09.351,100.0,4070.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,56.1,0.1,0.0,52.0,-25.0,3606.0,0.05
23:08:13.312,140.0,670.0,0.0,0.0,1.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.1,0.1,0.0,5.0,89.0,2095.0,0.05
23:08:17.338,70.0,8120.0,0.0,0.0,1.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.1,0.1,0.0,24.0,-50.0,7678.0,0.05
23:08:21.842,200.0,2420.0,0.0,0.0,1.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,89.1,0.1,0.0,49.0,67.0,87.0,0.05
23:08:26.254,140.0,270.0,0.0,0.0,1.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,81.1,0.1,0.0,92.0,-65.0,3173.0,0.05
23:08:30.150,60.0,5710.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.1,0.1,0.0,92.0,40.0,1440.0,0.05
23:08:34.109,190.0,5100.0,0.0,0.0,1.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,41.0,16.0,371.0,0.05
23:08:38.032,140.0,820.0,0.0,0.0,1.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,73.0,62.0,161.0,0.05
23:08:41.957,110.0,4950.0,0.0,0.0,1.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,45.1,0.1,0.0,2.0,-89.0,7165.0,0.05
23:08:46.349,50.0,1470.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,29.1,0.1,0.0,57.0,-74.0,735.0,0.05
23:08:50.354,90.0,4370.0,0.0,0.0,1.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,86.1,0.1,0.0,11.0,-68.0,2965.0,0.05
23:08:54.253,110.0,2730.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.1,0.0,37.0,-81.0,3944.0,0.05
23:08:58.199,140.0,6840.0,0.0,0.0,1.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.1,0.1,0.0,73.0,-71.0,1103.0,0.05
23:09:02.195,60.0,4590.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.1,0.1,0.0,24.0,-37.0,4664.0,0.05
23:09:06.114,160.0,4040.0,0.0,0.0,1.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,33.0,-79.0,4493.0,0.05
23:09:10.031,90.0,3250.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.1,0.1,0.0,29.0,-78.0,721.0,0.05
23:09:13.966,80.0,440.0,0.0,0.0,1.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.1,0.1,0.0,30.0,-47.0,843.0,0.05
23:09:18.247,160.0,2460.0,0.0,0.0,1.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30.1,0.1,0.0,11.0,-12.0,3263.0,0.05
23:09:22.155,130.0,3770.0,0.0,0.0,1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,70.1,0.1,0.0,44.0,-4.0,1249.0,0.05
23:09:26.104,190.0,4400.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,36.1,0.1,0.0,14.0,-92.0,6673.0,0.05
