time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,RTL_ALT
08:06:53,-35.3632622,149.1652376,5.0,-1.0,0.6666666666666666,2.0,0.0,1.3333333333333333,-1000.3333333333334,3.3333333333333335,0.6666666666666666,0.6666666666666666,-0.001303674381536742,0.0010080012725666165,0.02210541193683942,0.0029067760527444384,0.00025056277324135107,0.0014502123619119327,AUTO,1500.0
08:06:55,-35.3632621,149.1652375,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.6666666666666666,-0.000925796494508783,0.0013656597584486008,0.021832299108306568,0.00031434193563958007,0.00024008454056456685,0.001579962942438821,AUTO,1500.0
08:06:56,-35.3632621,149.16523743333332,10.0,0.0,0.0,-1.3333333333333333,0.0,1.3333333333333333,-1025.6666666666667,3.6666666666666665,-2.6666666666666665,1.0,-0.0002951231726910919,0.0015300659385199349,0.021593134229381878,0.0033331754772613444,-0.00343510031234473,0.0018306886389230688,AUTO,14442.0
08:06:57,-35.3632621,149.1652375,233.33333333333334,0.0,0.3333333333333333,-69.0,0.0,0.0,-1125.0,-0.3333333333333333,2.6666666666666665,0.6666666666666666,0.0026052213894824186,0.0003083102637901902,0.021456504861513775,-0.000883840878183643,0.002117946006668111,0.0018818799095849197,AUTO,14442.0
08:06:59,-35.36326163333333,149.16523973333332,2941.6666666666665,7.0,40.666666666666664,-148.33333333333334,1.6666666666666667,-7.0,-994.6666666666666,-24.333333333333332,34.333333333333336,-42.0,0.0535191980501016,-0.0024650294023255506,-0.0036214861708382764,-0.02500159355501334,0.033941466361284256,-0.04154526628553867,AUTO,14442.0
08:07:01,-35.36326116666667,149.16524603333335,6008.333333333333,-3.3333333333333335,-19.666666666666668,-149.66666666666666,-0.3333333333333333,2.6666666666666665,-1002.0,9.333333333333334,-17.333333333333332,2.3333333333333335,-0.06849347800016403,-0.010713885693500439,-0.08705324431260426,0.00868669773141543,-0.018299552340370912,0.002798772300593555,AUTO,14442.0
08:07:02,-35.363261333333334,149.16523956666666,7938.666666666667,-0.3333333333333333,-56.666666666666664,-152.0,-7.333333333333333,10.666666666666666,-1003.3333333333334,66.33333333333333,15.0,2.6666666666666665,0.001566893692749242,-0.0030846784551007054,-0.08869748065869014,0.06574932237466176,0.014699247665703297,0.0038560060784220695,AUTO,203171.0
08:07:03,-35.3632615,149.1652355,9117.0,-3.0,-32.0,-154.0,-4.333333333333333,8.0,-1002.0,57.333333333333336,11.666666666666666,0.0,0.048996241142352424,0.006570880146076282,-0.08606500178575516,0.05697093655665716,0.011623689283927282,0.0005547163697580496,AUTO,203171.0
08:07:05,-35.3632624,149.1652363333333,12212.666666666666,-1.3333333333333333,11.0,-152.33333333333334,1.3333333333333333,-1.6666666666666667,-1002.0,-5.666666666666667,0.0,-19.0,-0.014124358383317789,-0.005182445670167605,-0.09829219927390416,-0.006602736966063579,-0.0005087040481157601,-0.018739753713210423,AUTO,203171.0
08:07:07,-35.363262,149.16523593333332,15328.666666666666,2.3333333333333335,-4.0,-152.66666666666666,-1.6666666666666667,0.0,-998.3333333333334,-10.666666666666666,5.0,-17.666666666666668,0.004379490700860818,0.0042647672817111015,-0.143618514140447,-0.011476531624794006,0.005017541504154603,-0.018026871606707573,AUTO,203171.0
08:07:08,-35.36326186666667,149.16523396666668,17237.333333333332,-13.0,-30.666666666666668,-141.66666666666666,-2.0,5.666666666666667,-973.0,38.0,23.666666666666668,265.3333333333333,-0.04123575364549955,0.03218469396233559,-0.07427392154932022,0.03708526740471522,0.02308568110068639,0.2661979099114736,AUTO,30026.0
08:07:09,-35.363263233333335,149.16523093333333,18216.333333333332,-24.333333333333332,-28.0,-112.0,0.3333333333333333,10.0,-958.0,100.33333333333333,-82.33333333333333,15.333333333333334,0.040030949438611664,-0.01542594221731027,0.054922062903642654,0.09982470547159512,-0.08349427084128062,0.015633144571135443,AUTO,30026.0
