time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
13:27:28.591,AUTO,-35.3632622,149.1652375,57,-0.0005439916276372969,0.0009894466493278742,0.022338613867759705,0.00038635038072243333,0.0001980747329071164,0.0015416357200592756,0,1,-1000,0,0,0,-1,0,-2,584040,584.0399780273438,0.0,1500.0
13:27:28.797,AUTO,-35.3632622,149.1652375,57,-0.0005439916276372969,0.0009894466493278742,0.022338613867759705,0.00038635038072243333,0.0001980747329071164,0.0015416357200592756,0,1,-1000,0,0,0,-1,0,-2,584040,584.0399780273438,0.0,1500.0
13:27:29.001,AUTO,-35.3632621,149.1652375,787,0.003552004462108016,0.0014024924021214247,0.02036871761083603,0.030731379985809326,-0.002136457245796919,-0.0004495444009080529,0,0,-1074,31,-1,0,0,0,-129,584820,584.8200073242188,0.0,1500.0
13:27:29.204,AUTO,-35.3632621,149.1652375,1131,0.014852594584226608,6.848663178971037e-05,0.02008717879652977,0.048017412424087524,-0.006562478374689817,0.0011668262304738164,0,0,-1032,48,-5,1,0,2,-140,585170,585.1699829101562,0.0,1500.0
13:27:29.406,AUTO,-35.363262,149.1652375,1499,0.02663382701575756,-0.0016533232992514968,0.020024212077260017,0.04643521457910538,-0.006824546959251165,0.0020811911672353745,0,0,-1013,47,-6,1,1,6,-145,585530,585.5299682617188,0.0,1500.0
13:27:29.608,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:29.811,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:30.020,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:30.227,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:30.430,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:30.634,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:30.837,AUTO,-35.363262,149.1652378,1877,0.03795468062162399,-0.003610568353906274,0.02012179233133793,0.044484302401542664,-0.008297761902213097,0.0027170456014573574,0,-1,-1005,45,-7,2,2,13,-147,585910,585.9099731445312,0.0,1500.0
13:27:31.039,AUTO,-35.3632613,149.1652414,3400,0.031034670770168304,0.018880045041441917,-0.039134323596954346,-0.1647585779428482,0.07126061618328094,-0.09246696531772614,1,-9,-990,-53,64,-78,9,54,-144,587440,587.4400024414062,0.0,1500.0
13:27:31.241,AUTO,-35.363261,149.1652441,4151,-0.027439899742603302,0.022596174851059914,-0.07369577884674072,-0.034393031150102615,-0.02513442188501358,-0.04960589483380318,5,-9,-1010,-33,-24,-50,1,44,-147,588190,588.1900024414062,0.0,1500.0
13:27:31.443,AUTO,-35.3632609,149.1652452,4534,-0.03491581231355667,0.01451747678220272,-0.08180111646652222,-0.03678427264094353,-0.02963350899517536,-0.032706793397665024,5,-7,-1003,-35,-28,-32,-2,34,-148,588570,588.5700073242188,0.0,1500.0
13:27:31.645,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:31.846,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:32.048,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:32.251,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:32.455,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:32.659,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:32.861,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:33.077,AUTO,-35.363261,149.1652459,4922,-0.049991123378276825,0.0075197103433310986,-0.0880596935749054,-0.07643557339906693,-0.0216818917542696,-0.027556436136364937,4,-7,-999,-75,-20,-27,-3,21,-148,588960,588.9599609375,0.0,1500.0
13:27:33.279,AUTO,-35.3632614,149.1652418,7220,-0.017967259511351585,-0.007508815266191959,-0.09280815720558167,0.06376753747463226,0.010806421749293804,0.004043539520353079,-6,11,-1002,64,11,3,-2,-56,-149,591260,591.260009765625,0.0,1500.0
13:27:33.482,AUTO,-35.3632615,149.1652402,7606,-0.0017708378145471215,-0.004394546616822481,-0.09227336943149567,0.06604485213756561,0.013232247903943062,0.004299630410969257,-7,11,-1003,66,14,3,-2,-57,-149,591640,591.6400146484375,0.0,1500.0
13:27:33.685,AUTO,-35.3632615,149.1652386,7995,0.014472044073045254,-0.001038895919919014,-0.09126811474561691,0.0650896206498146,0.013363686390221119,0.0047758822329342365,-7,11,-1004,65,14,4,-2,-53,-150,592030,592.0299682617188,0.0,1500.0
13:27:33.887,AUTO,-35.3632615,149.1652386,7995,0.014472044073045254,-0.001038895919919014,-0.09126811474561691,0.0650896206498146,0.013363686390221119,0.0047758822329342365,-7,11,-1004,65,14,4,-2,-53,-150,592030,592.0299682617188,0.0,1500.0
13:27:34.092,AUTO,-35.3632615,149.1652386,7995,0.014472044073045254,-0.001038895919919014,-0.09126811474561691,0.0650896206498146,0.013363686390221119,0.0047758822329342365,-7,11,-1004,65,14,4,-2,-53,-150,592030,592.0299682617188,0.0,1500.0
