,A.BRAKE1
17:52:28.114,-1
17:52:28.328,-1
17:52:28.530,-1
17:52:28.735,-1
17:52:28.937,-1
17:52:29.142,-1
17:52:29.349,-1
17:52:29.556,-1
17:52:29.763,-1
17:52:29.964,-1
17:52:30.167,-1
17:52:30.369,-1
17:52:30.577,-1
17:52:30.779,-1
17:52:30.983,-1
17:52:31.187,-1
17:52:31.390,-1
17:52:31.595,-1
17:52:31.799,-1
17:52:32.001,-1
17:52:32.203,-1
17:52:32.418,-1
17:52:32.621,-1
17:52:32.825,-1
17:52:33.027,-1
17:52:33.229,-1
17:52:33.431,-1
17:52:33.633,-1
17:52:33.837,-1
17:52:34.039,-1
17:52:34.241,-1
17:52:34.444,-1
17:52:34.649,-1
17:52:34.853,-1
17:52:35.055,-1
17:52:35.256,-1
17:52:35.459,-1
17:52:35.661,-1
17:52:35.863,-1
17:52:36.065,-1
17:52:36.269,-1
17:52:36.471,-1
17:52:36.677,-1
17:52:36.878,-1
17:52:37.081,-1
17:52:37.283,-1
17:52:41.062,-1
17:52:41.268,-1
17:52:41.470,-1
17:52:41.671,-1
17:52:41.886,-1
17:52:42.088,-1
17:52:42.291,-1
17:52:42.497,-1
17:52:42.699,-1
17:52:42.901,-1
17:52:43.105,-1
17:52:43.310,-1
17:52:43.521,-1
17:52:43.723,-1
17:52:43.927,-1
17:52:44.130,-1
17:52:44.334,-1
17:52:44.536,-1
17:52:44.739,-1
17:52:44.944,-1
17:52:45.147,-1
17:52:45.349,-1
17:52:45.552,-1
17:52:45.753,-1
17:52:45.956,-1
17:52:46.160,-1
17:52:46.363,-1
17:52:46.566,-1
17:52:46.769,-1
17:52:46.974,-1
17:52:47.176,-1
17:52:47.380,-1
17:52:47.588,-1
17:52:47.791,-1
17:52:47.993,-1
17:52:48.194,-1
17:52:48.397,-1
17:52:48.598,-1
17:52:48.800,-1
17:52:49.002,-1
17:52:49.204,-1
17:52:49.407,-1
17:52:49.610,-1
17:52:49.813,-1
17:52:50.015,-1
17:52:50.217,-1
17:52:50.422,-1
17:52:50.626,-1
17:52:50.828,-1
17:52:51.032,-1
17:52:51.236,-1
17:52:51.439,-1
17:52:51.643,-1
17:52:51.848,-1
17:52:52.054,-1
17:52:52.255,-1
17:52:52.459,-1
17:52:52.661,-1
17:52:52.865,-1
17:52:53.068,-1
17:52:53.272,-1
17:52:53.475,-1
17:52:53.677,-1
17:52:53.881,-1
17:52:54.082,-1
17:52:54.285,-1
17:52:54.487,-1
17:52:54.691,-1
17:52:54.894,-1
17:52:55.098,-1
17:52:55.300,-1
17:52:55.503,-1
17:52:55.706,-1
17:52:55.910,-1
17:52:56.111,-1
17:52:56.316,-1
17:52:56.521,-1
17:52:56.726,-1
17:52:56.929,-1
17:52:57.131,-1
17:52:57.334,-1
17:52:57.536,-1
17:52:57.739,-1
17:52:57.940,-1
17:52:58.143,-1
17:52:58.345,-1
17:52:58.549,-1
17:52:58.753,-1
17:52:58.956,-1
17:52:59.157,-1
17:52:59.360,-1
17:52:59.563,-1
17:52:59.766,-1
17:52:59.968,-1
17:53:00.169,-1
17:53:00.376,-1
17:53:00.580,-1
17:53:00.785,-1
17:53:00.988,-1
17:53:01.190,-1
17:53:01.393,-1
17:53:01.595,-1
17:53:01.805,-1
17:53:02.010,-1
17:53:02.214,-1
17:53:02.418,-1
17:53:02.619,-1
17:53:02.825,-1
17:53:03.027,-1
17:53:03.229,-1
17:53:03.431,-1
17:53:03.633,-1
17:53:03.836,-1
17:53:04.047,-1
17:53:04.252,-1
17:53:04.453,-1
17:53:04.658,-1
17:53:04.859,-1
17:53:05.064,-1
17:53:05.267,-1
17:53:05.531,-1
17:53:05.737,-1
17:53:05.941,-1
17:53:06.158,-1
17:53:06.408,-1
17:53:06.612,-1
17:53:06.814,-1
17:53:07.016,-1
17:53:07.220,-1
17:53:07.421,-1
17:53:07.625,-1
17:53:07.827,-1
17:53:08.030,-1
17:53:08.231,-1
17:53:08.436,-1
17:53:08.642,-1
17:53:08.846,-1
17:53:09.050,-1
17:53:09.253,-1
17:53:09.455,-1
17:53:09.660,-1
17:53:09.880,-1
17:53:10.134,-1
17:53:10.346,-1
17:53:10.575,-1
17:53:10.807,-1
17:53:11.024,-1
17:53:11.226,-1
17:53:11.434,-1
17:53:11.636,-1
17:53:11.838,-1
17:53:12.044,-1
17:53:12.248,-1
17:53:12.457,-1
17:53:12.660,-1
17:53:12.862,-1
17:53:13.066,-1
17:53:16.859,-1
17:53:17.061,-1
17:53:17.262,-1
17:53:17.467,-1
17:53:17.670,-1
17:53:17.875,-1
17:53:18.077,-1
17:53:18.317,-1
17:53:18.532,-1
17:53:18.750,-1
17:53:18.969,-1
17:53:19.201,-1
17:53:19.506,-1
17:53:19.731,-1
17:53:19.940,-1
17:53:20.221,-1
17:53:20.425,-1
17:53:20.631,-1
17:53:20.833,-1
17:53:21.039,-1
17:53:21.242,-1
17:53:21.445,-1
17:53:21.650,-1
17:53:21.854,-1
17:53:22.056,-1
17:53:22.258,-1
17:53:22.459,-1
17:53:22.664,-1
17:53:22.869,-1
17:53:23.072,-1
17:53:23.275,-1
17:53:23.496,-1
17:53:23.710,-1
17:53:23.934,-1
17:53:24.149,-1
17:53:24.430,-1
17:53:24.657,-1
17:53:24.861,-1
17:53:25.066,-1
17:53:25.292,-1
17:53:25.511,-1
17:53:25.758,-1
17:53:25.965,-1
17:53:26.168,-1
17:53:26.373,-1
17:53:26.575,-1
17:53:26.778,-1
17:53:26.981,-1
17:53:27.185,-1
17:53:27.388,-1
17:53:27.589,1
17:53:27.791,1
17:53:27.995,1
17:53:28.198,1
17:53:28.399,1
17:53:28.601,1
17:53:28.802,1
17:53:29.007,1
17:53:29.226,1
17:53:29.456,1
17:53:29.694,1
17:53:29.921,-1
17:53:30.146,-1
17:53:30.416,-1
17:53:30.633,-1
17:53:30.858,-1
17:53:31.066,-1
17:53:31.271,-1
17:53:31.475,-1
17:53:31.679,-1
17:53:31.885,-1
17:53:32.086,-1
17:53:32.288,-1
17:53:32.489,-1
17:53:32.692,-1
17:53:32.895,-1
17:53:33.097,-1
17:53:33.299,-1
17:53:33.501,-1
17:53:33.703,-1
17:53:33.906,-1
17:53:34.109,-1
17:53:34.313,-1
17:53:34.515,-1
17:53:34.717,-1
17:53:34.918,-1
17:53:35.123,-1
17:53:35.341,-1
17:53:35.559,-1
17:53:35.834,-1
17:53:36.061,-1
17:53:36.385,-1
17:53:36.669,-1
17:53:36.875,-1
17:53:37.080,-1
17:53:37.284,-1
17:53:37.487,-1
17:53:37.689,-1
17:53:37.892,-1
17:53:38.093,-1
17:53:38.295,-1
17:53:38.499,-1
17:53:38.702,-1
17:53:38.907,-1
17:53:39.113,-1
17:53:39.315,-1
17:53:39.519,-1
17:53:39.722,-1
17:53:39.932,-1
17:53:40.134,-1
17:53:40.349,-1
17:53:40.557,-1
17:53:40.770,-1
17:53:40.980,-1
17:53:41.188,-1
17:53:41.391,-1
17:53:41.593,-1
17:53:41.800,-1
17:53:42.002,1
17:53:42.204,1
17:53:42.409,1
17:53:42.615,1
17:53:42.819,1
17:53:43.020,1
17:53:43.225,1
17:53:43.429,1
17:53:43.636,1
17:53:43.838,-1
17:53:44.044,-1
17:53:44.245,-1
17:53:44.449,-1
17:53:44.661,-1
17:53:44.873,-1
17:53:45.085,-1
17:53:45.288,-1
17:53:45.493,-1
17:53:45.701,-1
17:53:45.909,-1
17:53:46.115,-1
17:53:46.318,-1
17:53:46.521,-1
17:53:46.723,-1
17:53:46.927,-1
17:53:47.128,-1
17:53:47.330,-1
17:53:47.542,-1
17:53:47.744,-1
17:53:47.947,-1
17:53:48.151,-1
17:53:48.356,-1
17:53:48.559,-1
17:53:48.761,-1
17:53:48.963,-1
17:53:52.748,-1
17:53:52.952,-1
17:53:53.155,-1
17:53:53.357,-1
17:53:53.561,-1
17:53:53.770,-1
17:53:53.976,-1
17:53:54.178,-1
17:53:54.382,-1
17:53:54.590,-1
17:53:54.791,-1
17:53:55.002,-1
17:53:55.208,-1
17:53:55.415,-1
17:53:55.686,-1
17:53:55.895,-1
17:53:56.130,-1
17:53:56.353,-1
17:53:56.588,-1
17:53:56.790,-1
17:53:56.993,-1
17:53:57.197,-1
17:53:57.403,-1
17:53:57.606,1
17:53:57.811,1
17:53:58.015,1
17:53:58.225,1
17:53:58.428,1
17:53:58.635,1
17:53:58.840,1
17:53:59.048,1
17:53:59.253,1
17:53:59.454,1
17:53:59.657,-1
17:53:59.860,-1
17:54:00.105,-1
17:54:00.332,-1
17:54:00.545,-1
17:54:00.757,-1
17:54:00.983,-1
17:54:01.187,-1
17:54:01.395,-1
17:54:01.606,-1
17:54:01.835,-1
17:54:02.037,-1
17:54:02.243,-1
17:54:02.446,-1
17:54:02.649,-1
17:54:02.853,-1
17:54:03.059,-1
17:54:03.261,-1
17:54:03.465,-1
17:54:03.667,-1
17:54:03.869,-1
17:54:04.072,-1
17:54:04.276,-1
17:54:04.480,-1
17:54:04.682,-1
17:54:04.890,-1
17:54:05.093,-1
17:54:05.295,-1
17:54:05.508,-1
17:54:05.725,-1
17:54:05.934,-1
17:54:06.147,-1
17:54:06.390,-1
17:54:06.606,-1
17:54:06.815,-1
17:54:07.020,-1
17:54:07.223,-1
17:54:07.426,-1
17:54:07.627,-1
17:54:07.834,-1
17:54:08.037,-1
17:54:08.238,-1
17:54:08.439,-1
17:54:08.646,-1
17:54:08.849,-1
17:54:09.056,-1
17:54:09.258,-1
17:54:09.462,1
17:54:09.663,1
17:54:09.884,1
17:54:10.086,1
17:54:10.292,1
17:54:10.500,1
17:54:10.709,1
17:54:10.911,1
17:54:11.115,1
17:54:11.332,1
17:54:11.538,-1
17:54:11.789,-1
17:54:12.007,-1
17:54:12.217,-1
17:54:12.518,-1
17:54:12.738,-1
17:54:12.959,-1
17:54:13.161,-1
17:54:13.365,-1
17:54:13.570,-1
17:54:13.774,-1
17:54:13.978,-1
17:54:14.181,-1
