,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
17:53:02.308,1.7,0.1,201.0,0.0,0.1,0.0,0.0,0.0,120.0,0.0,79.0,100.0,3.0,10.0,0.0,42.0,111.0,0.0,0.0,88.0,8.0,0.0,0.0,1.0,35.0
17:53:06.611,1.3,0.1,26.0,5000.0,0.1,0.0,0.0,130.0,80.0,20.0,33.0,100.0,11.0,117.0,54.0,6.0,14.0,112.0,103.0,120.0,37.0,0.0,0.0,1.0,50.0
17:53:10.990,0.4,0.1,60.0,1508.0,0.1,0.0,0.0,50.0,80.0,0.0,0.0,67.0,6.0,120.0,120.0,120.0,98.0,42.0,0.0,0.0,10.0,70.0,0.0,1.0,35.0
17:53:20.244,0.0,0.1,250.0,5000.0,0.1,0.0,0.0,130.0,0.0,0.0,100.0,90.0,24.0,0.0,12.0,80.0,0.0,0.0,120.0,44.0,42.0,105.0,0.0,1.0,25.0
17:53:26.046,0.0,0.1,197.0,0.0,0.1,0.0,0.0,70.0,30.0,150.0,16.0,100.0,40.0,41.0,20.0,75.0,0.0,3.0,83.0,68.0,0.0,49.0,0.0,1.0,20.0
17:53:32.177,0.0,0.1,250.0,4044.0,0.1,0.0,0.0,70.0,50.0,60.0,66.0,0.0,30.0,35.0,38.0,0.0,120.0,0.0,0.0,79.0,80.0,83.0,0.0,1.0,45.0
17:53:36.868,0.2,0.1,244.0,2418.0,0.1,0.0,0.0,80.0,130.0,250.0,88.0,0.0,20.0,111.0,120.0,0.0,107.0,96.0,65.0,120.0,82.0,120.0,0.0,1.0,35.0
17:53:48.218,0.7,0.1,223.0,5000.0,0.1,0.0,0.0,120.0,10.0,250.0,0.0,39.0,5.0,34.0,15.0,120.0,114.0,0.0,73.0,73.0,110.0,25.0,0.0,1.0,30.0
17:53:56.876,0.0,0.1,105.0,5000.0,0.1,0.0,0.0,130.0,130.0,220.0,71.0,0.0,1.0,0.0,115.0,116.0,53.0,64.0,41.0,64.0,120.0,0.0,0.0,1.0,30.0
17:54:02.320,0.3,0.1,149.0,2403.0,0.1,0.0,0.0,0.0,130.0,0.0,0.0,24.0,40.0,120.0,120.0,102.0,0.0,0.0,0.0,11.0,48.0,34.0,0.0,1.0,20.0
17:54:08.161,1.2,0.1,139.0,3842.0,0.1,0.0,0.0,50.0,0.0,250.0,67.0,100.0,30.0,0.0,6.0,81.0,108.0,87.0,22.0,79.0,75.0,113.0,0.0,1.0,30.0
17:54:14.104,1.6,0.1,141.0,2815.0,0.1,0.0,0.0,100.0,70.0,210.0,67.0,0.0,0.0,68.0,120.0,120.0,47.0,34.0,27.0,27.0,120.0,120.0,0.0,1.0,10.0
