,A.LAND1
11:08:47.123,-1.0
11:08:47.324,-1.0
11:08:47.528,-1.0
11:08:47.730,-1.0
11:08:47.932,-1.0
11:08:48.135,-1.0
11:08:48.337,-1.0
11:08:48.540,-1.0
11:08:48.742,-1.0
11:08:48.945,-1.0
11:08:49.146,-1.0
11:08:49.348,-1.0
11:08:49.552,-1.0
11:08:49.755,-1.0
11:08:49.957,-1.0
11:08:50.160,-1.0
11:08:50.362,-1.0
11:08:50.565,-1.0
11:08:50.769,-1.0
11:08:50.972,-1.0
11:08:51.176,-1.0
11:08:51.377,-1.0
11:08:51.579,-1.0
11:08:51.781,-1.0
11:08:51.986,-1.0
11:08:52.188,-1.0
11:08:52.389,-1.0
11:08:52.592,-1.0
11:08:52.794,-1.0
11:08:52.996,-1.0
11:08:53.198,-1.0
11:08:53.400,-1.0
11:08:53.602,-1.0
11:08:53.804,-1.0
11:08:54.006,-1.0
11:08:54.208,-1.0
11:08:54.410,-1.0
11:08:54.612,-1.0
11:08:54.814,-1.0
11:08:55.017,-1.0
11:08:55.218,-1.0
11:08:55.420,-1.0
11:08:55.622,-1.0
11:08:55.823,-1.0
11:08:56.029,-1.0
11:08:56.232,-1.0
11:08:56.434,-1.0
11:08:56.635,-1.0
11:08:56.837,-1.0
11:08:57.041,-1.0
11:08:57.243,-1.0
11:08:57.444,-1.0
11:08:57.647,-1.0
11:08:57.849,-1.0
11:08:58.050,-1.0
11:08:58.254,-1.0
11:08:58.456,-1.0
11:08:58.660,-1.0
11:08:58.861,-1.0
11:08:59.063,-1.0
11:08:59.265,-1.0
11:08:59.469,-1.0
11:08:59.674,-1.0
11:08:59.876,-1.0
11:09:00.079,-1.0
11:09:00.284,-1.0
11:09:00.487,-1.0
11:09:00.694,-1.0
11:09:00.898,-1.0
11:09:01.100,-1.0
11:09:01.301,-1.0
11:09:01.503,-1.0
11:09:01.704,-1.0
11:09:01.906,-1.0
11:09:02.110,-1.0
11:09:02.313,-1.0
11:09:02.515,-1.0
11:09:02.716,-1.0
11:09:02.919,-1.0
11:09:03.121,-1.0
11:09:03.322,-1.0
11:09:03.527,-1.0
11:09:03.729,-1.0
11:09:03.930,-1.0
11:09:04.137,-1.0
11:09:04.341,-1.0
11:09:04.545,-1.0
11:09:04.746,-1.0
11:09:04.951,-1.0
11:09:05.154,-1.0
11:09:05.356,-1.0
11:09:05.559,-1.0
11:09:05.760,-1.0
11:09:05.965,-1.0
