time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:08:47.122,0,28,-1,1,-1
11:08:47.324,0,25,-1,1,-1
11:08:47.525,0,25,-1,1,-1
11:08:47.729,0,25,-1,1,-1
11:08:47.931,0,25,-1,1,-1
11:08:48.135,0,25,-1,1,-1
11:08:48.336,0,25,-1,1,-1
11:08:48.540,0,25,-1,1,-1
11:08:48.741,0,25,-1,1,-1
11:08:48.944,0,22,-2,1,0
11:08:49.146,0,7,-2,3,0
11:08:49.348,0,5,-2,2,0
11:08:49.551,0,5,-2,2,0
11:08:49.753,0,5,-2,2,0
11:08:49.956,0,5,-2,2,0
11:08:50.157,0,5,-2,2,0
11:08:50.361,0,5,-2,2,0
11:08:50.563,0,5,-2,2,0
11:08:50.767,0,5,-2,2,0
11:08:50.970,0,1,0,0,0
11:08:51.173,0,1,0,0,0
11:08:51.377,0,1,0,0,0
11:08:51.578,0,1,0,0,0
11:08:51.781,0,1,0,0,0
11:08:51.983,0,1,0,0,0
11:08:52.188,0,1,0,0,0
11:08:52.389,0,1,0,0,0
11:08:52.591,0,1,0,0,0
11:08:52.793,0,1,0,0,0
11:08:52.996,0,1,0,0,0
11:08:53.197,0,65,0,0,-40
11:08:53.399,0,65,0,0,-40
11:08:53.601,0,65,0,0,-40
11:08:53.803,0,65,0,0,-40
11:08:54.005,0,65,0,0,-40
11:08:54.207,0,65,0,0,-40
11:08:54.410,0,65,0,0,-40
11:08:54.612,0,65,0,0,-40
11:08:54.813,0,65,0,0,-40
11:08:55.016,0,1415,1,5,-144
11:08:55.218,0,2561,4,30,-148
11:08:55.420,0,2561,4,30,-148
11:08:55.621,0,2561,4,30,-148
11:08:55.823,0,2561,4,30,-148
11:08:56.028,0,2561,4,30,-148
11:08:56.230,0,2561,4,30,-148
11:08:56.434,0,2561,4,30,-148
11:08:56.635,0,2561,4,30,-148
11:08:56.837,0,2561,4,30,-148
11:08:57.039,0,5085,10,25,-149
11:08:57.242,0,5469,9,11,-148
11:08:57.444,0,5469,9,11,-148
11:08:57.645,0,5469,9,11,-148
11:08:57.848,0,5469,9,11,-148
11:08:58.050,0,5469,9,11,-148
11:08:58.252,0,5469,9,11,-148
11:08:58.456,0,5469,9,11,-148
11:08:58.660,0,5469,9,11,-148
11:08:58.861,0,7386,-16,-67,-148
11:08:59.063,0,8154,-27,-70,-150
11:08:59.264,0,8542,-33,-64,-151
11:08:59.468,0,8542,-33,-64,-151
11:08:59.674,0,8542,-33,-64,-151
11:08:59.875,0,8542,-33,-64,-151
11:09:00.078,0,8542,-33,-64,-151
11:09:00.282,0,8542,-33,-64,-151
11:09:00.485,0,8542,-33,-64,-151
11:09:00.694,0,8542,-33,-64,-151
11:09:00.896,0,10105,-40,-8,-151
11:09:01.099,0,11278,1,31,-150
11:09:01.301,0,11667,23,43,-149
11:09:01.502,0,11667,23,43,-149
11:09:01.704,0,11667,23,43,-149
11:09:01.906,0,11667,23,43,-149
11:09:02.108,0,11667,23,43,-149
11:09:02.312,0,11667,23,43,-149
11:09:02.514,0,11667,23,43,-149
11:09:02.716,0,11667,23,43,-149
11:09:02.918,0,13551,63,18,-151
11:09:03.121,0,14335,35,-15,-153
11:09:03.322,0,14730,19,-28,-153
11:09:03.523,0,14730,19,-28,-153
11:09:03.728,0,14730,19,-28,-153
11:09:03.930,0,14730,19,-28,-153
11:09:04.133,0,14730,19,-28,-153
11:09:04.339,0,14730,19,-28,-153
11:09:04.542,0,14730,19,-28,-153
