,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
14:48:20.931,1.1,0.1,144.0,2436.0,0.1,0.0,0.0,40.0,80.0,250.0,12.0,11.0,7.0,13.0,3.0,34.0,21.0,2.0,27.0,38.0,3.0,57.0,0.0,1.0,40.0
14:48:25.913,0.5,0.1,46.0,187.0,0.1,0.0,0.0,70.0,80.0,100.0,94.0,15.0,18.0,63.0,69.0,13.0,68.0,98.0,49.0,71.0,110.0,23.0,0.0,1.0,15.0
14:48:30.441,0.9,0.1,152.0,461.0,0.1,0.0,0.0,50.0,10.0,190.0,71.0,19.0,5.0,86.0,114.0,21.0,57.0,23.0,83.0,39.0,12.0,84.0,0.0,1.0,25.0
14:48:35.917,0.5,0.1,101.0,446.0,0.1,0.0,0.0,50.0,120.0,160.0,38.0,50.0,28.0,25.0,29.0,17.0,91.0,83.0,42.0,19.0,10.0,38.0,0.0,1.0,25.0
14:48:40.713,0.7,0.1,103.0,378.0,0.1,0.0,0.0,70.0,20.0,10.0,74.0,11.0,3.0,31.0,65.0,68.0,15.0,8.0,13.0,45.0,57.0,57.0,0.0,1.0,35.0
14:48:45.636,0.7,0.1,113.0,2765.0,0.1,0.0,0.0,70.0,40.0,190.0,29.0,47.0,26.0,92.0,70.0,100.0,43.0,80.0,54.0,17.0,49.0,12.0,0.0,1.0,15.0
14:48:50.133,0.4,0.1,63.0,1767.0,0.1,0.0,0.0,20.0,100.0,30.0,15.0,51.0,19.0,74.0,91.0,50.0,41.0,34.0,12.0,38.0,8.0,83.0,0.0,1.0,15.0
14:48:55.106,0.7,0.1,54.0,2525.0,0.1,0.0,0.0,50.0,10.0,190.0,6.0,77.0,4.0,54.0,3.0,67.0,105.0,13.0,30.0,83.0,60.0,66.0,0.0,1.0,15.0
14:48:59.011,0.5,0.1,89.0,752.0,0.1,0.0,0.0,70.0,120.0,80.0,82.0,71.0,30.0,107.0,30.0,67.0,15.0,21.0,7.0,83.0,74.0,50.0,0.0,1.0,40.0
14:49:03.017,0.5,0.1,31.0,3099.0,0.1,0.0,0.0,10.0,50.0,130.0,77.0,89.0,9.0,67.0,56.0,39.0,30.0,11.0,7.0,82.0,2.0,69.0,0.0,1.0,30.0
14:49:07.036,0.5,0.1,43.0,1379.0,0.1,0.0,0.0,40.0,100.0,80.0,28.0,21.0,30.0,34.0,66.0,5.0,43.0,9.0,80.0,35.0,42.0,27.0,0.0,1.0,20.0
14:49:10.995,1.3,0.1,84.0,323.0,0.1,0.0,0.0,40.0,10.0,20.0,64.0,31.0,13.0,13.0,34.0,3.0,14.0,66.0,30.0,33.0,25.0,114.0,0.0,1.0,25.0
14:49:15.974,1.9,0.1,221.0,1099.0,0.1,0.0,0.0,50.0,20.0,30.0,95.0,4.0,13.0,49.0,25.0,23.0,3.0,98.0,19.0,27.0,7.0,107.0,0.0,1.0,25.0
14:49:20.471,0.4,0.1,199.0,1565.0,0.1,0.0,0.0,130.0,50.0,240.0,48.0,47.0,23.0,83.0,23.0,84.0,60.0,62.0,5.0,13.0,27.0,23.0,0.0,1.0,15.0
14:49:25.964,0.7,0.1,236.0,1364.0,0.1,0.0,0.0,10.0,10.0,20.0,16.0,41.0,31.0,34.0,103.0,27.0,68.0,49.0,75.0,3.0,95.0,13.0,0.0,1.0,30.0
14:49:30.429,0.4,0.1,29.0,723.0,0.1,0.0,0.0,40.0,40.0,80.0,78.0,80.0,13.0,29.0,30.0,81.0,11.0,15.0,76.0,82.0,12.0,7.0,0.0,1.0,35.0
14:49:36.055,0.5,0.1,144.0,1166.0,0.1,0.0,0.0,10.0,80.0,120.0,11.0,68.0,25.0,37.0,113.0,53.0,34.0,38.0,25.0,56.0,2.0,9.0,0.0,1.0,45.0
14:49:40.976,0.4,0.1,209.0,257.0,0.1,0.0,0.0,40.0,70.0,80.0,95.0,38.0,7.0,27.0,120.0,11.0,61.0,25.0,6.0,13.0,27.0,17.0,0.0,1.0,35.0
14:49:45.950,1.3,0.1,219.0,3698.0,0.1,0.0,0.0,20.0,40.0,190.0,53.0,37.0,7.0,17.0,27.0,85.0,29.0,12.0,75.0,3.0,3.0,66.0,0.0,1.0,20.0
14:49:50.431,1.9,0.1,129.0,194.0,0.1,0.0,0.0,40.0,40.0,110.0,11.0,35.0,17.0,58.0,42.0,27.0,25.0,90.0,45.0,29.0,21.0,8.0,0.0,1.0,30.0
14:49:56.251,0.4,0.1,74.0,2658.0,0.1,0.0,0.0,10.0,70.0,110.0,29.0,63.0,3.0,80.0,2.0,83.0,37.0,90.0,15.0,19.0,66.0,34.0,0.0,1.0,40.0
14:50:03.313,1.8,0.1,179.0,764.0,0.1,0.0,0.0,40.0,40.0,110.0,8.0,35.0,12.0,39.0,80.0,6.0,4.0,78.0,45.0,77.0,98.0,92.0,0.0,1.0,15.0
14:50:07.438,1.7,0.1,107.0,1695.0,0.1,0.0,0.0,130.0,20.0,160.0,44.0,44.0,7.0,83.0,38.0,45.0,10.0,68.0,4.0,3.0,6.0,17.0,0.0,1.0,40.0
14:50:11.891,0.5,0.1,124.0,2417.0,0.1,0.0,0.0,40.0,50.0,60.0,15.0,10.0,21.0,29.0,62.0,34.0,35.0,82.0,53.0,76.0,57.0,14.0,0.0,1.0,25.0
14:50:16.437,0.4,0.1,69.0,2101.0,0.1,0.0,0.0,40.0,20.0,130.0,55.0,15.0,2.0,86.0,42.0,2.0,23.0,6.0,90.0,17.0,25.0,85.0,0.0,1.0,25.0
14:50:21.951,0.3,0.1,141.0,4254.0,0.1,0.0,0.0,70.0,40.0,150.0,28.0,8.0,33.0,100.0,6.0,49.0,3.0,49.0,25.0,10.0,27.0,49.0,0.0,1.0,30.0
14:50:26.438,0.7,0.1,47.0,830.0,0.1,0.0,0.0,70.0,20.0,110.0,2.0,11.0,10.0,97.0,6.0,99.0,53.0,35.0,13.0,2.0,83.0,43.0,0.0,1.0,50.0
14:50:32.018,0.2,0.1,179.0,781.0,0.1,0.0,0.0,40.0,70.0,110.0,21.0,58.0,9.0,10.0,60.0,57.0,91.0,95.0,5.0,38.0,90.0,62.0,0.0,1.0,25.0
14:50:37.250,1.1,0.1,112.0,1919.0,0.1,0.0,0.0,70.0,70.0,220.0,52.0,16.0,12.0,41.0,80.0,68.0,29.0,11.0,34.0,68.0,54.0,21.0,0.0,1.0,20.0
14:50:41.249,0.3,0.1,72.0,2426.0,0.1,0.0,0.0,120.0,20.0,40.0,32.0,63.0,9.0,17.0,21.0,83.0,21.0,14.0,7.0,90.0,19.0,68.0,0.0,1.0,25.0
14:50:45.974,1.8,0.1,176.0,133.0,0.1,0.0,0.0,100.0,40.0,160.0,35.0,21.0,12.0,106.0,80.0,38.0,27.0,25.0,33.0,15.0,12.0,19.0,0.0,1.0,40.0
14:50:50.371,0.5,0.1,41.0,1292.0,0.1,0.0,0.0,10.0,50.0,220.0,75.0,35.0,28.0,66.0,82.0,8.0,34.0,37.0,54.0,30.0,81.0,88.0,0.0,1.0,35.0
14:50:55.586,0.4,0.1,42.0,2848.0,0.1,0.0,0.0,20.0,20.0,190.0,32.0,69.0,13.0,82.0,63.0,53.0,78.0,70.0,60.0,14.0,12.0,17.0,0.0,1.0,15.0
14:51:00.108,0.7,0.1,101.0,1837.0,0.1,0.0,0.0,70.0,70.0,20.0,41.0,31.0,4.0,29.0,49.0,25.0,29.0,86.0,23.0,15.0,25.0,80.0,0.0,1.0,35.0
14:51:05.045,1.3,0.1,29.0,4121.0,0.1,0.0,0.0,20.0,40.0,60.0,45.0,13.0,4.0,11.0,15.0,49.0,23.0,21.0,53.0,27.0,67.0,107.0,0.0,1.0,45.0
