,A.BRAKE1
14:47:49.258,-1
14:47:49.459,-1
14:47:49.660,-1
14:47:49.861,-1
14:47:50.062,-1
14:47:50.263,-1
14:47:50.464,-1
14:47:50.665,-1
14:47:50.866,-1
14:47:51.067,-1
14:47:51.268,-1
14:47:51.470,-1
14:47:51.671,-1
14:47:51.872,-1
14:47:52.072,-1
14:47:52.273,-1
14:47:52.474,-1
14:47:52.675,-1
14:47:52.876,-1
14:47:53.078,-1
14:47:53.278,-1
14:47:53.479,-1
14:47:53.680,-1
14:47:53.882,-1
14:47:54.083,-1
14:47:54.284,-1
14:47:54.485,-1
14:47:54.685,-1
14:47:54.886,-1
14:47:55.087,-1
14:47:55.288,-1
14:47:55.490,-1
14:47:55.691,-1
14:47:55.892,-1
14:47:56.093,-1
14:47:56.294,-1
14:47:56.496,-1
14:47:56.697,-1
14:47:56.898,-1
14:47:57.098,-1
14:47:57.300,-1
14:47:57.500,-1
14:47:57.701,-1
14:47:57.903,-1
14:47:58.104,-1
14:47:58.305,-1
14:47:58.505,-1
14:47:58.706,-1
14:47:58.907,-1
14:47:59.109,-1
14:47:59.310,-1
14:47:59.512,-1
14:47:59.712,-1
14:47:59.913,-1
14:48:00.114,-1
14:48:00.315,-1
14:48:00.516,-1
14:48:00.717,-1
14:48:00.917,-1
14:48:01.118,-1
14:48:01.320,-1
14:48:01.522,-1
14:48:01.723,-1
14:48:01.924,-1
14:48:02.124,-1
14:48:02.325,-1
14:48:02.526,-1
14:48:02.727,-1
14:48:02.927,-1
14:48:03.128,-1
14:48:03.329,-1
14:48:03.530,-1
14:48:03.731,-1
14:48:03.932,-1
14:48:04.133,-1
14:48:04.333,-1
14:48:04.534,-1
14:48:04.735,-1
14:48:04.936,-1
14:48:05.137,-1
14:48:05.338,-1
14:48:05.539,-1
14:48:05.740,-1
14:48:05.941,-1
14:48:06.142,-1
14:48:06.343,-1
14:48:06.544,-1
14:48:06.745,-1
14:48:06.946,-1
14:48:07.147,-1
14:48:07.349,-1
14:48:07.551,-1
14:48:07.752,-1
14:48:07.952,-1
14:48:08.153,-1
14:48:08.353,-1
14:48:08.554,-1
14:48:08.755,-1
14:48:08.955,-1
14:48:09.156,-1
14:48:09.359,-1
14:48:09.560,-1
14:48:09.761,-1
14:48:09.962,-1
14:48:10.163,-1
14:48:10.364,-1
14:48:10.565,-1
14:48:10.766,-1
14:48:10.967,-1
14:48:11.168,-1
14:48:11.370,-1
14:48:11.571,-1
14:48:11.772,-1
14:48:11.974,-1
14:48:12.174,-1
14:48:12.375,-1
14:48:12.577,-1
14:48:12.777,-1
14:48:12.978,-1
14:48:13.179,-1
14:48:13.380,-1
14:48:13.581,-1
14:48:13.782,-1
14:48:13.983,-1
14:48:14.184,-1
14:48:14.385,-1
14:48:14.586,-1
14:48:14.787,-1
14:48:14.987,-1
14:48:15.188,-1
14:48:15.390,-1
14:48:15.592,-1
14:48:15.793,-1
14:48:15.995,-1
14:48:16.195,-1
14:48:16.396,-1
14:48:16.597,-1
14:48:16.798,-1
14:48:16.999,-1
14:48:17.201,-1
14:48:17.403,-1
14:48:17.606,-1
14:48:17.807,-1
14:48:18.008,-1
14:48:18.209,-1
14:48:18.410,-1
14:48:18.611,-1
14:48:18.812,-1
14:48:19.015,-1
14:48:19.217,-1
14:48:19.418,-1
14:48:19.619,-1
14:48:19.820,-1
14:48:20.046,-1
14:48:20.251,-1
14:48:20.453,-1
14:48:20.654,-1
14:48:20.856,-1
14:48:21.058,-1
14:48:21.259,-1
14:48:21.459,-1
14:48:21.660,-1
14:48:21.861,-1
14:48:22.062,-1
14:48:22.263,-1
14:48:22.464,-1
14:48:22.665,-1
14:48:22.866,-1
14:48:23.067,-1
14:48:23.268,-1
14:48:23.469,-1
14:48:23.670,-1
14:48:23.871,-1
14:48:24.072,-1
14:48:24.273,-1
14:48:24.474,-1
14:48:24.676,-1
14:48:24.877,-1
14:48:25.078,-1
14:48:25.282,-1
14:48:25.483,-1
14:48:25.685,-1
14:48:25.887,-1
14:48:26.088,-1
14:48:26.289,-1
14:48:26.490,-1
14:48:26.691,-1
14:48:26.891,-1
14:48:27.093,-1
14:48:27.294,-1
14:48:27.495,-1
14:48:27.695,-1
14:48:27.896,-1
14:48:28.097,-1
14:48:28.300,-1
14:48:28.501,-1
14:48:28.702,-1
14:48:28.903,-1
