,A.RTL3
16:36:28.713,-1.0
16:36:28.915,-1.0
16:36:29.122,-1.0
16:36:29.324,-1.0
16:36:29.529,-1.0
16:36:29.731,-1.0
16:36:29.933,-1.0
16:36:30.137,-1.0
16:36:30.339,-1.0
16:36:30.541,-1.0
16:36:30.743,-1.0
16:36:30.944,-1.0
16:36:31.147,-1.0
16:36:31.350,-1.0
16:36:31.552,-1.0
16:36:31.753,-1.0
16:36:31.954,-1.0
16:36:32.156,-1.0
16:36:32.357,-1.0
16:36:32.559,-1.0
16:36:32.761,-1.0
16:36:32.962,-1.0
16:36:33.163,-1.0
16:36:33.364,-1.0
16:36:33.566,-1.0
16:36:33.766,-1.0
16:36:33.968,-1.0
16:36:34.179,-1.0
16:36:34.380,-1.0
16:36:34.582,-1.0
16:36:34.784,-1.0
16:36:34.985,-1.0
16:36:35.187,-1.0
16:36:35.388,-1.0
16:36:35.591,-1.0
16:36:35.794,-1.0
16:36:35.996,-1.0
16:36:36.198,-1.0
16:36:36.400,-1.0
16:36:45.497,-1.0
16:36:45.698,-1.0
16:36:45.900,-1.0
16:36:46.106,-1.0
16:36:46.307,-1.0
16:36:46.510,-1.0
16:36:46.712,-1.0
16:36:46.914,-1.0
16:36:47.115,-1.0
16:36:47.318,-1.0
16:36:51.097,-1.0
16:36:51.299,-1.0
16:36:51.501,-1.0
16:36:51.703,-1.0
16:36:51.905,-1.0
16:36:52.106,-1.0
16:36:52.310,-1.0
16:36:52.512,-1.0
16:36:52.715,-1.0
16:36:52.917,-1.0
16:36:53.119,-1.0
16:36:53.324,-1.0
16:36:53.526,-1.0
16:36:53.729,-1.0
16:36:53.941,-1.0
16:36:54.145,-1.0
16:36:54.347,-1.0
16:36:54.549,-1.0
16:36:54.751,-1.0
16:36:54.953,-1.0
16:36:55.155,-1.0
16:36:55.358,-1.0
16:36:55.559,-1.0
16:36:55.763,-1.0
16:36:55.967,-1.0
16:36:56.172,-1.0
16:36:56.376,-1.0
16:36:56.578,-1.0
16:36:56.781,-1.0
16:36:56.983,-1.0
16:36:57.184,-1.0
16:36:57.386,-1.0
16:36:57.588,-1.0
16:36:57.790,-1.0
16:36:57.991,-1.0
16:36:58.193,-1.0
16:36:58.397,-1.0
16:36:58.600,-1.0
16:36:58.802,-1.0
16:36:59.003,-1.0
16:36:59.204,-1.0
16:36:59.406,-1.0
16:36:59.609,-1.0
16:36:59.810,-1.0
16:37:00.012,-1.0
16:37:00.215,-1.0
16:37:00.418,-1.0
16:37:00.621,-1.0
16:37:00.823,-1.0
16:37:01.027,-1.0
16:37:01.228,-1.0
16:37:01.430,-1.0
16:37:01.631,-1.0
16:37:01.833,-1.0
16:37:02.036,-1.0
16:37:02.238,-1.0
16:37:02.443,-1.0
16:37:02.645,-1.0
16:37:02.847,-1.0
16:37:03.049,-1.0
16:37:03.251,-1.0
16:37:03.452,-1.0
16:37:03.654,-1.0
16:37:03.855,-1.0
16:37:04.058,-1.0
16:37:04.260,-1.0
16:37:04.463,-1.0
16:37:04.665,-1.0
16:37:04.867,-1.0
16:37:05.069,-1.0
16:37:05.271,-1.0
16:37:05.473,-1.0
16:37:05.677,-1.0
16:37:05.881,-1.0
16:37:06.083,-1.0
16:37:06.285,-1.0
