time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,VFR_HUD_alt,EK2_ALT_SOURCE
07:50:22,1500.0,0.03017499716952443,0.0622094850987196,1.1306868195533752,1.0413246750831604,0.03483817493543029,-0.07290964387357235,619210.0,-35.362565700000005,149.16650090000002,35264.5,252.0,292.0,161.0,-92.0,24.5,-1068.0,1043.5,36.5,-71.0,AUTO,619.2099914550781,0.0
07:50:24,1500.0,0.006326824426651001,0.011496108025312424,1.160593330860138,0.1676950752735138,-0.11005469411611557,0.03101350157521665,617740.0,-35.3625428,149.166542,33792.5,79.5,81.0,-8.0,-26.0,-4.5,-1058.5,168.0,-108.0,33.0,AUTO,617.7399597167969,0.0
07:50:26,1500.0,0.010913316393271089,-0.09703726321458817,1.1581672430038452,0.08183399960398674,0.025155674666166306,-0.010870327707380056,618800.0,-35.36252965,149.16657195,34857.0,125.0,177.0,-92.0,-49.0,-17.5,-1037.0,80.5,27.0,-8.5,AUTO,618.7999877929688,0.0
07:50:28,1500.0,0.04133937135338783,-0.0486939437687397,1.1487702131271362,0.009269170928746462,0.020478110294789076,-0.004368461319245398,621175.0,-35.3625064,149.1666224,37228.5,135.5,240.0,-126.5,-60.0,-21.5,-999.5,7.5,22.0,-2.0,AUTO,621.1749877929688,0.0
07:50:30,1500.0,0.04564043879508972,-0.08035058528184891,1.142392337322235,-0.0011428463039919734,0.020237531512975693,-0.002026032656431198,623705.0,-35.3624819,149.16667855,39756.5,128.5,274.5,-117.5,-60.0,-34.5,-1004.5,-1.5,22.5,0.5,AUTO,623.7049865722656,0.0
07:50:32,1500.0,0.05310617573559284,-0.07418778538703918,1.096006453037262,0.009883280145004392,-0.042287726420909166,-0.03716679662466049,626330.0,-35.3624562,149.16673989999998,42387.0,126.5,284.5,-125.0,-63.5,-29.5,-984.0,9.0,-39.0,-34.5,AUTO,626.3299560546875,0.0
07:50:34,1500.0,0.05952678434550762,-0.05502313934266567,0.990839272737503,0.0005121110007166862,0.04382002353668213,-0.07357049733400345,628750.0,-35.36242805,149.1668085,44807.0,153.0,339.5,-120.5,-70.5,-49.5,-1012.0,0.5,46.0,-71.0,AUTO,628.7499694824219,0.0
07:50:36,1500.0,0.021093341521918774,-0.1510326787829399,1.0847947597503662,0.06911151297390461,-0.20512907952070236,0.15561731718480587,631220.0,-35.362397349999995,149.1668774,47274.0,184.0,311.5,-60.5,-67.5,-35.5,-857.0,68.5,-203.0,157.5,ALT_HOLD,631.219970703125,0.0
07:50:38,1500.0,-0.0037273152556736022,-0.08143535628914833,1.1624468564987183,-1.652061939239502,0.052977003157138824,0.09770481288433075,629425.0,-35.3623562,149.1669572,45476.0,248.0,383.0,198.5,-108.0,-103.0,-956.0,-1652.0,55.0,99.5,ALT_HOLD,629.4249877929688,0.0
07:50:40,1500.0,0.0809886259958148,0.07444094866514206,1.160815715789795,1.5653885006904602,0.0804488998837769,-0.06478172726929188,625570.0,-35.3623066,149.1670277,41623.5,247.0,240.5,158.0,-92.5,53.5,-1069.0,1566.5,82.5,-62.5,AUTO,625.5699768066406,0.0
07:50:42,1500.0,0.10298702120780945,0.07871957123279572,1.5641929507255554,0.10991247743368149,-0.016611519269645214,0.6995227932929993,624045.0,-35.3622844,149.16705035,40099.5,-39.5,0.0,-6.0,1.5,-3.0,-1046.5,110.5,-14.5,700.5,AUTO,624.0449829101562,0.0
07:50:44,1500.0,0.07167334295809269,-0.029261912684887648,-0.11182081699371338,0.15343207493424416,0.019224049523472786,0.7159706354141235,624885.0,-35.3622959,149.16703875,40939.5,-119.0,-92.5,-75.0,-2.0,-23.0,-1035.0,154.0,21.5,716.5,AUTO,624.8849792480469,0.0
07:50:46,1500.0,0.0060240598395466805,-0.058645615354180336,-2.2487871646881104,0.009608396561816335,0.0002804393880069256,0.021331634372472763,627015.0,-35.362315550000005,149.1670123,43067.5,-146.5,-134.0,-125.0,-38.0,-18.0,-1013.0,11.0,3.0,23.0,AUTO,627.0149841308594,0.0
