time_stamp,MODE,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
03:09:09,STABILIZE,1500.0,-35.3632622,149.1652375,0.0,-1.0,2.0,2.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0009546989749651402,0.0009809834300540388,0.022337247617542744,0.0003272002504672855,0.00025372690288349986,0.0015875413082540035
03:09:19,AUTO,1500.0,-35.3632622,149.1652375,2.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.5,0.5,-0.0010271526407450438,0.0010003126808442175,0.020621013827621937,0.00018975511193275452,0.00029395933961495757,0.0014064154238440096
03:09:21,AUTO,30650.0,-35.3632621,149.1652375,4.0,0.0,0.0,0.0,0.0,2.0,-1000.0,1.0,0.5,0.0,-0.0007511409348808229,0.001411270466633141,0.02034659031778574,0.00025552240549586713,0.0003260515513829887,0.0013249985058791935
03:09:23,AUTO,59800.0,-35.3632621,149.1652375,317.0,0.0,0.5,-86.5,0.0,0.0,-1118.5,-6.5,4.0,0.5,0.0021581407636404037,0.0007458023756043985,0.019892150536179543,-0.007225296925753355,0.003631294472143054,0.000790505000622943
03:09:25,AUTO,59800.0,-35.3632615,149.16524035,3130.5,9.0,48.0,-147.0,2.0,-9.0,-991.5,-74.5,60.5,-72.0,0.05130307003855705,0.002153849694877863,-0.019991019275039434,-0.07601181603968143,0.06009818334132433,-0.07205506600439548
03:09:26,AUTO,205.0,-35.363260999999994,149.16524585000002,5030.75,-4.75,16.75,-149.25,3.5,-3.75,-1002.5,-38.75,-35.0,-12.5,-0.05315506178885698,0.006637320097070187,-0.08697320707142353,-0.040272199315950274,-0.03629718814045191,-0.012617214815691113
03:09:27,AUTO,205.0,-35.3632613,149.1652455,6183.5,-2.0,-31.5,-149.0,-1.5,4.5,-1002.0,50.0,1.5,0.5,-0.06300811655819416,-0.014267157763242722,-0.08310948684811592,0.04959316365420818,0.0012452896917238832,0.0008094568547676317
03:09:29,AUTO,205.0,-35.36326135,149.16523465,9290.5,-2.5,-22.0,-153.0,-4.0,6.0,-1000.5,40.5,23.5,-12.5,0.058419082313776016,0.009895546827465296,-0.08174750581383705,0.040292903780937195,0.023183819837868214,-0.012329792371019721
03:09:31,AUTO,3689.0,-35.36326255,149.16523655,12382.0,-2.0,9.5,-151.5,1.5,-1.5,-1001.5,0.0,0.5,-20.0,-0.01612698007375002,-0.007348523009568453,-0.10062608867883682,-0.0005772965960204601,-0.0001668750192038715,-0.02042666357010603
03:09:33,AUTO,3689.0,-35.363261949999995,149.1652359,15506.0,3.0,-4.0,-152.0,-2.0,0.0,-1000.0,9.0,6.0,-18.5,0.007917898939922452,0.004508779966272414,-0.14773499965667725,0.008522565243765712,0.005645411787554622,-0.018933367915451527
03:09:35,AUTO,38367.0,-35.3632616,149.16523565,18611.5,-2.5,4.0,-151.5,0.0,-1.0,-996.0,-62.0,0.0,-16.0,-0.006023437366820872,0.005409312201663852,-0.17761196941137314,-0.06290163658559322,-0.0010716253163991496,-0.016230075620114803
03:09:37,AUTO,73045.0,-35.3632643,149.16523115,21305.0,-15.5,-8.5,-96.0,1.5,5.0,-962.5,36.0,-10.0,-43.5,0.055915357545018196,-0.03923964314162731,0.06697412580251694,0.03582293260842562,-0.011162812123075128,-0.04372318647801876
03:09:39,AUTO,73045.0,-35.3632627,149.16523654999997,22650.0,16.0,36.0,-41.5,0.0,-8.5,-977.5,-20.0,12.0,0.5,-0.00250614873948507,0.010366685222834349,0.04746255464851856,-0.021122281439602375,0.011611334513872862,0.0007249556365422904
03:09:40,AUTO,3828.0,-35.36326135,149.165239675,22958.25,3.5,11.75,-7.25,0.25,-1.5,-960.75,35.0,5.5,-4.0,-0.018889090046286583,0.016577649163082242,0.043261608108878136,0.034397144336253405,0.004168767452938482,-0.004510391969233751
03:09:41,AUTO,3828.0,-35.363261249999994,149.16523985,22900.0,-4.0,-9.0,20.5,0.0,-35.5,-984.5,-423.5,-85.0,3.5,-0.020898087415844202,0.0038641374558210373,0.040912702679634094,-0.4238778427243233,-0.0865703746676445,0.0037861952723687864
03:09:43,AUTO,3828.0,-35.36325595,149.16524414999998,22682.0,83.5,70.5,1.0,-20.0,-4.5,-1007.0,302.0,-28.0,836.5,0.041731059551239014,-0.10933264717459679,0.5254899263381958,0.30116819962859154,-0.029164671897888184,0.8370144963264465
03:09:45,AUTO,43715.0,-35.3632271,149.16527665,22507.5,250.5,221.5,9.0,-67.0,-60.5,-1004.5,-320.5,3.5,14.5,0.032929444685578346,-0.18039920926094055,0.7885658144950867,-0.3213829919695854,0.0033012477215379477,0.01521920831874013
03:09:47,AUTO,43715.0,-35.36316505,149.16534745,22170.5,418.5,376.0,17.0,-111.0,-64.0,-1004.5,23.0,40.0,-11.0,0.0566150676459074,-0.20316798985004425,0.7820802927017212,0.022857156000100076,0.039811376482248306,-0.011226579546928406
03:09:49,AUTO,43715.0,-35.3630821,149.1654421,21849.0,494.5,452.0,16.5,-134.5,-77.0,-986.0,-30.5,1.5,0.0,0.078432597219944,-0.1562187373638153,0.7748650312423706,-0.03157898923382163,0.0005076662637293339,-0.0005598533607553691
03:09:50,AUTO,94218.0,-35.36302635,149.16550685,21611.0,501.0,459.0,17.25,-136.5,-74.75,-983.75,-11.0,17.0,6.25,0.07448460161685944,-0.11945704370737076,0.7732701450586319,-0.011569652240723372,0.016501245321705937,0.006303382251644507
03:09:51,AUTO,94218.0,-35.362992750000004,149.16554539999998,21452.5,497.0,453.5,20.5,-137.0,-73.0,-990.0,11.5,39.5,7.0,0.0805562175810337,-0.11292943358421326,0.7719121873378754,0.01176230888813734,0.038932318799197674,0.007393319858238101
03:09:53,AUTO,94218.0,-35.36290905,149.16564095,21102.0,411.5,382.0,16.5,-109.0,-84.0,-992.5,-98.5,42.5,1.0,0.07697467505931854,-0.014466850087046623,0.7731529474258423,-0.09912429004907608,0.04189459793269634,0.0009199321502819657
03:09:55,AUTO,15183.0,-35.3628494,149.1657108,20738.0,240.5,230.0,14.0,-67.5,-7.0,-1015.0,590.0,-7.5,-22.0,0.0484505258500576,0.057861099019646645,0.7704065442085266,0.5896051377058029,-0.008983531966805458,-0.022840178571641445
03:09:57,AUTO,15183.0,-35.36282025,149.1657454,20558.0,84.0,77.0,4.0,-22.5,4.5,-1017.0,525.5,-36.0,0.5,0.025565492920577526,0.07874229177832603,0.7705962955951691,0.5260434448719025,-0.03754057176411152,-4.578323569148779e-05
03:09:59,AUTO,15183.0,-35.3628139,149.16575369999998,20538.5,7.0,-3.0,0.0,0.0,-24.5,-990.0,-571.0,-20.0,-2.5,-0.01750222221016884,0.03504222258925438,0.7689743041992188,-0.5716119110584259,-0.02161864936351776,-0.0034605999244377017
03:10:00,RTL,39322.0,-35.362814225,149.1657535,20552.5,4.75,-16.5,0.0,0.0,-1.25,-999.5,-3.25,-10.75,-3.5,-0.01209790410939604,0.0019284874260847573,0.7677806615829468,-0.0029293522238731384,-0.01221610134234652,-0.004296096500183921
03:10:01,RTL,39322.0,-35.36281425,149.165753,20564.0,7.0,-13.5,-2.0,-1.0,25.5,-1018.0,436.5,5.0,-4.0,-0.0017128732288256288,0.002256321720778942,0.7672908306121826,0.43710991740226746,0.003799361875280738,-0.004857832216657698
03:10:03,RTL,39322.0,-35.3628133,149.1657513,21257.0,0.0,-2.5,-74.5,-1.0,6.0,-1044.5,127.5,1.5,1.5,0.012667621485888958,0.0034956770250573754,0.7627695202827454,0.1280253753066063,0.0005266014486551285,0.0015612791175954044
03:10:05,RTL,50456.0,-35.36281275,149.1657508,23640.5,-11.0,9.5,-147.0,0.0,0.0,-1008.0,48.0,-5.5,2.5,0.0330613786354661,0.002718726231250912,0.7603992819786072,0.04819299653172493,-0.007240720093250275,0.002233905135653913
03:10:07,RTL,50456.0,-35.36281615,149.16575705,26676.5,-21.5,20.0,-148.5,4.0,-6.5,-1009.5,-34.5,-19.0,-33.0,-0.06839511543512344,0.011730587109923363,0.6853269934654236,-0.03549227211624384,-0.021219545509666204,-0.033870259299874306
03:10:09,RTL,50456.0,-35.36281315,149.1657511,29784.0,15.0,-36.0,-152.0,-4.0,11.0,-1003.0,65.0,8.0,2.0,0.02399104367941618,0.010304972529411316,0.6584844589233398,0.06517587974667549,0.0066106244921684265,0.0013717703986912966
03:10:10,RTL,16949.0,-35.36281235,149.165748125,31737.5,-5.5,5.75,-150.25,0.0,0.5,-998.25,-40.5,8.0,3.5,0.026375578716397285,-0.014549319283105433,0.6894920468330383,-0.04175448836758733,0.0068113841116428375,0.002683303551748395
03:10:11,RTL,16949.0,-35.362812149999996,149.16574865,32899.5,-1.0,14.5,-150.5,-1.0,-2.0,-1001.0,-15.5,18.5,-37.0,0.0017811217512644362,0.003103900933638215,0.669410914182663,-0.01637711375951767,0.017785378266125917,-0.03843660280108452
03:10:13,RTL,16949.0,-35.3628113,149.16574965,36017.0,-6.5,4.0,-152.0,0.0,0.0,-999.0,0.0,-1.5,-11.0,0.00978979840874672,0.01340283453464508,0.6158908605575562,-0.0010224300785921514,-0.0033105048933066428,-0.012914461549371481
03:10:15,RTL,1337.0,-35.3628121,149.16575004999999,39141.5,-11.0,5.0,-152.0,1.0,-1.0,-999.5,-2.5,-0.5,-19.0,0.0038812083657830954,0.007251329952850938,0.5802466869354248,-0.0038316405843943357,-0.0028510354459285736,-0.02018589712679386
03:10:17,RTL,1337.0,-35.36281285,149.1657505,42261.5,-6.0,4.0,-153.0,0.0,0.0,-999.5,0.5,2.0,-22.0,0.00334440462756902,0.006785941775888205,0.5314690470695496,-0.0003697450738400221,0.0005371555453166366,-0.023629979230463505
03:10:19,RTL,1337.0,-35.362813149999994,149.1657507,45377.0,-5.0,3.5,-153.0,0.0,0.0,-999.5,0.5,2.0,-19.0,0.003249713801778853,0.007341251475736499,0.48499640822410583,-0.00021480995928868651,0.0009731493191793561,-0.020694859325885773
03:10:20,RTL,169584.0,-35.362813349999996,149.1657509,47321.0,-7.0,3.75,-152.0,0.0,0.0,-999.75,0.5,0.5,22.5,0.0060289339162409306,0.01009459258057177,0.48603516817092896,-0.0006088561785873026,-0.0015687538543716073,0.021974677219986916
03:10:21,RTL,169584.0,-35.36281365,149.16575104999998,48485.5,-8.0,4.0,-152.0,1.0,0.0,-1000.0,-3.0,-1.0,30.0,0.0036261052591726184,0.007806426612660289,0.5049178898334503,-0.004842573311179876,-0.003118765540421009,0.029155608266592026
03:10:23,RTL,169584.0,-35.3628142,149.1657514,51592.0,-3.0,2.0,-153.0,0.0,0.0,-1000.5,4.0,1.0,22.0,0.0013271791976876557,0.005244141444563866,0.5554763376712799,0.0035541096003726125,-0.00018258602358400822,0.021044903434813023
03:10:25,RTL,101254.5,-35.3628141,149.1657514,54698.0,-1.0,2.0,-153.0,0.0,0.0,-1000.0,2.5,2.0,16.0,0.0030648016836494207,0.005686489399522543,0.5902589559555054,0.001788336201570928,0.0006012171506881714,0.015295336954295635
03:10:27,RTL,32925.0,-35.3628138,149.16575135,57812.0,-2.0,2.0,-153.0,0.0,0.0,-1000.0,1.0,1.0,12.0,0.00412082695402205,0.0066850739531219006,0.6162806451320648,-0.00021784193813800812,-7.876442396081984e-05,0.01160956360399723
03:10:29,RTL,32925.0,-35.3628136,149.1657513,60912.0,-3.0,2.0,-153.0,0.0,0.0,-1000.0,1.0,2.0,11.0,0.0032599273836240172,0.006473278161138296,0.6359362602233887,-0.00030940439319238067,0.000639597827102989,0.010428562294691801
03:10:30,RTL,5621.0,-35.3628136,149.1657513,62856.25,-3.0,2.0,-153.0,0.0,0.0,-999.5,1.5,2.5,8.75,0.0032773810671642423,0.006529503036290407,0.6455515921115875,-2.7650006813928485e-05,0.0012284124095458537,0.008022496243938804
03:10:31,RTL,5621.0,-35.3628136,149.1657513,64021.0,-3.0,2.0,-153.0,0.0,0.0,-1000.0,1.5,0.5,9.5,0.0031296866945922375,0.006489534629508853,0.6507007479667664,0.0007359232986345887,-0.0004867170937359333,0.008533856365829706
03:10:33,RTL,5621.0,-35.3628135,149.1657513,67126.0,-3.0,1.0,-153.0,0.0,0.0,-1000.0,2.5,1.5,6.5,0.0026161157293245196,0.0066386081743985415,0.6629362106323242,0.0014166038017719984,0.0005422389949671924,0.005582991987466812
03:10:35,RTL,42505.5,-35.3628135,149.1657513,70235.0,-3.0,1.0,-152.0,0.0,0.0,-1000.5,1.5,3.0,7.0,0.00280476245097816,0.006307242205366492,0.6741287410259247,0.0004586012801155448,0.001197725534439087,0.0059994535986334085
03:10:37,RTL,79390.0,-35.3628135,149.1657514,73336.0,-3.0,0.0,-152.0,0.0,0.0,-999.5,1.5,1.0,8.0,0.00229433411732316,0.006375099066644907,0.6833013892173767,0.0003101789625361562,-0.0006445623002946377,0.006748837418854237
03:10:39,RTL,79390.0,-35.3628135,149.1657514,76441.0,-2.5,0.0,-152.0,0.0,0.0,-1000.0,3.0,2.0,4.5,0.0020146415918134153,0.006240446586161852,0.692369133234024,0.0017759001348167658,0.0006490103551186621,0.003804672509431839
03:10:40,RTL,50296.0,-35.3628135,149.1657514,78384.0,-2.0,0.0,-152.0,0.0,0.0,-1000.25,1.75,2.25,4.25,0.002242054499220103,0.006192035158164799,0.6969607174396515,7.195587386377156e-05,0.0005728585529141128,0.0030106603517197073
03:10:41,RTL,50296.0,-35.3628135,149.1657514,79549.5,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.0,2.5,4.0,0.0020275407005101442,0.006294961087405682,0.6994685232639313,0.0006205288227647543,0.0012213223963044584,0.002914230339229107
03:10:43,RTL,50296.0,-35.3628135,149.1657514,82655.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,0.0,0.5,3.5,0.0017544864094816148,0.005827357992529869,0.7055533230304718,-0.0018635365413501859,-0.0006716429488733411,0.002550966979470104
03:10:45,RTL,57003.0,-35.3628135,149.1657514,85767.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.0,1.5,3.5,0.0020970983896404505,0.006010794546455145,0.7108258605003357,0.00020335707813501358,0.0002998315612785518,0.0023401363869197667
03:10:47,RTL,63710.0,-35.3628135,149.1657514,88873.5,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.0,2.0,5.0,0.0019037092570215464,0.006496141431853175,0.7157423198223114,0.00045350485015660524,0.0008833539322949946,0.0040228336583822966
03:10:49,RTL,63710.0,-35.3628135,149.1657515,91972.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,1.5,3.0,0.001770356495399028,0.006341160042211413,0.719570130109787,-0.00031664385460317135,3.8545404095202684e-05,0.001866934762801975
03:10:50,RTL,2887.0,-35.3628135,149.1657515,93920.75,-2.0,0.0,-152.0,0.0,0.0,-1000.0,1.75,1.0,4.75,0.00177688171970658,0.006155548500828445,0.7220567613840103,-2.809468423947692e-05,-0.0006425506435334682,0.003246055217459798
03:10:51,RTL,2887.0,-35.3628135,149.1657515,95085.5,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.5,1.5,3.0,0.0018027584301307797,0.006457989802584052,0.7231720089912415,0.0006047604256309569,0.0002014053170569241,0.0016652296180836856
03:10:53,RTL,2887.0,-35.3628135,149.1657515,98196.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,3.0,4.0,3.0,0.002027511945925653,0.006543474737554789,0.7267070412635803,0.0016034483560360968,0.002481506089679897,0.0014653665712103248
03:10:55,RTL,2887.0,-35.3628135,149.1657515,101300.0,-2.0,0.0,-152.0,0.0,0.0,-1000.5,2.5,0.5,3.5,0.0012150006950832903,0.0060983330477029085,0.7300819158554077,0.0009936115238815546,-0.001650068094022572,0.0024381561088375747
