,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
07:06:30.909,277437.0,0.25,0.1,1000.0,30.0,0.6,11100.0,1000.0,3622.0,940.0
07:06:35.881,58767.0,0.25,0.1,1000.0,30.0,1.2,2100.0,1000.0,5131.0,2530.0
07:06:41.483,24300.0,0.25,0.1,1000.0,30.0,0.8,8400.0,1000.0,20500.0,380.0
07:06:47.467,12702.0,0.25,0.1,1000.0,30.0,2.9,9100.0,1000.0,5699.0,830.0
07:06:53.495,128307.0,0.25,0.1,1000.0,30.0,1.6,14300.0,1000.0,11440.0,470.0
07:06:59.576,24934.0,0.25,0.1,1000.0,30.0,0.6,4300.0,1000.0,18879.0,2500.0
07:07:05.031,78250.0,0.25,0.1,1000.0,30.0,1.1,6600.0,1000.0,11058.0,480.0
07:07:10.991,38824.0,0.25,0.1,1000.0,30.0,0.4,8200.0,1000.0,10646.0,880.0
07:07:15.912,176666.0,0.25,0.1,1000.0,30.0,0.2,9200.0,1000.0,1137.0,1500.0
07:07:21.217,54412.0,0.25,0.1,1000.0,30.0,0.6,1900.0,1000.0,5376.0,1540.0
07:07:27.111,29398.0,0.25,0.1,1000.0,30.0,0.6,9100.0,1000.0,3714.0,1580.0
07:07:33.101,147912.0,0.25,0.1,1000.0,30.0,2.1,2300.0,1000.0,630.0,1160.0
07:07:39.046,98730.0,0.25,0.1,1000.0,30.0,1.3,7700.0,1000.0,2326.0,1020.0
07:07:45.119,96325.0,0.25,0.1,1000.0,30.0,1.0,6300.0,1000.0,12346.0,240.0
07:07:51.180,4657.0,0.25,0.1,1000.0,30.0,1.3,4700.0,1000.0,5180.0,360.0
07:07:57.281,15437.0,0.25,0.1,1000.0,30.0,1.0,1100.0,1000.0,8462.0,240.0
07:08:03.322,29865.0,0.25,0.1,1000.0,30.0,2.4,2100.0,1000.0,12811.0,950.0
07:08:09.323,164149.0,0.25,0.1,1000.0,30.0,0.3,1400.0,1000.0,5492.0,1390.0
07:08:15.290,110429.0,0.25,0.1,1000.0,30.0,0.2,1600.0,1000.0,4750.0,610.0
07:08:21.190,17019.0,0.25,0.1,1000.0,30.0,0.4,7400.0,1000.0,5751.0,1570.0
07:08:27.172,98906.0,0.25,0.1,1000.0,30.0,0.1,1100.0,1000.0,30694.0,460.0
07:08:34.183,61353.0,0.25,0.1,1000.0,30.0,0.6,800.0,1000.0,3784.0,790.0
07:08:40.154,55269.0,0.25,0.1,1000.0,30.0,0.8,10600.0,1000.0,6170.0,520.0
07:08:46.208,93182.0,0.25,0.1,1000.0,30.0,2.9,7600.0,1000.0,3306.0,440.0
07:08:52.132,59537.0,0.25,0.1,1000.0,30.0,1.1,16800.0,1000.0,15294.0,1240.0
07:08:58.169,27318.0,0.25,0.1,1000.0,30.0,1.9,13200.0,1000.0,1844.0,170.0
07:09:04.061,25676.0,0.25,0.1,1000.0,30.0,0.8,13100.0,1000.0,4985.0,430.0
07:09:09.976,66089.0,0.25,0.1,1000.0,30.0,2.1,7300.0,1000.0,8367.0,820.0
07:09:14.981,1370.0,0.25,0.1,1000.0,30.0,1.8,1400.0,1000.0,1727.0,420.0
07:09:20.382,42869.0,0.25,0.1,1000.0,30.0,3.9,7700.0,1000.0,20281.0,1420.0
07:09:26.282,164379.0,0.25,0.1,1000.0,30.0,3.2,1400.0,1000.0,22570.0,1480.0
07:09:32.323,43480.0,0.25,0.1,1000.0,30.0,2.6,5300.0,1000.0,914.0,1500.0
07:09:38.289,85543.0,0.25,0.1,1000.0,30.0,0.3,9600.0,1000.0,2985.0,780.0
07:09:44.360,424.0,0.25,0.1,1000.0,30.0,1.8,3400.0,1000.0,1991.0,80.0
07:09:50.240,10068.0,0.25,0.1,1000.0,30.0,0.2,15900.0,1000.0,2911.0,2280.0
07:09:56.249,74589.0,0.25,0.1,1000.0,30.0,5.0,6300.0,1000.0,4111.0,1800.0
07:10:02.166,236990.0,0.25,0.1,1000.0,30.0,0.8,4000.0,1000.0,1155.0,30.0
07:10:08.112,9364.0,0.25,0.1,1000.0,30.0,1.6,6800.0,1000.0,13959.0,2000.0
07:10:14.112,111157.0,0.25,0.1,1000.0,30.0,1.5,11100.0,1000.0,934.0,700.0
07:10:20.105,154931.0,0.25,0.1,1000.0,30.0,0.1,10900.0,1000.0,10221.0,160.0
07:10:26.005,18738.0,0.25,0.1,1000.0,30.0,1.5,2100.0,1000.0,1086.0,1710.0
07:10:32.064,78154.0,0.25,0.1,1000.0,30.0,1.3,1100.0,1000.0,743.0,2770.0
07:10:38.060,119866.0,0.25,0.1,1000.0,30.0,2.4,1200.0,1000.0,15462.0,1640.0
07:10:43.988,127285.0,0.25,0.1,1000.0,30.0,1.3,6900.0,1000.0,28022.0,2320.0
07:10:48.985,1918.0,0.25,0.1,1000.0,30.0,0.8,2100.0,1000.0,4749.0,1370.0
