time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
10:43:39.651,AUTO,-35.3632622,149.1652375,8,-0.0005756596219725907,0.0009905879851430655,0.020153453573584557,0.00028994306921958923,0.00023108039749786258,0.001378261367790401,0,1,-1000,1,1,0,-1,0,-2,583950,583.9500122070312,0.0,1500.0
10:43:39.859,AUTO,-35.3632622,149.1652375,8,-0.0005756596219725907,0.0009905879851430655,0.020153453573584557,0.00028994306921958923,0.00023108039749786258,0.001378261367790401,0,1,-1000,1,1,0,-1,0,-2,583950,583.9500122070312,0.0,1500.0
10:43:40.067,AUTO,-35.3632621,149.1652375,897,0.007038027048110962,0.0011313764844089746,0.01901179365813732,0.0448969304561615,-0.005192433018237352,0.0008924819994717836,0,0,-1057,45,-4,0,0,1,-134,584840,584.8399658203125,0.0,1500.0
10:43:40.270,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:40.473,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:40.677,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:40.890,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:41.097,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:41.305,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:41.508,AUTO,-35.3632621,149.1652375,1252,0.018916232511401176,-0.0004936877521686256,0.018941354006528854,0.04766248166561127,-0.00676898006349802,0.0018273096065968275,0,0,-1024,48,-6,1,0,4,-143,585200,585.2000122070312,0.0,1500.0
10:43:41.710,AUTO,-35.3632615,149.1652403,3077,0.0229862779378891,0.021742340177297592,-0.04179713875055313,-0.17747889459133148,0.051702387630939484,-0.08615559339523315,1,-9,-991,-74,87,-100,10,48,-146,587020,587.0199584960938,0.0,1500.0
10:43:41.916,AUTO,-35.3632611,149.1652431,3829,-0.013881001621484756,0.02146260254085064,-0.056804902851581573,-0.09241843223571777,-0.03344926983118057,-0.04272385686635971,4,-11,-1010,-91,-32,-43,4,52,-145,587770,587.7699584960938,0.0,1500.0
10:43:42.120,AUTO,-35.3632611,149.1652431,3829,-0.013881001621484756,0.02146260254085064,-0.056804902851581573,-0.09241843223571777,-0.03344926983118057,-0.04272385686635971,4,-11,-1010,-91,-32,-43,4,52,-145,587770,587.7699584960938,0.0,1500.0
10:43:42.322,AUTO,-35.3632609,149.1652443,4208,-0.02662288211286068,0.010517618618905544,-0.06295683234930038,-0.02985984832048416,-0.037925317883491516,-0.0270837415009737,4,-9,-1008,-29,-37,-27,2,43,-147,588150,588.1499633789062,0.0,1500.0
10:43:42.523,AUTO,-35.3632609,149.1652443,4208,-0.02662288211286068,0.010517618618905544,-0.06295683234930038,-0.02985984832048416,-0.037925317883491516,-0.0270837415009737,4,-9,-1008,-29,-37,-27,2,43,-147,588150,588.1499633789062,0.0,1500.0
10:43:42.743,AUTO,-35.3632609,149.1652443,4208,-0.02662288211286068,0.010517618618905544,-0.06295683234930038,-0.02985984832048416,-0.037925317883491516,-0.0270837415009737,4,-9,-1008,-29,-37,-27,2,43,-147,588150,588.1499633789062,0.0,1500.0
