,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:34:09.418,32000.0,0.0,0.0,0.1,2.0,0.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,5.3,4.7,907.0,3.5,5.5
19:34:13.681,32000.0,0.0,0.0,0.5,0.0,690.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,330.0,5.5,3.5
19:34:20.097,0.0,0.0,0.0,0.8,0.8,630.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,8.4,0.0,3.5,3.5
19:34:25.052,32000.0,0.0,0.0,0.1,0.3,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.3,0.0,563.0,5.5,2.0
19:34:32.217,32000.0,0.0,0.0,0.2,0.6,290.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,10.1,4.6,1000.0,4.0,2.5
19:34:41.127,7287.0,0.0,0.0,0.5,1.9,970.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.5,5.3,184.0,2.5,5.0
19:34:45.460,32000.0,0.0,0.0,0.9,0.0,960.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,2.5,10.1,1000.0,4.0,2.5
19:34:49.918,0.0,0.0,0.0,0.7,1.3,820.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.6,6.8,258.0,2.0,6.0
19:34:55.115,32000.0,0.0,0.0,0.2,1.2,480.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,9.5,6.8,281.0,5.0,2.5
19:34:59.463,0.0,0.0,0.0,0.9,1.3,100.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,4.9,7.7,505.0,4.5,4.0
19:35:03.601,32000.0,0.0,0.0,1.1,2.0,1000.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.6,9.3,115.0,4.0,5.0
19:35:09.451,23557.0,0.0,0.0,0.8,2.0,870.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,4.1,0.0,739.0,5.0,6.0
19:35:17.482,8964.0,0.0,0.0,0.6,0.0,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,1.2,4.4,0.0,4.5,6.0
19:35:21.651,22055.0,0.0,0.0,1.1,0.7,0.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,3.2,10.1,676.0,6.0,3.0
19:35:27.154,24077.0,0.0,0.0,0.6,0.3,700.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,6.2,0.0,586.0,6.0,4.5
19:35:31.196,0.0,0.0,0.0,0.9,1.5,210.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,10.1,5.2,625.0,5.5,3.0
19:35:35.284,28764.0,0.0,0.0,1.1,1.5,610.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.3,4.6,690.0,3.5,2.0
19:35:39.254,25882.0,0.0,0.0,0.5,1.7,420.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.5,2.0,2.0,5.5,4.5
19:35:43.165,17315.0,0.0,0.0,0.7,1.8,100.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,0.0,3.5,2.5
19:35:50.157,13126.0,0.0,0.0,0.7,0.7,880.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,10.1,3.4,417.0,5.0,3.0
19:35:54.656,15452.0,0.0,0.0,0.1,0.6,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,8.7,8.8,412.0,3.0,4.0
19:35:58.968,13047.0,0.0,0.0,0.0,0.0,1000.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,3.0,10.1,803.0,4.0,5.0
19:36:04.036,32000.0,0.0,0.0,0.3,1.7,280.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.5,0.0,959.0,6.0,5.0
19:36:08.191,15944.0,0.0,0.0,0.0,2.0,790.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,7.4,0.0,1000.0,5.5,2.0
19:36:12.393,0.0,0.0,0.0,1.1,1.2,310.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,10.1,9.5,496.0,5.0,4.0
19:36:16.565,2264.0,0.0,0.0,0.9,1.2,500.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,0.0,784.0,2.0,2.0
19:36:25.119,19190.0,0.0,0.0,0.7,0.8,660.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.5,8.8,488.0,2.0,6.0
19:36:29.326,20651.0,0.0,0.0,0.8,1.7,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,6.0,0.0,415.0,2.0,5.0
19:36:33.517,13416.0,0.0,0.0,0.0,0.8,0.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,3.1,2.3,151.0,5.0,4.0
19:36:37.836,32000.0,0.0,0.0,0.5,1.1,500.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.5,8.6,158.0,4.5,4.0
19:36:43.176,59.0,0.0,0.0,0.7,0.0,720.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,6.0
19:36:47.255,7016.0,0.0,0.0,0.3,1.3,300.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,4.3,0.6,182.0,4.5,5.5
19:36:51.310,23533.0,0.0,0.0,0.3,0.2,70.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,10.1,6.6,120.0,6.0,2.5
