time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
19:34:04,1500.0,STABILIZE,0.00012154669093433768,0.0015669040149077773,0.026794731616973877,0.00020450825104489923,0.0003753721830435097,0.0021961850579828024,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632621,149.1652374,21.0,-1.0,1.0,-1.0
19:34:08,1500.0,AUTO,-0.0006530893151648343,0.001221356214955449,0.02455330267548561,0.00030577683355659246,0.00020529335597530007,0.001984769944101572,0.0,1.0,-1000.0,0.5,0.0,0.0,-35.3632622,149.1652375,8.0,0.0,0.0,0.0
19:34:09,1500.0,AUTO,-0.00034672757319640366,0.0015366319566965103,0.023947982862591744,0.00027834983775392174,0.00030273356242105365,0.001893472229130566,0.0,1.4,-999.8,0.0,0.0,0.2,-35.36326216,149.16523744,13.0,0.0,-1.0,-1.8
19:34:10,1500.0,AUTO,0.0037068224046379328,0.0005757144172093831,0.02337103895843029,-0.0006945740897208452,-0.0004702144651673734,0.0028334153030300513,0.0,-0.25,-1127.75,-0.25,-0.5,1.75,-35.363262125,149.165237425,233.25,0.0,1.25,-66.25
19:34:12,1500.0,AUTO,0.042353675700724125,-0.0017979202966671437,0.009123675059527159,0.0011170776560902596,0.013893206914265951,-0.022334857222934563,0.8333333333333334,-4.666666666666667,-1001.6666666666666,1.6666666666666667,14.666666666666666,-23.333333333333332,-35.363261800000004,149.16523901666667,2341.0,4.5,28.166666666666668,-147.83333333333334
19:34:19,1500.0,AUTO,-0.005377323067347918,-0.003824771065930171,-0.09035032561847142,-0.010753415658005647,-0.001332835078106395,-0.016395428317732046,1.1428571428571428,-1.1428571428571428,-1001.0,-10.285714285714286,-0.7142857142857143,-16.714285714285715,-35.363262399999996,149.16523562857145,11788.142857142857,-0.8571428571428571,8.142857142857142,-150.14285714285714
19:34:21,1500.0,AUTO,0.00695597380399704,0.005215559348774453,-0.1388128474354744,0.0032571495588247976,0.00382845262841632,-0.01703346489618222,-0.8333333333333334,0.0,-999.6666666666666,3.3333333333333335,3.8333333333333335,-17.333333333333332,-35.36326186666667,149.16523546666667,15331.833333333334,1.5,-0.6666666666666666,-151.66666666666666
19:34:23,1500.0,AUTO,0.0044757212162949145,0.004858683096244931,-0.1699584722518921,-0.0019139657961204648,-0.0005293490394251421,-0.01636722427792847,0.0,-0.25,-1000.0,-0.75,0.0,-16.75,-35.3632616,149.165235625,18459.0,-2.0,6.0,-152.0
19:34:25,1500.0,AUTO,0.0013602096975470583,0.003413009806536138,-0.20518460621436438,0.00038509114529006183,-0.00038564765418414026,-0.019493195228278637,0.0,0.0,-1000.0,0.6666666666666666,0.16666666666666666,-19.5,-35.36326168333334,149.16523636666668,21424.666666666668,-3.0,4.166666666666667,-152.0
19:34:31,1500.0,AUTO,-0.0010741808509351358,0.0017105403530877084,-0.1875033862888813,-0.0012526799109764397,-0.00047628729953430593,0.019604702480137348,0.0,-0.75,-1000.75,0.0,0.0,18.5,-35.3632624,149.165237725,30710.25,0.0,6.5,-152.0
19:34:38,1500.0,AUTO,0.001498902845196426,0.0010198773350566625,-0.13457359373569489,0.0002569609205238521,0.0004076150129549205,0.012301787361502647,0.0,0.0,-999.6,1.2,0.8,11.6,-35.3632622,149.16523788,36523.8,0.0,0.0,-152.0
19:34:40,1500.0,AUTO,0.0020119449722447564,0.0014588900875034077,-0.11578440027577537,0.00013142005939568792,0.0004856764488587422,0.009467230843646186,0.0,0.0,-999.7142857142857,1.0,1.0,9.0,-35.36326209999999,149.16523754285714,39717.0,0.0,0.0,-152.0
19:34:42,1500.0,AUTO,0.0016376133775338531,0.0013282864354550838,-0.10096553117036819,0.0005146719980984926,0.00035115464124828576,0.007119046617299318,0.0,0.0,-1000.0,1.4,0.8,6.6,-35.363262,149.1652374,42918.0,-1.0,0.8,-152.0
19:34:44,1500.0,AUTO,0.0015702011296525598,0.0010403566411696374,-0.08955732882022857,0.0009873175411485135,7.056992035359144e-06,0.006828354485332966,0.0,0.0,-1000.2,1.4,0.6,6.6,-35.363262,149.16523733999998,45875.4,-1.0,1.0,-152.0
19:34:46,1500.0,AUTO,-0.013121400920984646,-0.003979783417889848,0.25759993741909665,0.04692651331424713,-0.07661183667369187,0.17457273431743184,2.5,7.0,-954.1666666666666,47.5,-75.33333333333333,174.5,-35.36326356666667,149.16523483333333,48549.166666666664,-20.5,-27.166666666666668,-101.83333333333333
19:34:48,1500.0,AUTO,0.021107945032417773,-0.00695499493740499,0.2598174333572388,-0.0659984122030437,0.03364134021103382,-0.03045671954751015,-2.0,-6.8,-979.4,-64.8,34.0,-29.6,-35.36326328,149.16523406,49869.8,18.4,28.0,-36.6
19:34:50,1500.0,AUTO,-0.02288795876665972,0.029045107929656904,0.20900961756706238,-0.6411082794268926,0.005386189053145547,-0.027918705561508734,0.5,-27.833333333333332,-981.0,-639.5,6.666666666666667,-26.833333333333332,-35.363261200000004,149.1652379,50113.166666666664,-8.5,3.3333333333333335,8.833333333333334
