,A.BRAKE1
18:38:35.869,-1
18:38:36.071,-1
18:38:36.272,-1
18:38:36.474,-1
18:38:36.675,-1
18:38:36.876,-1
18:38:37.077,-1
18:38:37.278,-1
18:38:37.478,-1
18:38:37.679,-1
18:38:37.882,-1
18:38:38.083,-1
18:38:38.284,-1
18:38:38.485,-1
18:38:38.686,-1
18:38:38.887,-1
18:38:39.088,-1
18:38:39.289,-1
18:38:39.490,-1
18:38:39.691,-1
18:38:39.892,-1
18:38:40.093,-1
18:38:40.294,-1
18:38:40.495,-1
18:38:40.696,-1
18:38:40.898,-1
18:38:41.098,-1
18:38:41.299,-1
18:38:41.500,-1
18:38:41.701,-1
18:38:41.903,-1
18:38:42.104,-1
18:38:42.306,-1
18:38:42.506,-1
18:38:42.707,-1
18:38:42.908,-1
18:38:43.109,-1
18:38:43.310,-1
18:38:43.511,-1
18:38:43.712,-1
18:38:43.914,-1
18:38:44.116,-1
18:38:44.318,-1
18:38:44.518,-1
18:38:44.720,-1
18:38:44.921,-1
18:38:45.122,-1
18:38:45.323,-1
18:38:45.524,-1
18:38:45.726,-1
18:38:45.927,-1
18:38:46.128,-1
18:38:46.329,-1
18:38:46.530,-1
18:38:46.731,-1
18:38:46.931,-1
18:38:47.132,-1
18:38:47.333,-1
18:38:47.534,-1
18:38:47.738,-1
18:38:47.940,-1
18:38:48.140,-1
18:38:48.342,-1
18:38:48.543,-1
18:38:48.744,-1
18:38:48.945,-1
18:38:49.146,-1
18:38:49.347,-1
18:38:49.548,-1
18:38:49.751,-1
18:38:49.953,-1
18:38:50.154,-1
18:38:50.356,-1
18:38:50.558,-1
18:38:50.759,-1
18:38:50.960,-1
18:38:51.161,-1
18:38:51.362,-1
18:38:51.563,-1
18:38:51.765,-1
18:38:51.967,-1
18:38:52.168,-1
18:38:52.369,-1
18:38:52.570,-1
18:38:52.771,-1
18:38:52.972,-1
18:38:53.174,-1
18:38:53.375,-1
18:38:53.577,-1
18:38:53.778,-1
18:38:53.979,-1
18:38:54.181,-1
18:38:54.382,-1
18:38:54.584,-1
18:38:54.785,-1
18:38:54.986,-1
18:38:55.187,-1
18:38:55.390,-1
18:38:55.592,-1
18:38:55.794,-1
18:38:55.997,-1
18:38:56.198,-1
18:38:56.401,-1
18:38:56.602,-1
18:38:56.803,-1
18:38:57.003,-1
18:38:57.204,-1
18:38:57.405,-1
18:38:57.606,-1
18:38:57.808,-1
18:38:58.010,-1
18:38:58.212,-1
18:38:58.414,-1
18:38:58.616,-1
18:38:58.817,-1
18:38:59.018,-1
18:38:59.219,-1
18:38:59.420,-1
18:38:59.621,-1
18:38:59.823,-1
18:39:00.024,-1
18:39:00.227,-1
18:39:00.429,-1
18:39:00.630,-1
18:39:00.831,-1
18:39:01.032,-1
18:39:01.233,-1
18:39:01.434,-1
18:39:01.635,-1
18:39:01.836,-1
18:39:02.039,-1
18:39:02.240,-1
18:39:02.444,-1
18:39:02.644,-1
18:39:02.846,-1
18:39:03.047,-1
18:39:03.248,-1
18:39:03.450,-1
18:39:03.650,-1
18:39:03.852,-1
18:39:04.052,-1
18:39:04.254,-1
18:39:04.455,-1
18:39:04.656,-1
18:39:04.857,-1
18:39:05.058,-1
18:39:05.259,-1
18:39:05.460,-1
18:39:05.660,-1
18:39:05.862,-1
18:39:06.063,-1
18:39:06.265,-1
18:39:06.466,-1
18:39:06.667,-1
18:39:06.869,-1
18:39:07.071,-1
18:39:07.272,-1
18:39:07.475,-1
18:39:07.676,-1
18:39:07.877,-1
18:39:08.078,-1
18:39:08.279,-1
18:39:08.481,-1
18:39:08.681,-1
18:39:08.883,-1
18:39:09.084,-1
18:39:09.285,-1
18:39:09.486,-1
18:39:09.687,-1
18:39:09.888,-1
18:39:10.090,-1
18:39:10.292,-1
18:39:10.493,-1
18:39:10.695,-1
18:39:10.897,-1
18:39:11.099,-1
18:39:11.301,-1
18:39:11.503,-1
18:39:11.704,-1
18:39:11.905,-1
18:39:12.107,-1
18:39:12.308,-1
18:39:12.509,-1
18:39:12.711,-1
18:39:12.911,-1
18:39:13.112,-1
18:39:13.313,-1
18:39:13.514,-1
18:39:13.715,-1
18:39:13.916,-1
18:39:14.117,-1
18:39:14.320,-1
18:39:14.521,-1
18:39:14.737,-1
18:39:14.939,-1
18:39:15.141,-1
18:39:15.343,-1
18:39:15.545,-1
18:39:15.748,-1
18:39:15.950,-1
18:39:16.156,-1
18:39:16.360,-1
18:39:16.562,-1
18:39:16.764,-1
18:39:16.965,-1
18:39:17.166,-1
18:39:17.367,-1
18:39:17.568,-1
18:39:17.769,-1
18:39:17.971,-1
18:39:18.173,-1
18:39:18.374,-1
18:39:18.574,-1
18:39:18.775,-1
18:39:18.976,-1
18:39:19.177,-1
18:39:19.378,-1
18:39:19.578,-1
