,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:39:07.515,0.9,0.1,47.0,1432.0,0.1,0.0,0.0,80.0,130.0,10.0,13.0,31.0,40.0,80.0,83.0,25.0,25.0,17.0,6.0,3.0,97.0,56.0,0.0,1.0,20.0
18:39:11.696,1.3,0.1,105.0,4396.0,0.1,0.0,0.0,80.0,70.0,40.0,38.0,35.0,7.0,96.0,5.0,90.0,7.0,12.0,15.0,34.0,92.0,45.0,0.0,1.0,15.0
18:39:16.585,0.5,0.1,59.0,676.0,0.1,0.0,0.0,20.0,40.0,110.0,10.0,55.0,12.0,21.0,105.0,73.0,25.0,106.0,37.0,91.0,27.0,34.0,0.0,1.0,30.0
18:39:21.718,0.7,0.1,101.0,1135.0,0.1,0.0,0.0,40.0,70.0,80.0,75.0,29.0,9.0,69.0,13.0,12.0,5.0,38.0,19.0,68.0,27.0,74.0,0.0,1.0,15.0
18:39:26.409,1.1,0.1,71.0,2003.0,0.1,0.0,0.0,40.0,70.0,20.0,8.0,44.0,5.0,38.0,75.0,5.0,66.0,49.0,104.0,2.0,29.0,14.0,0.0,1.0,30.0
18:39:31.699,0.2,0.1,201.0,622.0,0.1,0.0,0.0,80.0,40.0,190.0,15.0,29.0,25.0,42.0,17.0,11.0,63.0,45.0,2.0,57.0,30.0,25.0,0.0,1.0,45.0
18:39:35.966,0.4,0.1,141.0,3789.0,0.1,0.0,0.0,100.0,120.0,160.0,12.0,19.0,4.0,105.0,19.0,4.0,56.0,25.0,52.0,80.0,48.0,3.0,0.0,1.0,15.0
18:39:40.704,1.1,0.1,98.0,2981.0,0.1,0.0,0.0,20.0,50.0,110.0,50.0,32.0,5.0,48.0,53.0,15.0,8.0,68.0,100.0,19.0,25.0,84.0,0.0,1.0,40.0
18:39:45.622,0.9,0.1,42.0,3547.0,0.1,0.0,0.0,10.0,100.0,10.0,84.0,8.0,15.0,45.0,96.0,42.0,17.0,11.0,54.0,2.0,38.0,38.0,0.0,1.0,20.0
18:39:49.709,0.4,0.1,103.0,1166.0,0.1,0.0,0.0,120.0,100.0,80.0,88.0,65.0,18.0,61.0,15.0,2.0,11.0,34.0,58.0,37.0,95.0,43.0,0.0,1.0,25.0
