,A.RTL3
11:58:14.910,-1.0
11:58:15.111,-1.0
11:58:15.313,-1.0
11:58:15.514,-1.0
11:58:15.716,-1.0
11:58:15.920,-1.0
11:58:16.122,-1.0
11:58:16.322,-1.0
11:58:16.523,-1.0
11:58:16.724,-1.0
11:58:16.925,-1.0
11:58:17.126,-1.0
11:58:17.327,-1.0
11:58:17.528,-1.0
11:58:17.729,-1.0
11:58:17.932,-1.0
11:58:18.133,-1.0
11:58:18.334,-1.0
11:58:18.587,-1.0
11:58:18.788,-1.0
11:58:18.990,-1.0
11:58:19.191,-1.0
11:58:19.392,-1.0
11:58:19.593,-1.0
11:58:19.794,-1.0
11:58:19.995,-1.0
11:58:20.196,-1.0
11:58:20.397,-1.0
11:58:20.599,-1.0
11:58:20.800,-1.0
11:58:21.001,-1.0
11:58:21.202,-1.0
11:58:21.403,-1.0
11:58:21.604,-1.0
11:58:21.806,-1.0
11:58:22.007,-1.0
11:58:22.208,-1.0
11:58:22.409,-1.0
11:58:22.609,-1.0
11:58:22.811,-1.0
11:58:23.012,-1.0
11:58:23.213,-1.0
11:58:23.414,-1.0
11:58:23.617,-1.0
11:58:23.818,-1.0
11:58:24.019,-1.0
11:58:24.221,-1.0
11:58:24.422,-1.0
11:58:24.623,-1.0
11:58:24.824,-1.0
11:58:25.025,-1.0
11:58:25.226,-1.0
11:58:25.427,-1.0
11:58:25.628,-1.0
11:58:25.829,-1.0
11:58:26.030,-1.0
11:58:26.231,-1.0
11:58:26.432,-1.0
11:58:26.633,-1.0
11:58:26.842,-1.0
11:58:27.043,-1.0
11:58:27.244,-1.0
11:58:27.445,-1.0
11:58:27.647,-1.0
11:58:27.848,-1.0
11:58:28.049,-1.0
11:58:28.251,-1.0
11:58:28.452,-1.0
11:58:28.653,-1.0
11:58:28.854,-1.0
11:58:29.054,-1.0
11:58:29.256,-1.0
11:58:29.457,-1.0
11:58:29.658,-1.0
11:58:29.859,-1.0
11:58:30.060,-1.0
11:58:30.261,-1.0
11:58:30.461,-1.0
11:58:30.663,-1.0
11:58:30.864,-1.0
11:58:31.065,-1.0
11:58:31.266,-1.0
11:58:31.468,-1.0
11:58:31.669,-1.0
11:58:31.872,-1.0
11:58:32.073,-1.0
11:58:32.274,-1.0
11:58:32.475,-1.0
11:58:32.676,-1.0
11:58:32.877,-1.0
11:58:33.078,-1.0
11:58:33.279,-1.0
11:58:33.480,-1.0
11:58:33.681,-1.0
11:58:33.883,-1.0
11:58:34.085,-1.0
11:58:34.286,-1.0
11:58:34.488,-1.0
11:58:34.689,-1.0
11:58:34.890,-1.0
11:58:35.091,-1.0
11:58:35.292,-1.0
11:58:35.493,-1.0
11:58:35.693,-1.0
11:58:35.895,-1.0
11:58:36.164,-1.0
11:58:36.365,-1.0
11:58:36.567,-1.0
11:58:36.768,-1.0
11:58:36.969,-1.0
11:58:37.170,-1.0
11:58:37.372,-1.0
11:58:37.574,-1.0
11:58:37.775,-1.0
11:58:37.976,-1.0
11:58:38.177,-1.0
11:58:38.378,-1.0
11:58:38.579,-1.0
11:58:38.780,-1.0
11:58:38.981,-1.0
11:58:39.182,-1.0
11:58:39.383,-1.0
11:58:39.584,-1.0
11:58:39.786,-1.0
11:58:39.987,-1.0
11:58:40.188,-1.0
11:58:40.509,-1.0
11:58:40.713,-1.0
11:58:40.914,-1.0
11:58:41.115,-1.0
11:58:41.316,-1.0
